,state,date,29037,29077,29095,29097,29099,29183,29189,29510,total_cnts
651,MO,2021-05-19,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0
613,MO,2021-05-20,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0
403,MO,2021-05-21,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0
185,MO,2021-05-22,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0
697,MO,2021-05-23,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0
502,MO,2021-05-24,0.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,19.0
483,MO,2021-05-25,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0
659,MO,2021-05-26,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,12.0
573,MO,2021-05-27,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0
524,MO,2021-05-28,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0
632,MO,2021-05-29,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0
525,MO,2021-05-30,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,15.0
574,MO,2021-05-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0
484,MO,2021-06-01,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0
575,MO,2021-06-02,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,15.0
531,MO,2021-06-03,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0
576,MO,2021-06-04,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0
640,MO,2021-06-05,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0
676,MO,2021-06-06,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
519,MO,2021-06-07,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,15.0
520,MO,2021-06-08,0.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,25.0
442,MO,2021-06-09,0.0,0.0,9.0,0.0,1.0,1.0,1.0,1.0,25.0
404,MO,2021-06-10,0.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,21.0
485,MO,2021-06-11,0.0,4.0,5.0,1.0,0.0,1.0,5.0,0.0,33.0
58,MO,2021-06-12,1.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,19.0
511,MO,2021-06-13,1.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,19.0
503,MO,2021-06-14,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0
186,MO,2021-06-15,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,16.0
512,MO,2021-06-16,0.0,1.0,4.0,1.0,0.0,1.0,6.0,0.0,22.0
267,MO,2021-06-17,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,19.0
187,MO,2021-06-18,0.0,5.0,7.0,4.0,0.0,0.0,1.0,0.0,32.0
405,MO,2021-06-19,0.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0
614,MO,2021-06-20,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0
188,MO,2021-06-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0
633,MO,2021-06-22,0.0,6.0,1.0,4.0,1.0,0.0,8.0,0.0,28.0
486,MO,2021-06-23,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,21.0
189,MO,2021-06-24,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,18.0
443,MO,2021-06-25,1.0,4.0,1.0,4.0,0.0,0.0,7.0,1.0,29.0
444,MO,2021-06-26,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,17.0
445,MO,2021-06-27,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,31.0
446,MO,2021-06-28,0.0,1.0,4.0,5.0,0.0,0.0,5.0,1.0,28.0
447,MO,2021-06-29,1.0,5.0,0.0,4.0,0.0,0.0,8.0,0.0,37.0
59,MO,2021-06-30,0.0,6.0,1.0,5.0,1.0,1.0,1.0,0.0,25.0
24,MO,2021-07-01,0.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,37.0
317,MO,2021-07-02,1.0,9.0,6.0,6.0,0.0,0.0,13.0,1.0,59.0
448,MO,2021-07-03,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0
318,MO,2021-07-04,0.0,1.0,4.0,6.0,0.0,1.0,7.0,0.0,34.0
487,MO,2021-07-05,0.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,31.0
319,MO,2021-07-06,5.0,7.0,6.0,6.0,1.0,1.0,10.0,0.0,53.0
190,MO,2021-07-07,1.0,7.0,4.0,5.0,1.0,5.0,5.0,0.0,44.0
112,MO,2021-07-08,1.0,8.0,1.0,4.0,1.0,1.0,10.0,4.0,49.0
268,MO,2021-07-09,0.0,1.0,1.0,5.0,1.0,6.0,6.0,0.0,34.0
577,MO,2021-07-10,1.0,6.0,4.0,6.0,1.0,1.0,6.0,0.0,37.0
320,MO,2021-07-11,1.0,6.0,7.0,5.0,0.0,0.0,1.0,0.0,33.0
191,MO,2021-07-12,1.0,5.0,4.0,1.0,1.0,0.0,5.0,1.0,48.0
321,MO,2021-07-13,1.0,4.0,8.0,1.0,1.0,1.0,12.0,1.0,48.0
322,MO,2021-07-14,1.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,39.0
323,MO,2021-07-15,0.0,1.0,5.0,6.0,1.0,1.0,10.0,1.0,41.0
269,MO,2021-07-16,1.0,1.0,6.0,5.0,1.0,1.0,14.0,1.0,51.0
324,MO,2021-07-17,1.0,5.0,8.0,6.0,0.0,1.0,5.0,0.0,41.0
192,MO,2021-07-18,1.0,7.0,7.0,0.0,1.0,1.0,7.0,0.0,42.0
60,MO,2021-07-19,1.0,1.0,11.0,1.0,1.0,1.0,11.0,1.0,47.0
358,MO,2021-07-20,1.0,5.0,9.0,5.0,1.0,7.0,12.0,1.0,67.0
449,MO,2021-07-21,1.0,6.0,5.0,1.0,1.0,7.0,14.0,1.0,58.0
25,MO,2021-07-22,1.0,1.0,13.0,7.0,1.0,1.0,13.0,1.0,63.0
359,MO,2021-07-23,1.0,6.0,8.0,6.0,1.0,1.0,12.0,0.0,51.0
193,MO,2021-07-24,0.0,4.0,12.0,8.0,1.0,0.0,13.0,1.0,62.0
194,MO,2021-07-25,1.0,1.0,9.0,5.0,1.0,1.0,8.0,1.0,44.0
270,MO,2021-07-26,1.0,4.0,8.0,9.0,1.0,1.0,12.0,1.0,57.0
271,MO,2021-07-27,1.0,1.0,20.0,9.0,1.0,1.0,14.0,1.0,73.0
113,MO,2021-07-28,1.0,4.0,20.0,8.0,5.0,4.0,15.0,5.0,85.0
450,MO,2021-07-29,4.0,1.0,20.0,7.0,1.0,5.0,25.0,0.0,96.0
61,MO,2021-07-30,1.0,1.0,19.0,4.0,4.0,1.0,14.0,1.0,84.0
272,MO,2021-07-31,1.0,5.0,19.0,4.0,5.0,5.0,7.0,0.0,65.0
26,MO,2021-08-01,5.0,1.0,13.0,4.0,1.0,5.0,14.0,4.0,76.0
114,MO,2021-08-02,5.0,5.0,16.0,8.0,0.0,5.0,15.0,5.0,93.0
360,MO,2021-08-03,6.0,1.0,20.0,7.0,1.0,8.0,20.0,1.0,92.0
273,MO,2021-08-04,5.0,1.0,17.0,1.0,1.0,9.0,17.0,1.0,82.0
195,MO,2021-08-05,8.0,1.0,20.0,4.0,1.0,12.0,14.0,1.0,88.0
196,MO,2021-08-06,6.0,4.0,24.0,1.0,1.0,8.0,16.0,4.0,103.0
77,MO,2021-08-07,8.0,1.0,22.0,4.0,4.0,1.0,11.0,5.0,89.0
197,MO,2021-08-08,7.0,1.0,18.0,1.0,1.0,8.0,4.0,1.0,71.0
198,MO,2021-08-09,8.0,1.0,20.0,1.0,4.0,7.0,17.0,1.0,86.0
325,MO,2021-08-10,1.0,1.0,19.0,1.0,1.0,7.0,11.0,1.0,73.0
406,MO,2021-08-11,1.0,1.0,21.0,5.0,1.0,6.0,15.0,1.0,79.0
379,MO,2021-08-12,1.0,1.0,17.0,1.0,1.0,5.0,11.0,1.0,63.0
326,MO,2021-08-13,4.0,6.0,16.0,1.0,1.0,4.0,12.0,0.0,68.0
78,MO,2021-08-14,1.0,1.0,22.0,1.0,4.0,5.0,12.0,1.0,75.0
199,MO,2021-08-15,1.0,1.0,18.0,1.0,1.0,1.0,7.0,1.0,50.0
200,MO,2021-08-16,1.0,1.0,28.0,1.0,1.0,1.0,14.0,1.0,69.0
27,MO,2021-08-17,1.0,1.0,27.0,1.0,1.0,1.0,10.0,1.0,75.0
274,MO,2021-08-18,0.0,1.0,30.0,6.0,6.0,9.0,9.0,1.0,97.0
201,MO,2021-08-19,1.0,1.0,16.0,4.0,1.0,6.0,12.0,1.0,70.0
202,MO,2021-08-20,1.0,1.0,17.0,1.0,5.0,9.0,9.0,1.0,73.0
203,MO,2021-08-21,0.0,4.0,24.0,1.0,4.0,7.0,12.0,1.0,81.0
28,MO,2021-08-22,1.0,1.0,18.0,1.0,4.0,7.0,12.0,1.0,69.0
275,MO,2021-08-23,1.0,1.0,15.0,1.0,1.0,9.0,11.0,1.0,83.0
29,MO,2021-08-24,4.0,1.0,16.0,4.0,4.0,1.0,17.0,1.0,76.0
115,MO,2021-08-25,1.0,1.0,22.0,4.0,4.0,4.0,9.0,1.0,75.0
116,MO,2021-08-26,1.0,1.0,19.0,1.0,1.0,6.0,12.0,1.0,70.0
407,MO,2021-08-27,1.0,1.0,19.0,1.0,5.0,1.0,9.0,1.0,61.0
451,MO,2021-08-28,1.0,1.0,14.0,1.0,1.0,1.0,14.0,5.0,58.0
204,MO,2021-08-29,1.0,1.0,15.0,1.0,5.0,1.0,8.0,0.0,57.0
327,MO,2021-08-30,4.0,1.0,17.0,4.0,4.0,5.0,10.0,1.0,74.0
452,MO,2021-08-31,1.0,1.0,16.0,1.0,5.0,5.0,5.0,4.0,58.0
488,MO,2021-09-01,4.0,1.0,12.0,1.0,7.0,6.0,11.0,1.0,67.0
30,MO,2021-09-02,0.0,1.0,19.0,1.0,1.0,5.0,7.0,1.0,55.0
276,MO,2021-09-03,1.0,0.0,12.0,1.0,1.0,7.0,18.0,1.0,65.0
532,MO,2021-09-04,1.0,1.0,9.0,1.0,1.0,4.0,15.0,1.0,47.0
117,MO,2021-09-05,0.0,1.0,14.0,0.0,5.0,7.0,10.0,1.0,57.0
118,MO,2021-09-06,1.0,1.0,12.0,1.0,6.0,4.0,6.0,1.0,52.0
489,MO,2021-09-07,1.0,1.0,9.0,1.0,1.0,1.0,13.0,1.0,42.0
328,MO,2021-09-08,1.0,1.0,10.0,1.0,4.0,7.0,9.0,1.0,54.0
205,MO,2021-09-09,1.0,1.0,11.0,0.0,4.0,6.0,14.0,1.0,60.0
206,MO,2021-09-10,1.0,1.0,10.0,0.0,1.0,1.0,6.0,1.0,44.0
277,MO,2021-09-11,0.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,38.0
207,MO,2021-09-12,1.0,1.0,14.0,1.0,1.0,1.0,5.0,0.0,38.0
329,MO,2021-09-13,1.0,0.0,12.0,0.0,1.0,5.0,8.0,5.0,54.0
208,MO,2021-09-14,0.0,1.0,10.0,1.0,5.0,1.0,5.0,0.0,45.0
408,MO,2021-09-15,1.0,0.0,13.0,1.0,1.0,5.0,5.0,0.0,50.0
31,MO,2021-09-16,1.0,1.0,4.0,1.0,1.0,4.0,5.0,0.0,40.0
578,MO,2021-09-17,1.0,1.0,6.0,1.0,4.0,1.0,10.0,0.0,41.0
380,MO,2021-09-18,1.0,1.0,9.0,1.0,1.0,1.0,13.0,0.0,39.0
209,MO,2021-09-19,1.0,0.0,9.0,1.0,1.0,0.0,10.0,0.0,41.0
79,MO,2021-09-20,0.0,1.0,7.0,1.0,1.0,6.0,9.0,1.0,48.0
210,MO,2021-09-21,1.0,4.0,1.0,0.0,1.0,7.0,10.0,4.0,56.0
32,MO,2021-09-22,1.0,1.0,9.0,1.0,4.0,4.0,5.0,0.0,48.0
381,MO,2021-09-23,1.0,1.0,9.0,0.0,0.0,7.0,7.0,0.0,41.0
634,MO,2021-09-24,0.0,1.0,6.0,1.0,1.0,1.0,11.0,1.0,35.0
660,MO,2021-09-25,0.0,1.0,7.0,1.0,1.0,1.0,7.0,1.0,31.0
490,MO,2021-09-26,0.0,1.0,6.0,1.0,1.0,1.0,7.0,0.0,28.0
211,MO,2021-09-27,0.0,1.0,13.0,1.0,1.0,1.0,6.0,1.0,36.0
579,MO,2021-09-28,1.0,1.0,5.0,1.0,1.0,1.0,6.0,1.0,26.0
382,MO,2021-09-29,0.0,1.0,9.0,1.0,1.0,6.0,9.0,0.0,36.0
80,MO,2021-09-30,1.0,1.0,8.0,1.0,1.0,5.0,14.0,1.0,51.0
119,MO,2021-10-01,1.0,0.0,5.0,1.0,1.0,4.0,6.0,0.0,33.0
278,MO,2021-10-02,1.0,0.0,13.0,1.0,0.0,1.0,0.0,1.0,32.0
62,MO,2021-10-03,0.0,0.0,10.0,0.0,1.0,1.0,4.0,1.0,30.0
330,MO,2021-10-04,0.0,0.0,11.0,0.0,4.0,1.0,12.0,1.0,43.0
491,MO,2021-10-05,0.0,1.0,7.0,0.0,1.0,1.0,8.0,1.0,38.0
279,MO,2021-10-06,1.0,1.0,13.0,0.0,1.0,1.0,1.0,1.0,27.0
212,MO,2021-10-07,0.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,30.0
535,MO,2021-10-08,1.0,1.0,9.0,1.0,1.0,1.0,6.0,0.0,28.0
213,MO,2021-10-09,0.0,1.0,7.0,0.0,1.0,5.0,6.0,0.0,30.0
81,MO,2021-10-10,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,16.0
331,MO,2021-10-11,1.0,1.0,11.0,0.0,1.0,1.0,6.0,0.0,30.0
492,MO,2021-10-12,0.0,0.0,8.0,0.0,1.0,4.0,5.0,0.0,29.0
661,MO,2021-10-13,0.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,27.0
214,MO,2021-10-14,1.0,1.0,8.0,1.0,1.0,1.0,5.0,0.0,27.0
493,MO,2021-10-15,1.0,1.0,4.0,0.0,1.0,1.0,5.0,0.0,20.0
33,MO,2021-10-16,0.0,0.0,7.0,0.0,1.0,5.0,6.0,1.0,26.0
526,MO,2021-10-17,0.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,16.0
527,MO,2021-10-18,1.0,0.0,7.0,1.0,1.0,5.0,1.0,0.0,24.0
215,MO,2021-10-19,1.0,1.0,8.0,0.0,0.0,4.0,4.0,0.0,29.0
216,MO,2021-10-20,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,19.0
521,MO,2021-10-21,0.0,0.0,4.0,0.0,0.0,5.0,6.0,0.0,22.0
528,MO,2021-10-22,1.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,21.0
453,MO,2021-10-23,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,15.0
454,MO,2021-10-24,1.0,1.0,4.0,1.0,0.0,1.0,4.0,0.0,25.0
494,MO,2021-10-25,1.0,1.0,14.0,1.0,1.0,1.0,6.0,1.0,33.0
580,MO,2021-10-26,1.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,17.0
581,MO,2021-10-27,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,14.0
582,MO,2021-10-28,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,18.0
332,MO,2021-10-29,1.0,0.0,5.0,0.0,1.0,1.0,6.0,0.0,23.0
583,MO,2021-10-30,1.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,19.0
455,MO,2021-10-31,1.0,0.0,4.0,1.0,0.0,1.0,5.0,1.0,23.0
513,MO,2021-11-01,1.0,1.0,5.0,1.0,1.0,0.0,8.0,0.0,26.0
495,MO,2021-11-02,1.0,0.0,1.0,1.0,1.0,6.0,12.0,0.0,29.0
456,MO,2021-11-03,0.0,1.0,4.0,0.0,1.0,1.0,6.0,0.0,22.0
584,MO,2021-11-04,1.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,20.0
457,MO,2021-11-05,0.0,0.0,9.0,1.0,1.0,1.0,6.0,0.0,28.0
217,MO,2021-11-06,1.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,22.0
333,MO,2021-11-07,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,20.0
409,MO,2021-11-08,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,23.0
120,MO,2021-11-09,1.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,26.0
635,MO,2021-11-10,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,17.0
334,MO,2021-11-11,0.0,0.0,1.0,5.0,1.0,4.0,6.0,0.0,24.0
82,MO,2021-11-12,1.0,1.0,6.0,1.0,1.0,1.0,6.0,1.0,30.0
335,MO,2021-11-13,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0
636,MO,2021-11-14,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,15.0
410,MO,2021-11-15,1.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,29.0
63,MO,2021-11-16,1.0,1.0,7.0,0.0,0.0,1.0,4.0,1.0,27.0
83,MO,2021-11-17,4.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,36.0
34,MO,2021-11-18,1.0,0.0,1.0,1.0,4.0,1.0,7.0,1.0,26.0
458,MO,2021-11-19,1.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,37.0
218,MO,2021-11-20,0.0,1.0,4.0,1.0,0.0,1.0,4.0,0.0,17.0
35,MO,2021-11-21,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,19.0
219,MO,2021-11-22,1.0,0.0,10.0,1.0,1.0,5.0,7.0,0.0,39.0
84,MO,2021-11-23,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,27.0
459,MO,2021-11-24,1.0,1.0,6.0,0.0,1.0,1.0,7.0,1.0,28.0
85,MO,2021-11-25,0.0,0.0,7.0,1.0,1.0,5.0,4.0,1.0,31.0
86,MO,2021-11-26,1.0,0.0,6.0,0.0,1.0,6.0,7.0,1.0,35.0
121,MO,2021-11-27,1.0,0.0,6.0,1.0,1.0,4.0,9.0,1.0,37.0
220,MO,2021-11-28,4.0,1.0,16.0,0.0,1.0,1.0,7.0,0.0,42.0
221,MO,2021-11-29,1.0,1.0,14.0,0.0,4.0,5.0,6.0,1.0,51.0
87,MO,2021-11-30,1.0,1.0,17.0,0.0,6.0,1.0,7.0,1.0,54.0
222,MO,2021-12-01,0.0,1.0,14.0,1.0,8.0,1.0,6.0,1.0,47.0
336,MO,2021-12-02,1.0,1.0,14.0,1.0,1.0,6.0,15.0,1.0,57.0
460,MO,2021-12-03,1.0,1.0,15.0,5.0,1.0,6.0,6.0,1.0,58.0
223,MO,2021-12-04,6.0,1.0,8.0,1.0,1.0,1.0,15.0,1.0,56.0
461,MO,2021-12-05,1.0,1.0,11.0,1.0,1.0,7.0,7.0,0.0,39.0
122,MO,2021-12-06,1.0,1.0,13.0,0.0,4.0,8.0,13.0,1.0,56.0
224,MO,2021-12-07,0.0,1.0,19.0,0.0,8.0,7.0,9.0,1.0,71.0
36,MO,2021-12-08,1.0,1.0,15.0,0.0,1.0,6.0,11.0,1.0,62.0
64,MO,2021-12-09,1.0,4.0,17.0,0.0,6.0,4.0,15.0,1.0,66.0
88,MO,2021-12-10,1.0,1.0,17.0,1.0,4.0,6.0,5.0,1.0,61.0
411,MO,2021-12-11,1.0,1.0,10.0,1.0,0.0,1.0,8.0,0.0,42.0
225,MO,2021-12-12,1.0,1.0,13.0,0.0,1.0,4.0,6.0,1.0,49.0
37,MO,2021-12-13,1.0,1.0,13.0,1.0,5.0,6.0,14.0,0.0,68.0
462,MO,2021-12-14,1.0,4.0,20.0,0.0,1.0,6.0,8.0,0.0,62.0
226,MO,2021-12-15,1.0,1.0,14.0,1.0,5.0,5.0,10.0,0.0,54.0
227,MO,2021-12-16,1.0,4.0,13.0,0.0,1.0,5.0,9.0,1.0,60.0
361,MO,2021-12-17,4.0,1.0,11.0,0.0,1.0,4.0,9.0,0.0,54.0
362,MO,2021-12-18,4.0,1.0,14.0,1.0,5.0,1.0,9.0,0.0,53.0
89,MO,2021-12-19,4.0,1.0,8.0,0.0,0.0,4.0,4.0,1.0,38.0
412,MO,2021-12-20,0.0,1.0,14.0,0.0,9.0,4.0,11.0,1.0,67.0
228,MO,2021-12-21,1.0,1.0,21.0,0.0,4.0,4.0,9.0,1.0,64.0
363,MO,2021-12-22,1.0,1.0,16.0,1.0,1.0,7.0,10.0,1.0,58.0
504,MO,2021-12-23,4.0,4.0,23.0,1.0,5.0,10.0,13.0,0.0,83.0
585,MO,2021-12-24,1.0,1.0,24.0,0.0,6.0,5.0,16.0,1.0,64.0
229,MO,2021-12-25,1.0,1.0,14.0,1.0,1.0,9.0,18.0,1.0,66.0
364,MO,2021-12-26,1.0,1.0,20.0,0.0,6.0,1.0,12.0,1.0,66.0
38,MO,2021-12-27,4.0,1.0,20.0,0.0,5.0,1.0,22.0,1.0,79.0
496,MO,2021-12-28,5.0,4.0,15.0,1.0,7.0,8.0,18.0,4.0,85.0
230,MO,2021-12-29,1.0,1.0,13.0,1.0,5.0,1.0,17.0,4.0,70.0
123,MO,2021-12-30,1.0,5.0,22.0,0.0,4.0,5.0,18.0,1.0,84.0
124,MO,2021-12-31,1.0,0.0,14.0,4.0,1.0,9.0,20.0,4.0,86.0
231,MO,2022-01-01,1.0,1.0,11.0,1.0,9.0,10.0,21.0,4.0,79.0
39,MO,2022-01-02,1.0,6.0,19.0,1.0,8.0,11.0,14.0,5.0,88.0
125,MO,2022-01-03,6.0,4.0,22.0,1.0,8.0,9.0,33.0,6.0,111.0
126,MO,2022-01-04,1.0,1.0,26.0,4.0,11.0,9.0,24.0,1.0,115.0
40,MO,2022-01-05,4.0,4.0,25.0,5.0,8.0,7.0,34.0,8.0,123.0
280,MO,2022-01-06,8.0,1.0,28.0,4.0,1.0,10.0,33.0,4.0,112.0
337,MO,2022-01-07,1.0,0.0,30.0,1.0,5.0,13.0,26.0,4.0,109.0
232,MO,2022-01-08,1.0,1.0,27.0,1.0,5.0,9.0,22.0,5.0,102.0
338,MO,2022-01-09,1.0,10.0,23.0,4.0,1.0,9.0,19.0,8.0,93.0
90,MO,2022-01-10,4.0,1.0,18.0,5.0,4.0,10.0,22.0,7.0,104.0
339,MO,2022-01-11,4.0,1.0,21.0,1.0,7.0,12.0,27.0,5.0,117.0
340,MO,2022-01-12,4.0,5.0,28.0,6.0,4.0,10.0,33.0,6.0,132.0
41,MO,2022-01-13,1.0,7.0,29.0,5.0,4.0,16.0,27.0,5.0,128.0
341,MO,2022-01-14,1.0,5.0,23.0,6.0,4.0,6.0,24.0,5.0,106.0
233,MO,2022-01-15,1.0,4.0,12.0,1.0,1.0,6.0,24.0,5.0,72.0
463,MO,2022-01-16,1.0,1.0,24.0,1.0,5.0,10.0,17.0,5.0,82.0
413,MO,2022-01-17,4.0,4.0,25.0,5.0,4.0,6.0,22.0,1.0,102.0
234,MO,2022-01-18,1.0,5.0,20.0,1.0,8.0,12.0,31.0,1.0,100.0
127,MO,2022-01-19,7.0,7.0,23.0,1.0,8.0,5.0,23.0,6.0,124.0
128,MO,2022-01-20,5.0,7.0,24.0,5.0,4.0,10.0,16.0,1.0,102.0
342,MO,2022-01-21,1.0,6.0,22.0,1.0,1.0,7.0,16.0,1.0,85.0
129,MO,2022-01-22,4.0,6.0,19.0,1.0,4.0,11.0,19.0,0.0,89.0
235,MO,2022-01-23,1.0,5.0,18.0,1.0,1.0,7.0,6.0,1.0,68.0
383,MO,2022-01-24,1.0,8.0,23.0,1.0,11.0,10.0,11.0,1.0,93.0
65,MO,2022-01-25,1.0,6.0,13.0,4.0,1.0,5.0,17.0,1.0,77.0
42,MO,2022-01-26,1.0,6.0,20.0,6.0,1.0,4.0,17.0,1.0,83.0
343,MO,2022-01-27,4.0,4.0,14.0,1.0,4.0,5.0,14.0,7.0,84.0
130,MO,2022-01-28,1.0,7.0,10.0,4.0,5.0,7.0,11.0,1.0,80.0
131,MO,2022-01-29,1.0,6.0,21.0,5.0,4.0,6.0,5.0,1.0,84.0
344,MO,2022-01-30,1.0,4.0,15.0,1.0,4.0,1.0,10.0,1.0,64.0
132,MO,2022-01-31,8.0,8.0,15.0,5.0,6.0,4.0,9.0,1.0,83.0
365,MO,2022-02-01,1.0,11.0,12.0,4.0,6.0,1.0,11.0,1.0,73.0
43,MO,2022-02-02,0.0,1.0,10.0,4.0,0.0,1.0,8.0,0.0,48.0
133,MO,2022-02-03,0.0,1.0,9.0,6.0,1.0,4.0,6.0,1.0,50.0
134,MO,2022-02-04,1.0,5.0,10.0,1.0,1.0,1.0,8.0,0.0,57.0
464,MO,2022-02-05,1.0,8.0,8.0,1.0,0.0,1.0,9.0,0.0,52.0
135,MO,2022-02-06,1.0,4.0,12.0,1.0,1.0,5.0,5.0,1.0,48.0
44,MO,2022-02-07,1.0,1.0,9.0,0.0,4.0,1.0,6.0,1.0,45.0
45,MO,2022-02-08,1.0,5.0,12.0,1.0,5.0,7.0,9.0,1.0,63.0
236,MO,2022-02-09,1.0,1.0,13.0,1.0,4.0,1.0,8.0,1.0,50.0
465,MO,2022-02-10,1.0,4.0,7.0,1.0,1.0,1.0,4.0,1.0,32.0
345,MO,2022-02-11,1.0,1.0,8.0,0.0,1.0,1.0,5.0,1.0,38.0
136,MO,2022-02-12,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,27.0
66,MO,2022-02-13,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,26.0
346,MO,2022-02-14,0.0,6.0,4.0,1.0,1.0,0.0,5.0,1.0,35.0
347,MO,2022-02-15,0.0,5.0,6.0,1.0,1.0,1.0,8.0,1.0,38.0
366,MO,2022-02-16,0.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,36.0
615,MO,2022-02-17,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0
281,MO,2022-02-18,0.0,1.0,1.0,4.0,1.0,4.0,6.0,0.0,33.0
384,MO,2022-02-19,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,13.0
367,MO,2022-02-20,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,18.0
586,MO,2022-02-21,1.0,1.0,5.0,1.0,1.0,1.0,7.0,0.0,26.0
529,MO,2022-02-22,1.0,1.0,5.0,1.0,1.0,1.0,6.0,0.0,23.0
536,MO,2022-02-23,0.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,17.0
368,MO,2022-02-24,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0
282,MO,2022-02-25,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0
616,MO,2022-02-26,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0
653,MO,2022-02-27,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,11.0
497,MO,2022-02-28,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,15.0
587,MO,2022-03-01,1.0,1.0,5.0,0.0,1.0,1.0,4.0,1.0,18.0
369,MO,2022-03-02,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,15.0
588,MO,2022-03-03,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,13.0
617,MO,2022-03-04,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0
