,state,date,39003,39009,39017,39023,39025,39029,39035,39041,39043,39049,39055,39057,39061,39083,39085,39089,39093,39095,39099,39101,39103,39109,39113,39133,39139,39151,39153,39155,39157,39165,39167,39169,39173,total_cnts
216,OH,2020-09-15,1.0,0.0,4.0,0.0,1.0,1.0,14.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,54.0
581,OH,2020-09-16,0.0,0.0,4.0,1.0,0.0,1.0,12.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,57.0
647,OH,2020-09-17,0.0,0.0,6.0,1.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,66.0
582,OH,2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,6.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
217,OH,2020-09-19,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0
218,OH,2020-09-20,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0
680,OH,2020-09-21,0.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,49.0
219,OH,2020-09-22,1.0,0.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0
220,OH,2020-09-23,1.0,0.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,67.0
221,OH,2020-09-24,1.0,1.0,1.0,1.0,6.0,0.0,19.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,64.0
6,OH,2020-09-25,1.0,0.0,6.0,1.0,1.0,1.0,10.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,64.0
222,OH,2020-09-26,4.0,0.0,0.0,1.0,0.0,1.0,13.0,1.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0
223,OH,2020-09-27,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0
