,state,date,02020,02170,total_cnts
509,AK,2022-06-09,1.0,0.0,1.0
592,AK,2022-06-11,0.0,0.0,1.0
510,AK,2022-06-20,1.0,0.0,1.0
511,AK,2022-06-22,1.0,0.0,1.0
512,AK,2022-06-24,1.0,0.0,1.0
565,AK,2022-06-25,0.0,0.0,1.0
558,AK,2022-06-26,0.0,0.0,1.0
513,AK,2022-06-30,1.0,0.0,2.0
514,AK,2022-07-01,1.0,0.0,1.0
515,AK,2022-07-04,1.0,0.0,1.0
516,AK,2022-07-05,1.0,0.0,1.0
517,AK,2022-07-07,1.0,0.0,2.0
518,AK,2022-07-18,1.0,0.0,1.0
590,AK,2022-07-26,0.0,1.0,1.0
529,AK,2022-07-28,0.0,0.0,1.0
538,AK,2022-07-29,0.0,0.0,1.0
519,AK,2022-07-30,1.0,0.0,1.0
