,state,date,30013,30111,total_cnts
544,MT,2022-03-14,1.0,0.0,1.0
143,MT,2022-03-15,0.0,0.0,4.0
545,MT,2022-03-16,1.0,1.0,3.0
132,MT,2022-03-17,1.0,0.0,3.0
546,MT,2022-03-20,1.0,0.0,1.0
547,MT,2022-03-21,1.0,0.0,1.0
548,MT,2022-03-22,1.0,0.0,3.0
549,MT,2022-03-23,1.0,0.0,1.0
653,MT,2022-03-24,0.0,0.0,1.0
550,MT,2022-03-26,1.0,0.0,1.0
551,MT,2022-03-27,1.0,0.0,2.0
552,MT,2022-03-28,1.0,0.0,1.0
553,MT,2022-03-29,1.0,0.0,2.0
695,MT,2022-03-30,0.0,1.0,1.0
554,MT,2022-03-31,1.0,0.0,1.0
672,MT,2022-04-01,0.0,0.0,1.0
657,MT,2022-04-02,0.0,0.0,1.0
555,MT,2022-04-04,1.0,0.0,1.0
556,MT,2022-04-06,1.0,0.0,1.0
557,MT,2022-04-10,1.0,0.0,1.0
687,MT,2022-04-11,0.0,0.0,1.0
558,MT,2022-04-13,1.0,0.0,2.0
559,MT,2022-04-15,1.0,0.0,2.0
649,MT,2022-04-16,0.0,0.0,1.0
650,MT,2022-04-17,0.0,0.0,2.0
673,MT,2022-04-18,0.0,0.0,8.0
560,MT,2022-04-20,1.0,0.0,1.0
561,MT,2022-04-22,1.0,0.0,1.0
562,MT,2022-04-23,1.0,0.0,1.0
563,MT,2022-04-24,1.0,0.0,2.0
674,MT,2022-04-25,0.0,0.0,1.0
564,MT,2022-04-30,1.0,0.0,2.0
675,MT,2022-05-02,0.0,0.0,1.0
565,MT,2022-05-05,1.0,0.0,1.0
566,MT,2022-05-06,1.0,0.0,1.0
696,MT,2022-05-08,0.0,1.0,1.0
658,MT,2022-05-09,0.0,0.0,2.0
567,MT,2022-05-10,1.0,0.0,3.0
651,MT,2022-05-11,0.0,0.0,2.0
568,MT,2022-05-13,1.0,0.0,3.0
569,MT,2022-05-14,1.0,0.0,1.0
570,MT,2022-05-15,1.0,0.0,3.0
571,MT,2022-05-17,1.0,0.0,3.0
659,MT,2022-05-18,0.0,0.0,3.0
654,MT,2022-05-19,0.0,0.0,1.0
572,MT,2022-05-20,1.0,0.0,2.0
573,MT,2022-05-21,1.0,0.0,2.0
574,MT,2022-05-22,1.0,0.0,1.0
652,MT,2022-05-24,0.0,0.0,2.0
575,MT,2022-05-25,1.0,0.0,4.0
576,MT,2022-05-26,1.0,0.0,2.0
577,MT,2022-05-27,1.0,0.0,2.0
578,MT,2022-05-28,1.0,0.0,1.0
579,MT,2022-05-29,1.0,0.0,2.0
580,MT,2022-05-30,1.0,0.0,2.0
581,MT,2022-05-31,1.0,0.0,2.0
582,MT,2022-06-01,1.0,0.0,4.0
583,MT,2022-06-02,1.0,0.0,2.0
584,MT,2022-06-03,4.0,0.0,5.0
585,MT,2022-06-04,1.0,0.0,3.0
586,MT,2022-06-05,1.0,0.0,1.0
587,MT,2022-06-06,1.0,0.0,2.0
588,MT,2022-06-07,1.0,0.0,2.0
589,MT,2022-06-08,10.0,0.0,11.0
590,MT,2022-06-09,1.0,0.0,3.0
670,MT,2022-06-10,0.0,0.0,1.0
591,MT,2022-06-11,4.0,0.0,5.0
592,MT,2022-06-12,1.0,0.0,2.0
593,MT,2022-06-13,1.0,0.0,3.0
594,MT,2022-06-14,1.0,0.0,2.0
595,MT,2022-06-15,1.0,0.0,4.0
596,MT,2022-06-16,1.0,0.0,3.0
597,MT,2022-06-17,6.0,0.0,7.0
598,MT,2022-06-18,5.0,0.0,6.0
599,MT,2022-06-19,4.0,0.0,5.0
600,MT,2022-06-20,7.0,0.0,9.0
601,MT,2022-06-21,1.0,0.0,2.0
602,MT,2022-06-22,5.0,0.0,8.0
639,MT,2022-06-23,0.0,0.0,3.0
603,MT,2022-06-24,4.0,0.0,5.0
604,MT,2022-06-25,5.0,0.0,6.0
605,MT,2022-06-26,1.0,1.0,2.0
606,MT,2022-06-27,6.0,0.0,7.0
607,MT,2022-06-28,1.0,0.0,1.0
608,MT,2022-06-29,5.0,0.0,6.0
609,MT,2022-06-30,5.0,1.0,6.0
610,MT,2022-07-01,6.0,0.0,6.0
611,MT,2022-07-02,1.0,0.0,1.0
612,MT,2022-07-03,4.0,0.0,4.0
613,MT,2022-07-04,7.0,0.0,9.0
614,MT,2022-07-05,1.0,0.0,2.0
615,MT,2022-07-06,1.0,0.0,3.0
616,MT,2022-07-07,1.0,0.0,3.0
617,MT,2022-07-08,1.0,0.0,3.0
618,MT,2022-07-09,5.0,0.0,6.0
619,MT,2022-07-10,1.0,0.0,3.0
620,MT,2022-07-11,4.0,0.0,5.0
621,MT,2022-07-12,4.0,0.0,4.0
622,MT,2022-07-13,4.0,0.0,6.0
623,MT,2022-07-14,1.0,1.0,2.0
660,MT,2022-07-15,0.0,0.0,1.0
624,MT,2022-07-16,1.0,0.0,3.0
625,MT,2022-07-17,1.0,1.0,5.0
626,MT,2022-07-18,5.0,0.0,8.0
627,MT,2022-07-19,4.0,0.0,5.0
628,MT,2022-07-20,1.0,0.0,1.0
629,MT,2022-07-21,5.0,0.0,6.0
630,MT,2022-07-22,6.0,0.0,9.0
11,MT,2022-07-23,1.0,0.0,2.0
631,MT,2022-07-24,5.0,0.0,5.0
12,MT,2022-07-25,6.0,0.0,10.0
632,MT,2022-07-26,5.0,0.0,9.0
633,MT,2022-07-27,1.0,0.0,2.0
634,MT,2022-07-28,1.0,0.0,3.0
635,MT,2022-07-29,1.0,0.0,2.0
636,MT,2022-07-30,1.0,0.0,2.0
