,state,date,41005,41029,41035,41043,41047,41051,41067,total_cnts
174,OR,2022-04-26,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
701,OR,2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
547,OR,2022-04-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
519,OR,2022-04-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
472,OR,2022-04-30,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0
473,OR,2022-05-01,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
474,OR,2022-05-02,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0
660,OR,2022-05-03,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
175,OR,2022-05-04,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0
475,OR,2022-05-05,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
476,OR,2022-05-06,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
477,OR,2022-05-07,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0
609,OR,2022-05-08,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0
723,OR,2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
478,OR,2022-05-10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
176,OR,2022-05-11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
25,OR,2022-05-12,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0
661,OR,2022-05-13,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0
479,OR,2022-05-14,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0
177,OR,2022-05-15,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0
26,OR,2022-05-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
480,OR,2022-05-17,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
481,OR,2022-05-18,1.0,0.0,0.0,0.0,1.0,4.0,0.0,10.0
482,OR,2022-05-19,1.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0
662,OR,2022-05-20,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0
178,OR,2022-05-21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0
548,OR,2022-05-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
483,OR,2022-05-23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
577,OR,2022-05-24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
610,OR,2022-05-25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0
179,OR,2022-05-26,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0
484,OR,2022-05-27,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
485,OR,2022-05-28,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
486,OR,2022-05-29,4.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0
487,OR,2022-05-30,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0
488,OR,2022-05-31,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
489,OR,2022-06-01,1.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0
490,OR,2022-06-02,1.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0
663,OR,2022-06-03,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0
491,OR,2022-06-04,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0
695,OR,2022-06-05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0
492,OR,2022-06-06,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
493,OR,2022-06-07,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0
494,OR,2022-06-08,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0
664,OR,2022-06-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
180,OR,2022-06-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
670,OR,2022-06-11,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0
495,OR,2022-06-12,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0
549,OR,2022-06-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0
496,OR,2022-06-14,1.0,0.0,4.0,1.0,0.0,1.0,0.0,8.0
671,OR,2022-06-15,0.0,0.0,1.0,1.0,0.0,4.0,1.0,10.0
497,OR,2022-06-16,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0
498,OR,2022-06-17,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0
564,OR,2022-06-18,0.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0
499,OR,2022-06-19,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0
500,OR,2022-06-20,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0
501,OR,2022-06-21,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0
502,OR,2022-06-22,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0
503,OR,2022-06-23,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0
181,OR,2022-06-24,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0
504,OR,2022-06-25,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0
182,OR,2022-06-26,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0
505,OR,2022-06-27,1.0,0.0,1.0,1.0,1.0,4.0,0.0,14.0
183,OR,2022-06-28,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0
506,OR,2022-06-29,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0
184,OR,2022-06-30,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0
507,OR,2022-07-01,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0
629,OR,2022-07-02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0
550,OR,2022-07-03,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0
185,OR,2022-07-04,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0
665,OR,2022-07-05,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0
508,OR,2022-07-06,1.0,0.0,1.0,0.0,0.0,6.0,1.0,11.0
611,OR,2022-07-07,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0
27,OR,2022-07-08,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
186,OR,2022-07-09,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0
509,OR,2022-07-10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0
510,OR,2022-07-11,1.0,1.0,1.0,4.0,0.0,1.0,1.0,10.0
187,OR,2022-07-12,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0
612,OR,2022-07-13,0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0
696,OR,2022-07-14,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
511,OR,2022-07-15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0
188,OR,2022-07-16,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0
512,OR,2022-07-17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0
513,OR,2022-07-18,1.0,1.0,1.0,4.0,0.0,0.0,0.0,11.0
666,OR,2022-07-19,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0
189,OR,2022-07-20,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0
514,OR,2022-07-21,1.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0
190,OR,2022-07-22,0.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0
697,OR,2022-07-23,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0
613,OR,2022-07-24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0
191,OR,2022-07-25,0.0,0.0,1.0,1.0,0.0,6.0,0.0,12.0
192,OR,2022-07-26,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0
193,OR,2022-07-27,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0
194,OR,2022-07-28,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
580,OR,2022-07-29,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0
630,OR,2022-07-30,0.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0
195,OR,2022-07-31,0.0,0.0,1.0,4.0,0.0,1.0,1.0,12.0
