,state,date,08001,08005,08031,08035,08041,08059,08077,total_cnts
645,CO,2022-04-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
706,CO,2022-05-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
522,CO,2022-05-02,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
523,CO,2022-05-03,1.0,1.0,1.0,0.0,1.0,4.0,1.0,9.0
524,CO,2022-05-04,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
646,CO,2022-05-05,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0
647,CO,2022-05-06,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0
648,CO,2022-05-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
525,CO,2022-05-08,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
649,CO,2022-05-09,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0
526,CO,2022-05-10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
527,CO,2022-05-11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0
650,CO,2022-05-12,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0
528,CO,2022-05-13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0
651,CO,2022-05-14,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0
529,CO,2022-05-15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
677,CO,2022-05-16,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0
530,CO,2022-05-17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0
531,CO,2022-05-18,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0
652,CO,2022-05-19,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0
653,CO,2022-05-20,0.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
687,CO,2022-05-21,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0
654,CO,2022-05-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
532,CO,2022-05-23,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0
533,CO,2022-05-24,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
655,CO,2022-05-25,0.0,6.0,4.0,0.0,1.0,1.0,1.0,13.0
656,CO,2022-05-26,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0
534,CO,2022-05-27,1.0,6.0,4.0,1.0,0.0,1.0,0.0,13.0
657,CO,2022-05-28,0.0,4.0,5.0,0.0,0.0,1.0,1.0,14.0
658,CO,2022-05-29,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
659,CO,2022-05-30,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0
535,CO,2022-05-31,1.0,1.0,1.0,0.0,5.0,1.0,0.0,10.0
660,CO,2022-06-01,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0
536,CO,2022-06-02,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
661,CO,2022-06-03,0.0,1.0,1.0,0.0,0.0,5.0,0.0,9.0
537,CO,2022-06-04,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0
538,CO,2022-06-05,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0
539,CO,2022-06-06,1.0,1.0,5.0,1.0,1.0,4.0,0.0,13.0
540,CO,2022-06-07,4.0,4.0,1.0,0.0,1.0,4.0,0.0,15.0
541,CO,2022-06-08,1.0,1.0,1.0,1.0,4.0,0.0,0.0,11.0
542,CO,2022-06-09,1.0,1.0,4.0,4.0,1.0,1.0,0.0,14.0
543,CO,2022-06-10,1.0,1.0,4.0,0.0,1.0,1.0,0.0,8.0
662,CO,2022-06-11,0.0,1.0,1.0,0.0,1.0,6.0,1.0,13.0
544,CO,2022-06-12,1.0,1.0,1.0,1.0,4.0,0.0,1.0,10.0
545,CO,2022-06-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
663,CO,2022-06-14,0.0,1.0,4.0,1.0,1.0,1.0,0.0,9.0
546,CO,2022-06-15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0
547,CO,2022-06-16,1.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0
548,CO,2022-06-17,1.0,1.0,5.0,1.0,1.0,1.0,1.0,13.0
549,CO,2022-06-18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0
664,CO,2022-06-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0
550,CO,2022-06-20,1.0,1.0,1.0,0.0,4.0,0.0,1.0,10.0
551,CO,2022-06-21,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0
552,CO,2022-06-22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0
553,CO,2022-06-23,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
554,CO,2022-06-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
555,CO,2022-06-25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
707,CO,2022-06-26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0
556,CO,2022-06-27,1.0,1.0,0.0,1.0,4.0,0.0,1.0,10.0
685,CO,2022-06-28,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0
557,CO,2022-06-29,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0
665,CO,2022-06-30,0.0,1.0,1.0,1.0,4.0,1.0,0.0,8.0
558,CO,2022-07-01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
666,CO,2022-07-02,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
559,CO,2022-07-03,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0
678,CO,2022-07-04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
560,CO,2022-07-05,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0
667,CO,2022-07-06,0.0,6.0,7.0,1.0,1.0,1.0,1.0,20.0
668,CO,2022-07-07,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0
561,CO,2022-07-08,1.0,0.0,4.0,1.0,1.0,1.0,0.0,9.0
562,CO,2022-07-09,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0
563,CO,2022-07-10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
570,CO,2022-07-11,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0
564,CO,2022-07-12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0
669,CO,2022-07-13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
670,CO,2022-07-14,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0
682,CO,2022-07-15,0.0,0.0,1.0,1.0,1.0,4.0,0.0,10.0
708,CO,2022-07-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
565,CO,2022-07-17,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
709,CO,2022-07-18,0.0,0.0,5.0,1.0,1.0,1.0,0.0,10.0
566,CO,2022-07-19,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0
671,CO,2022-07-20,0.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0
710,CO,2022-07-21,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0
567,CO,2022-07-22,1.0,0.0,1.0,1.0,1.0,4.0,0.0,10.0
568,CO,2022-07-23,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0
711,CO,2022-07-24,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0
712,CO,2022-07-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
713,CO,2022-07-26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
683,CO,2022-07-27,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0
688,CO,2022-07-28,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
684,CO,2022-07-29,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
569,CO,2022-07-30,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
672,CO,2022-07-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
