,state,date,35001,35013,total_cnts
467,NM,2022-03-11,5.0,1.0,8.0
468,NM,2022-03-12,4.0,0.0,6.0
469,NM,2022-03-13,1.0,0.0,2.0
470,NM,2022-03-14,1.0,0.0,2.0
471,NM,2022-03-15,1.0,1.0,3.0
472,NM,2022-03-16,5.0,0.0,7.0
473,NM,2022-03-17,5.0,0.0,6.0
474,NM,2022-03-18,1.0,0.0,4.0
475,NM,2022-03-19,1.0,1.0,3.0
476,NM,2022-03-20,1.0,0.0,3.0
477,NM,2022-03-21,1.0,0.0,4.0
478,NM,2022-03-22,1.0,0.0,7.0
479,NM,2022-03-23,5.0,0.0,10.0
480,NM,2022-03-24,5.0,0.0,9.0
481,NM,2022-03-25,4.0,0.0,7.0
482,NM,2022-03-26,5.0,0.0,9.0
483,NM,2022-03-27,4.0,0.0,9.0
484,NM,2022-03-28,5.0,1.0,11.0
485,NM,2022-03-29,4.0,0.0,11.0
486,NM,2022-03-30,4.0,0.0,9.0
487,NM,2022-03-31,1.0,0.0,4.0
488,NM,2022-04-01,1.0,0.0,7.0
489,NM,2022-04-02,1.0,0.0,4.0
490,NM,2022-04-03,1.0,0.0,3.0
491,NM,2022-04-04,1.0,0.0,6.0
492,NM,2022-04-05,1.0,0.0,3.0
493,NM,2022-04-06,4.0,0.0,8.0
494,NM,2022-04-07,4.0,0.0,6.0
495,NM,2022-04-08,1.0,0.0,4.0
690,NM,2022-04-09,0.0,0.0,1.0
496,NM,2022-04-10,1.0,0.0,4.0
691,NM,2022-04-11,0.0,0.0,1.0
497,NM,2022-04-12,1.0,1.0,6.0
498,NM,2022-04-13,4.0,0.0,7.0
499,NM,2022-04-14,1.0,0.0,4.0
500,NM,2022-04-15,1.0,0.0,3.0
501,NM,2022-04-16,1.0,0.0,4.0
502,NM,2022-04-17,1.0,0.0,3.0
503,NM,2022-04-18,1.0,0.0,3.0
504,NM,2022-04-20,1.0,0.0,4.0
505,NM,2022-04-21,1.0,1.0,4.0
506,NM,2022-04-22,1.0,0.0,3.0
507,NM,2022-04-23,1.0,0.0,3.0
713,NM,2022-04-24,0.0,0.0,2.0
711,NM,2022-04-25,0.0,0.0,3.0
508,NM,2022-04-26,1.0,0.0,3.0
509,NM,2022-04-27,1.0,0.0,2.0
510,NM,2022-04-28,1.0,0.0,5.0
511,NM,2022-05-02,1.0,0.0,1.0
679,NM,2022-05-03,0.0,1.0,2.0
512,NM,2022-05-04,1.0,0.0,2.0
513,NM,2022-05-05,1.0,0.0,3.0
514,NM,2022-05-06,1.0,0.0,2.0
515,NM,2022-05-07,1.0,0.0,4.0
516,NM,2022-05-08,1.0,0.0,1.0
517,NM,2022-05-09,1.0,0.0,2.0
518,NM,2022-05-10,1.0,0.0,1.0
519,NM,2022-05-11,1.0,0.0,2.0
520,NM,2022-05-12,1.0,1.0,3.0
521,NM,2022-05-13,1.0,0.0,2.0
522,NM,2022-05-14,1.0,0.0,1.0
523,NM,2022-05-15,1.0,1.0,3.0
524,NM,2022-05-16,1.0,1.0,4.0
525,NM,2022-05-17,5.0,1.0,8.0
526,NM,2022-05-18,1.0,0.0,2.0
527,NM,2022-05-19,1.0,0.0,3.0
528,NM,2022-05-20,1.0,0.0,4.0
529,NM,2022-05-21,1.0,0.0,3.0
530,NM,2022-05-22,1.0,0.0,3.0
531,NM,2022-05-23,1.0,1.0,4.0
532,NM,2022-05-24,1.0,0.0,2.0
533,NM,2022-05-25,1.0,1.0,5.0
680,NM,2022-05-26,0.0,1.0,3.0
534,NM,2022-05-27,1.0,1.0,3.0
535,NM,2022-05-28,1.0,0.0,6.0
536,NM,2022-05-29,1.0,0.0,2.0
681,NM,2022-05-30,0.0,1.0,1.0
537,NM,2022-05-31,1.0,0.0,2.0
538,NM,2022-06-01,1.0,0.0,2.0
539,NM,2022-06-03,1.0,0.0,2.0
540,NM,2022-06-04,1.0,0.0,3.0
541,NM,2022-06-05,1.0,1.0,4.0
542,NM,2022-06-06,1.0,1.0,4.0
543,NM,2022-06-07,5.0,0.0,7.0
544,NM,2022-06-08,1.0,0.0,3.0
545,NM,2022-06-09,5.0,0.0,8.0
546,NM,2022-06-10,1.0,1.0,5.0
547,NM,2022-06-11,6.0,1.0,8.0
548,NM,2022-06-12,1.0,0.0,3.0
549,NM,2022-06-13,1.0,0.0,4.0
550,NM,2022-06-14,1.0,1.0,3.0
551,NM,2022-06-15,1.0,1.0,5.0
552,NM,2022-06-16,5.0,0.0,8.0
553,NM,2022-06-17,1.0,0.0,8.0
554,NM,2022-06-18,4.0,1.0,7.0
555,NM,2022-06-19,1.0,0.0,3.0
556,NM,2022-06-20,5.0,0.0,7.0
557,NM,2022-06-21,1.0,1.0,5.0
558,NM,2022-06-22,5.0,0.0,9.0
559,NM,2022-06-23,6.0,0.0,11.0
560,NM,2022-06-24,1.0,0.0,4.0
561,NM,2022-06-25,1.0,0.0,6.0
562,NM,2022-06-26,4.0,0.0,6.0
563,NM,2022-06-27,1.0,0.0,8.0
564,NM,2022-06-28,1.0,1.0,5.0
565,NM,2022-06-29,1.0,0.0,3.0
566,NM,2022-06-30,1.0,0.0,3.0
567,NM,2022-07-01,1.0,1.0,2.0
568,NM,2022-07-02,4.0,0.0,5.0
569,NM,2022-07-03,1.0,0.0,3.0
570,NM,2022-07-04,1.0,0.0,2.0
682,NM,2022-07-05,0.0,1.0,1.0
571,NM,2022-07-06,1.0,0.0,1.0
572,NM,2022-07-07,1.0,0.0,2.0
573,NM,2022-07-08,1.0,0.0,4.0
574,NM,2022-07-09,1.0,1.0,3.0
575,NM,2022-07-10,1.0,1.0,5.0
576,NM,2022-07-11,1.0,0.0,4.0
577,NM,2022-07-12,1.0,0.0,1.0
578,NM,2022-07-13,1.0,0.0,2.0
579,NM,2022-07-14,1.0,1.0,3.0
580,NM,2022-07-15,5.0,1.0,9.0
581,NM,2022-07-16,1.0,0.0,1.0
582,NM,2022-07-17,8.0,1.0,11.0
583,NM,2022-07-18,5.0,0.0,6.0
584,NM,2022-07-19,1.0,0.0,2.0
585,NM,2022-07-20,4.0,1.0,9.0
586,NM,2022-07-21,4.0,1.0,7.0
587,NM,2022-07-22,1.0,0.0,2.0
588,NM,2022-07-23,1.0,1.0,6.0
589,NM,2022-07-24,1.0,0.0,4.0
590,NM,2022-07-25,4.0,1.0,7.0
591,NM,2022-07-26,1.0,0.0,1.0
592,NM,2022-07-27,4.0,1.0,6.0
593,NM,2022-07-28,1.0,0.0,2.0
594,NM,2022-07-29,1.0,0.0,4.0
595,NM,2022-07-30,1.0,0.0,2.0
695,NM,2022-07-31,0.0,0.0,1.0
