,state,date,51041,51059,51087,51107,51153,51161,51590,51760,51770,51775,total_cnts
160,VA,2021-12-12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0
161,VA,2021-12-13,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,44.0
226,VA,2021-12-14,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0
162,VA,2021-12-15,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,40.0
96,VA,2021-12-16,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,42.0
97,VA,2021-12-17,0.0,6.0,1.0,1.0,0.0,5.0,1.0,0.0,7.0,1.0,49.0
227,VA,2021-12-18,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0
163,VA,2021-12-19,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,33.0
512,VA,2021-12-20,5.0,1.0,5.0,6.0,1.0,5.0,1.0,0.0,5.0,1.0,56.0
444,VA,2021-12-21,1.0,4.0,1.0,1.0,5.0,1.0,0.0,1.0,5.0,1.0,43.0
278,VA,2021-12-22,1.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,53.0
98,VA,2021-12-23,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,1.0,52.0
99,VA,2021-12-24,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,41.0
445,VA,2021-12-25,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,35.0
446,VA,2021-12-26,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,28.0
164,VA,2021-12-27,1.0,4.0,1.0,1.0,5.0,0.0,0.0,5.0,4.0,1.0,61.0
100,VA,2021-12-28,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,52.0
305,VA,2021-12-29,0.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,9.0,4.0,69.0
101,VA,2021-12-30,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,71.0
447,VA,2021-12-31,4.0,9.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0
513,VA,2022-01-01,7.0,5.0,1.0,5.0,1.0,0.0,1.0,5.0,1.0,5.0,67.0
102,VA,2022-01-02,4.0,8.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,73.0
228,VA,2022-01-03,5.0,8.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,1.0,90.0
279,VA,2022-01-04,4.0,5.0,1.0,5.0,6.0,1.0,1.0,1.0,7.0,1.0,90.0
229,VA,2022-01-05,4.0,6.0,5.0,9.0,1.0,5.0,1.0,4.0,6.0,4.0,110.0
103,VA,2022-01-06,6.0,15.0,1.0,12.0,7.0,4.0,4.0,8.0,6.0,1.0,138.0
448,VA,2022-01-07,1.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,4.0,98.0
449,VA,2022-01-08,1.0,9.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,67.0
280,VA,2022-01-09,1.0,12.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,5.0,83.0
104,VA,2022-01-10,1.0,9.0,9.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,91.0
105,VA,2022-01-11,5.0,8.0,6.0,5.0,6.0,8.0,1.0,1.0,5.0,1.0,119.0
165,VA,2022-01-12,1.0,9.0,11.0,7.0,1.0,4.0,1.0,1.0,5.0,1.0,102.0
106,VA,2022-01-13,1.0,10.0,5.0,1.0,6.0,1.0,13.0,4.0,10.0,1.0,135.0
107,VA,2022-01-14,1.0,4.0,1.0,1.0,6.0,4.0,11.0,1.0,5.0,5.0,119.0
108,VA,2022-01-15,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,61.0
166,VA,2022-01-16,1.0,6.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,44.0
109,VA,2022-01-17,5.0,6.0,5.0,0.0,1.0,4.0,1.0,4.0,5.0,1.0,96.0
110,VA,2022-01-18,4.0,7.0,9.0,7.0,5.0,4.0,12.0,5.0,12.0,1.0,142.0
111,VA,2022-01-19,5.0,10.0,1.0,5.0,1.0,11.0,10.0,1.0,9.0,1.0,124.0
167,VA,2022-01-20,1.0,4.0,4.0,1.0,1.0,8.0,14.0,0.0,9.0,6.0,108.0
112,VA,2022-01-21,1.0,8.0,1.0,1.0,1.0,8.0,13.0,0.0,9.0,1.0,107.0
450,VA,2022-01-22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0
113,VA,2022-01-23,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,46.0
230,VA,2022-01-24,4.0,6.0,9.0,1.0,1.0,8.0,15.0,0.0,14.0,6.0,128.0
114,VA,2022-01-25,4.0,1.0,7.0,1.0,1.0,6.0,18.0,1.0,8.0,1.0,103.0
231,VA,2022-01-26,4.0,5.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,104.0
115,VA,2022-01-27,4.0,8.0,4.0,1.0,1.0,5.0,11.0,1.0,8.0,7.0,107.0
232,VA,2022-01-28,1.0,5.0,1.0,1.0,1.0,4.0,16.0,1.0,6.0,1.0,101.0
348,VA,2022-01-29,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,35.0
116,VA,2022-01-30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,38.0
233,VA,2022-01-31,5.0,4.0,1.0,5.0,1.0,1.0,13.0,1.0,9.0,4.0,91.0
117,VA,2022-02-01,5.0,1.0,5.0,1.0,1.0,7.0,16.0,1.0,10.0,7.0,112.0
118,VA,2022-02-02,4.0,4.0,4.0,1.0,1.0,1.0,14.0,1.0,4.0,1.0,80.0
168,VA,2022-02-03,10.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,5.0,1.0,76.0
119,VA,2022-02-04,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,48.0
451,VA,2022-02-05,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,28.0
561,VA,2022-02-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,33.0
306,VA,2022-02-07,4.0,4.0,7.0,0.0,1.0,8.0,1.0,0.0,4.0,1.0,78.0
234,VA,2022-02-08,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,5.0,1.0,63.0
452,VA,2022-02-09,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,53.0
307,VA,2022-02-10,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,53.0
169,VA,2022-02-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,36.0
608,VA,2022-02-12,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,23.0
453,VA,2022-02-13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,22.0
235,VA,2022-02-14,1.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,55.0
281,VA,2022-02-15,1.0,1.0,4.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,52.0
282,VA,2022-02-16,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,51.0
308,VA,2022-02-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,35.0
454,VA,2022-02-18,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,27.0
236,VA,2022-02-19,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,23.0
675,VA,2022-02-20,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0
309,VA,2022-02-21,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,29.0
514,VA,2022-02-22,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,32.0
120,VA,2022-02-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0
455,VA,2022-02-24,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0
170,VA,2022-02-25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,31.0
456,VA,2022-02-26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0
609,VA,2022-02-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
515,VA,2022-02-28,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0
516,VA,2022-03-01,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0
610,VA,2022-03-02,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,22.0
310,VA,2022-03-03,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0
611,VA,2022-03-04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.0
562,VA,2022-03-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
563,VA,2022-03-06,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
237,VA,2022-03-07,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0
517,VA,2022-03-08,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0
238,VA,2022-03-09,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0
239,VA,2022-03-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0
240,VA,2022-03-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0
564,VA,2022-03-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
538,VA,2022-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
518,VA,2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
700,VA,2022-03-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
241,VA,2022-03-16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
242,VA,2022-03-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0
349,VA,2022-03-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
612,VA,2022-03-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
641,VA,2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
243,VA,2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
350,VA,2022-03-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0
244,VA,2022-03-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
245,VA,2022-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
246,VA,2022-03-25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
121,VA,2022-03-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
711,VA,2022-03-27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
706,VA,2022-03-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
247,VA,2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
708,VA,2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
248,VA,2022-03-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0
688,VA,2022-04-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
719,VA,2022-04-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
709,VA,2022-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
519,VA,2022-04-04,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
457,VA,2022-04-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
458,VA,2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
565,VA,2022-04-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0
171,VA,2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
712,VA,2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
249,VA,2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
613,VA,2022-04-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
679,VA,2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
623,VA,2022-04-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
689,VA,2022-04-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
698,VA,2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
690,VA,2022-04-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
594,VA,2022-04-17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
691,VA,2022-04-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
692,VA,2022-04-19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
311,VA,2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
312,VA,2022-04-21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
313,VA,2022-04-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
717,VA,2022-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
701,VA,2022-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
520,VA,2022-04-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
521,VA,2022-04-26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
314,VA,2022-04-27,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
315,VA,2022-04-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0
703,VA,2022-04-29,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0
728,VA,2022-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
693,VA,2022-05-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
715,VA,2022-05-02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
316,VA,2022-05-03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0
317,VA,2022-05-04,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0
318,VA,2022-05-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
319,VA,2022-05-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
694,VA,2022-05-07,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
665,VA,2022-05-08,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
320,VA,2022-05-09,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0
321,VA,2022-05-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0
172,VA,2022-05-11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0
595,VA,2022-05-12,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0
459,VA,2022-05-13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0
460,VA,2022-05-14,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
718,VA,2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
461,VA,2022-05-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.0
522,VA,2022-05-17,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,16.0
523,VA,2022-05-18,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,18.0
173,VA,2022-05-19,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,14.0
462,VA,2022-05-20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0
463,VA,2022-05-21,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
464,VA,2022-05-22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
524,VA,2022-05-23,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,22.0
322,VA,2022-05-24,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,21.0
525,VA,2022-05-25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,23.0
526,VA,2022-05-26,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,24.0
465,VA,2022-05-27,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,22.0
614,VA,2022-05-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
566,VA,2022-05-29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
615,VA,2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0
567,VA,2022-05-31,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,28.0
122,VA,2022-06-01,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0
250,VA,2022-06-02,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,36.0
527,VA,2022-06-03,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,20.0
528,VA,2022-06-04,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
529,VA,2022-06-05,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
323,VA,2022-06-06,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,21.0
324,VA,2022-06-07,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,28.0
466,VA,2022-06-08,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,23.0
325,VA,2022-06-09,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,28.0
123,VA,2022-06-10,1.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,24.0
666,VA,2022-06-11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0
251,VA,2022-06-12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0
252,VA,2022-06-13,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,26.0
253,VA,2022-06-14,0.0,4.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,28.0
174,VA,2022-06-15,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,24.0
124,VA,2022-06-16,1.0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,24.0
467,VA,2022-06-17,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0
530,VA,2022-06-18,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
616,VA,2022-06-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
468,VA,2022-06-20,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,25.0
326,VA,2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0
175,VA,2022-06-22,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0
327,VA,2022-06-23,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,16.0
328,VA,2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0
617,VA,2022-06-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
176,VA,2022-06-26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
329,VA,2022-06-27,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,31.0
330,VA,2022-06-28,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0
331,VA,2022-06-29,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
332,VA,2022-06-30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0
333,VA,2022-07-01,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0
568,VA,2022-07-02,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0
125,VA,2022-07-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0
677,VA,2022-07-04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
254,VA,2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,23.0
334,VA,2022-07-06,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0
255,VA,2022-07-07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0
126,VA,2022-07-08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0
667,VA,2022-07-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
469,VA,2022-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
335,VA,2022-07-11,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,22.0
531,VA,2022-07-12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0
532,VA,2022-07-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0
533,VA,2022-07-14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,23.0
479,VA,2022-07-15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,27.0
618,VA,2022-07-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
668,VA,2022-07-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
336,VA,2022-07-18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0
534,VA,2022-07-19,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0
256,VA,2022-07-20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0
337,VA,2022-07-21,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0
351,VA,2022-07-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0
710,VA,2022-07-23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0
699,VA,2022-07-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
177,VA,2022-07-25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0
338,VA,2022-07-26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0
352,VA,2022-07-27,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,27.0
353,VA,2022-07-28,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,29.0
535,VA,2022-07-29,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,32.0
696,VA,2022-07-30,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0
569,VA,2022-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
