,loc,datetime,050038,050125,050380,050604,total_cnts
45,CA_SAN JOSE,2021-05-28,25.0,13.0,15.0,50.0,103.0
46,CA_SAN JOSE,2021-06-04,26.0,27.0,15.0,45.0,113.0
47,CA_SAN JOSE,2021-06-11,30.0,30.0,11.0,48.0,119.0
48,CA_SAN JOSE,2021-06-18,50.0,28.0,20.0,49.0,147.0
49,CA_SAN JOSE,2021-06-25,58.0,28.0,4.0,25.0,115.0
50,CA_SAN JOSE,2021-07-02,50.0,41.0,0.0,42.0,133.0
51,CA_SAN JOSE,2021-07-09,36.0,47.0,20.0,67.0,170.0
52,CA_SAN JOSE,2021-07-16,95.0,76.0,34.0,102.0,307.0
53,CA_SAN JOSE,2021-07-23,110.0,75.0,38.0,121.0,344.0
54,CA_SAN JOSE,2021-07-30,188.0,108.0,59.0,154.0,509.0
55,CA_SAN JOSE,2021-08-06,263.0,114.0,98.0,182.0,657.0
56,CA_SAN JOSE,2021-08-13,307.0,176.0,115.0,262.0,860.0
57,CA_SAN JOSE,2021-08-20,383.0,189.0,142.0,276.0,990.0
58,CA_SAN JOSE,2021-08-27,392.0,193.0,146.0,229.0,960.0
59,CA_SAN JOSE,2021-09-03,298.0,209.0,140.0,142.0,789.0
60,CA_SAN JOSE,2021-09-10,187.0,162.0,110.0,147.0,606.0
61,CA_SAN JOSE,2021-09-17,182.0,134.0,111.0,165.0,592.0
62,CA_SAN JOSE,2021-09-24,169.0,137.0,71.0,144.0,521.0
63,CA_SAN JOSE,2021-10-01,143.0,88.0,22.0,109.0,362.0
64,CA_SAN JOSE,2021-10-08,106.0,63.0,38.0,115.0,322.0
65,CA_SAN JOSE,2021-10-15,82.0,67.0,37.0,129.0,315.0
66,CA_SAN JOSE,2021-10-22,142.0,73.0,46.0,118.0,379.0
67,CA_SAN JOSE,2021-10-29,115.0,68.0,59.0,120.0,362.0
68,CA_SAN JOSE,2021-11-05,80.0,62.0,67.0,82.0,291.0
69,CA_SAN JOSE,2021-11-12,120.0,59.0,86.0,59.0,324.0
70,CA_SAN JOSE,2021-11-19,169.0,91.0,83.0,63.0,406.0
71,CA_SAN JOSE,2021-11-26,165.0,65.0,78.0,51.0,359.0
72,CA_SAN JOSE,2021-12-03,140.0,57.0,74.0,81.0,352.0
73,CA_SAN JOSE,2021-12-10,211.0,67.0,121.0,55.0,454.0
74,CA_SAN JOSE,2021-12-17,177.0,83.0,77.0,63.0,400.0
75,CA_SAN JOSE,2021-12-24,154.0,122.0,54.0,73.0,403.0
76,CA_SAN JOSE,2021-12-31,293.0,262.0,102.0,159.0,816.0
77,CA_SAN JOSE,2022-01-07,589.0,348.0,170.0,295.0,1402.0
78,CA_SAN JOSE,2022-01-14,832.0,357.0,226.0,405.0,1820.0
79,CA_SAN JOSE,2022-01-21,792.0,435.0,287.0,469.0,1983.0
80,CA_SAN JOSE,2022-01-28,698.0,388.0,295.0,433.0,1814.0
81,CA_SAN JOSE,2022-02-04,428.0,330.0,221.0,280.0,1259.0
82,CA_SAN JOSE,2022-02-11,334.0,240.0,184.0,215.0,973.0
83,CA_SAN JOSE,2022-02-18,204.0,170.0,140.0,183.0,697.0
84,CA_SAN JOSE,2022-02-25,110.0,129.0,116.0,171.0,526.0
85,CA_SAN JOSE,2022-03-04,79.0,113.0,79.0,124.0,395.0
86,CA_SAN JOSE,2022-03-11,54.0,44.0,74.0,96.0,268.0
87,CA_SAN JOSE,2022-03-18,33.0,42.0,37.0,77.0,189.0
88,CA_SAN JOSE,2022-03-25,23.0,46.0,51.0,63.0,183.0
89,CA_SAN JOSE,2022-04-01,18.0,24.0,66.0,79.0,187.0
90,CA_SAN JOSE,2022-04-08,7.0,27.0,35.0,39.0,108.0
91,CA_SAN JOSE,2022-04-15,28.0,54.0,37.0,54.0,173.0
92,CA_SAN JOSE,2022-04-22,21.0,58.0,39.0,66.0,184.0
93,CA_SAN JOSE,2022-04-29,57.0,57.0,46.0,55.0,215.0
94,CA_SAN JOSE,2022-05-06,91.0,55.0,47.0,67.0,260.0
95,CA_SAN JOSE,2022-05-13,108.0,74.0,92.0,83.0,357.0
96,CA_SAN JOSE,2022-05-20,108.0,58.0,137.0,93.0,396.0
97,CA_SAN JOSE,2022-05-27,125.0,68.0,154.0,104.0,451.0
98,CA_SAN JOSE,2022-06-03,161.0,106.0,187.0,121.0,575.0
99,CA_SAN JOSE,2022-06-10,165.0,132.0,120.0,128.0,545.0
100,CA_SAN JOSE,2022-06-17,174.0,134.0,106.0,127.0,541.0
101,CA_SAN JOSE,2022-06-24,164.0,157.0,124.0,127.0,572.0
102,CA_SAN JOSE,2022-07-01,192.0,127.0,144.0,156.0,619.0
103,CA_SAN JOSE,2022-07-08,208.0,157.0,119.0,150.0,634.0
104,CA_SAN JOSE,2022-07-15,237.0,148.0,119.0,196.0,700.0
105,CA_SAN JOSE,2022-07-22,319.0,120.0,139.0,189.0,767.0
106,CA_SAN JOSE,2022-07-29,253.0,105.0,126.0,200.0,684.0
107,CA_SAN JOSE,2022-08-05,171.0,116.0,97.0,176.0,560.0
108,CA_SAN JOSE,2022-08-12,175.0,95.0,92.0,137.0,499.0
109,CA_SAN JOSE,2022-08-19,125.0,58.0,119.0,144.0,446.0
110,CA_SAN JOSE,2022-08-26,100.0,59.0,107.0,136.0,402.0
111,CA_SAN JOSE,2022-09-02,87.0,43.0,74.0,97.0,301.0
112,CA_SAN JOSE,2022-09-09,71.0,47.0,85.0,120.0,323.0
113,CA_SAN JOSE,2022-09-16,83.0,52.0,94.0,105.0,334.0
114,CA_SAN JOSE,2022-09-23,70.0,68.0,80.0,104.0,322.0
115,CA_SAN JOSE,2022-09-30,62.0,59.0,64.0,85.0,270.0
116,CA_SAN JOSE,2022-10-07,58.0,45.0,82.0,81.0,266.0
117,CA_SAN JOSE,2022-10-14,45.0,31.0,59.0,91.0,226.0
118,CA_SAN JOSE,2022-10-21,56.0,33.0,60.0,90.0,239.0
119,CA_SAN JOSE,2022-10-28,53.0,24.0,41.0,77.0,195.0
120,CA_SAN JOSE,2022-11-04,49.0,21.0,51.0,62.0,183.0
121,CA_SAN JOSE,2022-11-11,88.0,59.0,60.0,118.0,325.0
122,CA_SAN JOSE,2022-11-18,86.0,71.0,75.0,86.0,318.0
123,CA_SAN JOSE,2022-11-25,115.0,83.0,99.0,113.0,410.0
124,CA_SAN JOSE,2022-12-02,79.0,131.0,139.0,106.0,455.0
125,CA_SAN JOSE,2022-12-09,198.0,104.0,139.0,77.0,518.0
126,CA_SAN JOSE,2022-12-16,273.0,115.0,133.0,112.0,633.0
127,CA_SAN JOSE,2022-12-23,162.0,147.0,216.0,83.0,608.0
128,CA_SAN JOSE,2022-12-30,132.0,137.0,215.0,111.0,595.0
129,CA_SAN JOSE,2023-01-06,156.0,83.0,176.0,110.0,525.0
130,CA_SAN JOSE,2023-01-13,159.0,77.0,117.0,93.0,446.0
131,CA_SAN JOSE,2023-01-20,113.0,63.0,102.0,89.0,367.0
132,CA_SAN JOSE,2023-01-27,120.0,33.0,144.0,79.0,376.0
133,CA_SAN JOSE,2023-02-03,118.0,53.0,131.0,73.0,375.0
134,CA_SAN JOSE,2023-02-10,104.0,50.0,151.0,75.0,380.0
135,CA_SAN JOSE,2023-02-17,87.0,50.0,140.0,77.0,354.0
136,CA_SAN JOSE,2023-02-24,100.0,47.0,107.0,118.0,372.0
137,CA_SAN JOSE,2023-03-03,12.0,42.0,83.0,16.0,153.0
