,loc,datetime,420018,420026,420086,total_cnts
72,SC_COLUMBIA,2021-12-03,40.0,17.0,41.0,116.0
73,SC_COLUMBIA,2021-12-10,34.0,28.0,25.0,117.0
74,SC_COLUMBIA,2021-12-17,50.0,32.0,41.0,150.0
75,SC_COLUMBIA,2021-12-24,154.0,66.0,101.0,356.0
76,SC_COLUMBIA,2021-12-31,364.0,125.0,182.0,770.0
77,SC_COLUMBIA,2022-01-07,619.0,209.0,230.0,1158.0
78,SC_COLUMBIA,2022-01-14,630.0,216.0,275.0,1257.0
79,SC_COLUMBIA,2022-01-21,642.0,226.0,262.0,1264.0
80,SC_COLUMBIA,2022-01-28,563.0,248.0,217.0,1173.0
81,SC_COLUMBIA,2022-02-04,421.0,205.0,127.0,829.0
82,SC_COLUMBIA,2022-02-11,244.0,163.0,110.0,555.0
83,SC_COLUMBIA,2022-02-18,133.0,142.0,69.0,363.0
84,SC_COLUMBIA,2022-02-25,97.0,74.0,31.0,219.0
85,SC_COLUMBIA,2022-03-04,86.0,17.0,6.0,122.0
86,SC_COLUMBIA,2022-03-11,55.0,6.0,7.0,75.0
87,SC_COLUMBIA,2022-03-18,34.0,0.0,17.0,59.0
88,SC_COLUMBIA,2022-03-25,27.0,0.0,0.0,33.0
89,SC_COLUMBIA,2022-04-01,26.0,0.0,8.0,34.0
90,SC_COLUMBIA,2022-04-08,24.0,4.0,0.0,35.0
91,SC_COLUMBIA,2022-04-15,18.0,0.0,0.0,18.0
92,SC_COLUMBIA,2022-04-22,22.0,8.0,6.0,36.0
93,SC_COLUMBIA,2022-04-29,18.0,11.0,0.0,29.0
94,SC_COLUMBIA,2022-05-06,7.0,12.0,0.0,19.0
95,SC_COLUMBIA,2022-05-13,11.0,11.0,0.0,22.0
96,SC_COLUMBIA,2022-05-20,52.0,22.0,15.0,96.0
97,SC_COLUMBIA,2022-05-27,74.0,24.0,25.0,123.0
98,SC_COLUMBIA,2022-06-03,106.0,39.0,28.0,188.0
99,SC_COLUMBIA,2022-06-10,57.0,24.0,23.0,117.0
100,SC_COLUMBIA,2022-06-17,34.0,29.0,15.0,78.0
101,SC_COLUMBIA,2022-06-24,16.0,29.0,0.0,45.0
102,SC_COLUMBIA,2022-07-01,58.0,17.0,31.0,124.0
103,SC_COLUMBIA,2022-07-08,138.0,35.0,77.0,299.0
104,SC_COLUMBIA,2022-07-15,145.0,62.0,60.0,292.0
105,SC_COLUMBIA,2022-07-22,126.0,72.0,50.0,276.0
106,SC_COLUMBIA,2022-07-29,143.0,62.0,59.0,293.0
107,SC_COLUMBIA,2022-08-05,154.0,99.0,65.0,358.0
108,SC_COLUMBIA,2022-08-12,135.0,78.0,62.0,355.0
109,SC_COLUMBIA,2022-08-19,128.0,59.0,48.0,271.0
110,SC_COLUMBIA,2022-08-26,96.0,46.0,61.0,218.0
111,SC_COLUMBIA,2022-09-02,75.0,20.0,58.0,182.0
112,SC_COLUMBIA,2022-09-09,110.0,12.0,63.0,215.0
113,SC_COLUMBIA,2022-09-16,135.0,24.0,41.0,217.0
114,SC_COLUMBIA,2022-09-23,100.0,35.0,48.0,191.0
115,SC_COLUMBIA,2022-09-30,76.0,34.0,37.0,147.0
116,SC_COLUMBIA,2022-10-07,85.0,48.0,26.0,159.0
117,SC_COLUMBIA,2022-10-14,48.0,48.0,17.0,122.0
118,SC_COLUMBIA,2022-10-21,56.0,26.0,27.0,128.0
119,SC_COLUMBIA,2022-10-28,57.0,12.0,38.0,121.0
120,SC_COLUMBIA,2022-11-04,31.0,13.0,17.0,77.0
121,SC_COLUMBIA,2022-11-11,50.0,19.0,5.0,88.0
122,SC_COLUMBIA,2022-11-18,66.0,28.0,16.0,129.0
123,SC_COLUMBIA,2022-11-25,59.0,53.0,40.0,178.0
124,SC_COLUMBIA,2022-12-02,72.0,68.0,16.0,188.0
125,SC_COLUMBIA,2022-12-09,53.0,46.0,33.0,158.0
126,SC_COLUMBIA,2022-12-16,71.0,52.0,18.0,182.0
127,SC_COLUMBIA,2022-12-23,131.0,74.0,51.0,307.0
128,SC_COLUMBIA,2022-12-30,220.0,88.0,96.0,444.0
129,SC_COLUMBIA,2023-01-06,169.0,104.0,84.0,398.0
130,SC_COLUMBIA,2023-01-13,154.0,94.0,55.0,349.0
131,SC_COLUMBIA,2023-01-20,116.0,63.0,46.0,254.0
132,SC_COLUMBIA,2023-01-27,109.0,46.0,41.0,212.0
133,SC_COLUMBIA,2023-02-03,59.0,51.0,30.0,153.0
134,SC_COLUMBIA,2023-02-10,55.0,43.0,27.0,130.0
135,SC_COLUMBIA,2023-02-17,53.0,47.0,22.0,128.0
136,SC_COLUMBIA,2023-02-24,64.0,35.0,8.0,117.0
137,SC_COLUMBIA,2023-03-03,16.0,9.0,0.0,29.0
