,loc,datetime,050036,050295,050315,050455,total_cnts
28,CA_BAKERSFIELD,2021-01-22,466.0,581.0,219.0,725.0,2143.0
29,CA_BAKERSFIELD,2021-01-29,363.0,555.0,117.0,586.0,1734.0
30,CA_BAKERSFIELD,2021-02-05,324.0,462.0,81.0,630.0,1597.0
31,CA_BAKERSFIELD,2021-02-12,276.0,377.0,76.0,498.0,1293.0
32,CA_BAKERSFIELD,2021-02-19,249.0,280.0,59.0,394.0,1033.0
33,CA_BAKERSFIELD,2021-02-26,209.0,297.0,68.0,283.0,900.0
34,CA_BAKERSFIELD,2021-03-05,151.0,256.0,69.0,181.0,689.0
35,CA_BAKERSFIELD,2021-03-12,129.0,196.0,67.0,177.0,603.0
36,CA_BAKERSFIELD,2021-03-19,138.0,156.0,34.0,171.0,537.0
37,CA_BAKERSFIELD,2021-03-26,66.0,125.0,29.0,123.0,356.0
38,CA_BAKERSFIELD,2021-04-02,61.0,105.0,21.0,81.0,275.0
39,CA_BAKERSFIELD,2021-04-09,60.0,104.0,16.0,61.0,241.0
40,CA_BAKERSFIELD,2021-04-16,17.0,79.0,25.0,40.0,161.0
41,CA_BAKERSFIELD,2021-04-23,36.0,72.0,16.0,51.0,175.0
42,CA_BAKERSFIELD,2021-04-30,32.0,66.0,4.0,28.0,137.0
43,CA_BAKERSFIELD,2021-05-07,40.0,76.0,5.0,54.0,183.0
44,CA_BAKERSFIELD,2021-05-14,46.0,51.0,0.0,34.0,136.0
45,CA_BAKERSFIELD,2021-05-21,29.0,45.0,5.0,48.0,135.0
46,CA_BAKERSFIELD,2021-05-28,57.0,42.0,10.0,66.0,207.0
47,CA_BAKERSFIELD,2021-06-04,39.0,42.0,17.0,42.0,165.0
48,CA_BAKERSFIELD,2021-06-11,43.0,28.0,20.0,31.0,143.0
49,CA_BAKERSFIELD,2021-06-18,56.0,27.0,13.0,53.0,165.0
50,CA_BAKERSFIELD,2021-06-25,47.0,48.0,14.0,56.0,179.0
51,CA_BAKERSFIELD,2021-07-02,34.0,67.0,7.0,32.0,147.0
52,CA_BAKERSFIELD,2021-07-09,35.0,74.0,7.0,57.0,194.0
53,CA_BAKERSFIELD,2021-07-16,47.0,96.0,13.0,78.0,274.0
54,CA_BAKERSFIELD,2021-07-23,104.0,106.0,31.0,151.0,439.0
55,CA_BAKERSFIELD,2021-07-30,127.0,172.0,54.0,196.0,628.0
56,CA_BAKERSFIELD,2021-08-06,191.0,279.0,129.0,317.0,994.0
57,CA_BAKERSFIELD,2021-08-13,235.0,306.0,104.0,410.0,1164.0
58,CA_BAKERSFIELD,2021-08-20,289.0,341.0,122.0,537.0,1447.0
59,CA_BAKERSFIELD,2021-08-27,376.0,388.0,154.0,699.0,1817.0
60,CA_BAKERSFIELD,2021-09-03,508.0,428.0,178.0,690.0,1995.0
61,CA_BAKERSFIELD,2021-09-10,540.0,441.0,212.0,686.0,2065.0
62,CA_BAKERSFIELD,2021-09-17,490.0,462.0,195.0,594.0,1913.0
63,CA_BAKERSFIELD,2021-09-24,372.0,455.0,205.0,464.0,1636.0
64,CA_BAKERSFIELD,2021-10-01,327.0,439.0,170.0,469.0,1527.0
65,CA_BAKERSFIELD,2021-10-08,350.0,383.0,191.0,441.0,1486.0
66,CA_BAKERSFIELD,2021-10-15,315.0,289.0,177.0,445.0,1337.0
67,CA_BAKERSFIELD,2021-10-22,345.0,276.0,186.0,448.0,1357.0
68,CA_BAKERSFIELD,2021-10-29,333.0,281.0,159.0,450.0,1322.0
69,CA_BAKERSFIELD,2021-11-05,258.0,294.0,147.0,464.0,1279.0
70,CA_BAKERSFIELD,2021-11-12,252.0,248.0,139.0,382.0,1122.0
71,CA_BAKERSFIELD,2021-11-19,208.0,189.0,69.0,337.0,878.0
72,CA_BAKERSFIELD,2021-11-26,228.0,156.0,76.0,300.0,813.0
73,CA_BAKERSFIELD,2021-12-03,200.0,167.0,72.0,233.0,723.0
74,CA_BAKERSFIELD,2021-12-10,147.0,149.0,91.0,263.0,679.0
75,CA_BAKERSFIELD,2021-12-17,131.0,153.0,31.0,263.0,613.0
76,CA_BAKERSFIELD,2021-12-24,138.0,146.0,58.0,220.0,587.0
77,CA_BAKERSFIELD,2021-12-31,213.0,198.0,66.0,211.0,734.0
78,CA_BAKERSFIELD,2022-01-07,353.0,262.0,129.0,398.0,1228.0
79,CA_BAKERSFIELD,2022-01-14,417.0,328.0,183.0,577.0,1663.0
80,CA_BAKERSFIELD,2022-01-21,494.0,377.0,236.0,676.0,1937.0
81,CA_BAKERSFIELD,2022-01-28,510.0,393.0,139.0,605.0,1783.0
82,CA_BAKERSFIELD,2022-02-04,351.0,317.0,147.0,473.0,1389.0
83,CA_BAKERSFIELD,2022-02-11,330.0,300.0,91.0,335.0,1178.0
84,CA_BAKERSFIELD,2022-02-18,221.0,188.0,65.0,191.0,746.0
85,CA_BAKERSFIELD,2022-02-25,198.0,138.0,55.0,168.0,596.0
86,CA_BAKERSFIELD,2022-03-04,166.0,120.0,22.0,127.0,476.0
87,CA_BAKERSFIELD,2022-03-11,152.0,66.0,10.0,104.0,352.0
88,CA_BAKERSFIELD,2022-03-18,106.0,58.0,11.0,70.0,257.0
89,CA_BAKERSFIELD,2022-03-25,54.0,31.0,13.0,63.0,161.0
90,CA_BAKERSFIELD,2022-04-01,66.0,50.0,0.0,23.0,139.0
91,CA_BAKERSFIELD,2022-04-08,57.0,37.0,8.0,34.0,136.0
92,CA_BAKERSFIELD,2022-04-15,32.0,29.0,6.0,23.0,94.0
93,CA_BAKERSFIELD,2022-04-22,46.0,28.0,0.0,29.0,108.0
94,CA_BAKERSFIELD,2022-04-29,35.0,14.0,9.0,42.0,100.0
95,CA_BAKERSFIELD,2022-05-06,64.0,18.0,15.0,39.0,136.0
96,CA_BAKERSFIELD,2022-05-13,58.0,31.0,0.0,42.0,131.0
97,CA_BAKERSFIELD,2022-05-20,75.0,60.0,19.0,58.0,217.0
98,CA_BAKERSFIELD,2022-05-27,85.0,60.0,17.0,56.0,226.0
99,CA_BAKERSFIELD,2022-06-03,68.0,63.0,19.0,84.0,240.0
100,CA_BAKERSFIELD,2022-06-10,91.0,66.0,13.0,79.0,249.0
101,CA_BAKERSFIELD,2022-06-17,90.0,92.0,34.0,92.0,308.0
102,CA_BAKERSFIELD,2022-06-24,105.0,108.0,43.0,118.0,383.0
103,CA_BAKERSFIELD,2022-07-01,136.0,92.0,37.0,147.0,427.0
104,CA_BAKERSFIELD,2022-07-08,124.0,131.0,21.0,220.0,512.0
105,CA_BAKERSFIELD,2022-07-15,114.0,139.0,22.0,262.0,557.0
106,CA_BAKERSFIELD,2022-07-22,192.0,126.0,25.0,264.0,640.0
107,CA_BAKERSFIELD,2022-07-29,185.0,107.0,27.0,237.0,578.0
108,CA_BAKERSFIELD,2022-08-05,149.0,59.0,25.0,235.0,489.0
109,CA_BAKERSFIELD,2022-08-12,149.0,86.0,20.0,229.0,494.0
110,CA_BAKERSFIELD,2022-08-19,176.0,73.0,24.0,183.0,461.0
111,CA_BAKERSFIELD,2022-08-26,131.0,100.0,12.0,126.0,382.0
112,CA_BAKERSFIELD,2022-09-02,112.0,67.0,23.0,121.0,333.0
113,CA_BAKERSFIELD,2022-09-09,117.0,43.0,15.0,163.0,354.0
114,CA_BAKERSFIELD,2022-09-16,88.0,57.0,17.0,119.0,289.0
115,CA_BAKERSFIELD,2022-09-23,80.0,47.0,23.0,105.0,255.0
116,CA_BAKERSFIELD,2022-09-30,57.0,28.0,19.0,93.0,197.0
117,CA_BAKERSFIELD,2022-10-07,32.0,40.0,8.0,100.0,180.0
118,CA_BAKERSFIELD,2022-10-14,46.0,41.0,10.0,99.0,203.0
119,CA_BAKERSFIELD,2022-10-21,71.0,17.0,10.0,95.0,193.0
120,CA_BAKERSFIELD,2022-10-28,22.0,21.0,10.0,103.0,156.0
121,CA_BAKERSFIELD,2022-11-04,43.0,34.0,0.0,130.0,218.0
122,CA_BAKERSFIELD,2022-11-11,75.0,40.0,7.0,97.0,229.0
123,CA_BAKERSFIELD,2022-11-18,98.0,67.0,81.0,106.0,363.0
124,CA_BAKERSFIELD,2022-11-25,110.0,61.0,59.0,133.0,378.0
125,CA_BAKERSFIELD,2022-12-02,97.0,71.0,25.0,168.0,382.0
126,CA_BAKERSFIELD,2022-12-09,113.0,60.0,28.0,117.0,325.0
127,CA_BAKERSFIELD,2022-12-16,168.0,76.0,20.0,111.0,403.0
128,CA_BAKERSFIELD,2022-12-23,156.0,82.0,14.0,106.0,373.0
129,CA_BAKERSFIELD,2022-12-30,133.0,99.0,32.0,177.0,460.0
130,CA_BAKERSFIELD,2023-01-06,135.0,119.0,6.0,213.0,511.0
131,CA_BAKERSFIELD,2023-01-13,130.0,112.0,11.0,185.0,449.0
132,CA_BAKERSFIELD,2023-01-20,59.0,57.0,9.0,126.0,272.0
133,CA_BAKERSFIELD,2023-01-27,91.0,59.0,9.0,116.0,275.0
134,CA_BAKERSFIELD,2023-02-03,85.0,57.0,10.0,52.0,218.0
135,CA_BAKERSFIELD,2023-02-10,106.0,57.0,28.0,76.0,279.0
136,CA_BAKERSFIELD,2023-02-17,72.0,63.0,32.0,59.0,238.0
137,CA_BAKERSFIELD,2023-02-24,76.0,66.0,47.0,109.0,315.0
138,CA_BAKERSFIELD,2023-03-03,11.0,9.0,5.0,17.0,42.0
