,loc,datetime,180040,180088,180130,180141,total_cnts
62,KY_LOUISVILLE,2021-09-24,439.0,747.0,422.0,251.0,1871.0
63,KY_LOUISVILLE,2021-10-01,344.0,627.0,337.0,198.0,1511.0
64,KY_LOUISVILLE,2021-10-08,274.0,549.0,326.0,102.0,1251.0
65,KY_LOUISVILLE,2021-10-15,259.0,508.0,256.0,89.0,1112.0
66,KY_LOUISVILLE,2021-10-22,270.0,422.0,167.0,101.0,960.0
67,KY_LOUISVILLE,2021-10-29,212.0,416.0,184.0,83.0,895.0
68,KY_LOUISVILLE,2021-11-05,140.0,412.0,164.0,72.0,788.0
69,KY_LOUISVILLE,2021-11-12,190.0,347.0,248.0,100.0,885.0
70,KY_LOUISVILLE,2021-11-19,219.0,315.0,253.0,98.0,885.0
71,KY_LOUISVILLE,2021-11-26,219.0,383.0,250.0,128.0,980.0
72,KY_LOUISVILLE,2021-12-03,308.0,476.0,300.0,95.0,1179.0
73,KY_LOUISVILLE,2021-12-10,349.0,553.0,359.0,124.0,1385.0
74,KY_LOUISVILLE,2021-12-17,343.0,621.0,329.0,99.0,1392.0
75,KY_LOUISVILLE,2021-12-24,431.0,743.0,367.0,119.0,1667.0
76,KY_LOUISVILLE,2021-12-31,501.0,953.0,554.0,235.0,2243.0
77,KY_LOUISVILLE,2022-01-07,638.0,1228.0,763.0,366.0,3003.0
78,KY_LOUISVILLE,2022-01-14,795.0,1478.0,849.0,554.0,3692.0
79,KY_LOUISVILLE,2022-01-21,781.0,1445.0,782.0,488.0,3500.0
80,KY_LOUISVILLE,2022-01-28,754.0,1274.0,756.0,466.0,3256.0
81,KY_LOUISVILLE,2022-02-04,625.0,1188.0,640.0,376.0,2836.0
82,KY_LOUISVILLE,2022-02-11,399.0,960.0,471.0,334.0,2164.0
83,KY_LOUISVILLE,2022-02-18,281.0,781.0,300.0,297.0,1659.0
84,KY_LOUISVILLE,2022-02-25,186.0,544.0,230.0,243.0,1208.0
85,KY_LOUISVILLE,2022-03-04,105.0,356.0,158.0,186.0,805.0
86,KY_LOUISVILLE,2022-03-11,39.0,278.0,100.0,101.0,518.0
87,KY_LOUISVILLE,2022-03-18,58.0,186.0,78.0,73.0,395.0
88,KY_LOUISVILLE,2022-03-25,58.0,126.0,87.0,49.0,320.0
89,KY_LOUISVILLE,2022-04-01,70.0,99.0,65.0,42.0,276.0
90,KY_LOUISVILLE,2022-04-08,68.0,83.0,79.0,34.0,264.0
91,KY_LOUISVILLE,2022-04-15,65.0,89.0,105.0,31.0,290.0
92,KY_LOUISVILLE,2022-04-22,63.0,87.0,78.0,35.0,263.0
93,KY_LOUISVILLE,2022-04-29,93.0,114.0,84.0,38.0,329.0
94,KY_LOUISVILLE,2022-05-06,54.0,137.0,71.0,52.0,314.0
95,KY_LOUISVILLE,2022-05-13,88.0,168.0,114.0,47.0,417.0
96,KY_LOUISVILLE,2022-05-20,97.0,175.0,149.0,38.0,459.0
97,KY_LOUISVILLE,2022-05-27,106.0,175.0,162.0,51.0,494.0
98,KY_LOUISVILLE,2022-06-03,115.0,220.0,234.0,55.0,624.0
99,KY_LOUISVILLE,2022-06-10,119.0,204.0,244.0,68.0,635.0
100,KY_LOUISVILLE,2022-06-17,155.0,144.0,162.0,108.0,569.0
101,KY_LOUISVILLE,2022-06-24,113.0,180.0,178.0,103.0,574.0
102,KY_LOUISVILLE,2022-07-01,156.0,194.0,158.0,59.0,567.0
103,KY_LOUISVILLE,2022-07-08,177.0,187.0,212.0,83.0,659.0
104,KY_LOUISVILLE,2022-07-15,191.0,251.0,226.0,104.0,772.0
105,KY_LOUISVILLE,2022-07-22,192.0,269.0,249.0,131.0,841.0
106,KY_LOUISVILLE,2022-07-29,229.0,288.0,257.0,159.0,933.0
107,KY_LOUISVILLE,2022-08-05,245.0,334.0,241.0,123.0,943.0
108,KY_LOUISVILLE,2022-08-12,183.0,366.0,197.0,133.0,879.0
109,KY_LOUISVILLE,2022-08-19,206.0,266.0,218.0,122.0,818.0
110,KY_LOUISVILLE,2022-08-26,197.0,314.0,254.0,111.0,876.0
111,KY_LOUISVILLE,2022-09-02,170.0,234.0,172.0,138.0,714.0
112,KY_LOUISVILLE,2022-09-09,181.0,244.0,161.0,121.0,707.0
113,KY_LOUISVILLE,2022-09-16,115.0,216.0,121.0,75.0,532.0
114,KY_LOUISVILLE,2022-09-23,104.0,179.0,109.0,92.0,488.0
115,KY_LOUISVILLE,2022-09-30,121.0,146.0,88.0,77.0,432.0
116,KY_LOUISVILLE,2022-10-07,148.0,151.0,85.0,67.0,451.0
117,KY_LOUISVILLE,2022-10-14,112.0,174.0,95.0,82.0,471.0
118,KY_LOUISVILLE,2022-10-21,121.0,175.0,76.0,61.0,447.0
119,KY_LOUISVILLE,2022-10-28,156.0,194.0,80.0,81.0,525.0
120,KY_LOUISVILLE,2022-11-04,217.0,248.0,109.0,84.0,658.0
121,KY_LOUISVILLE,2022-11-11,114.0,226.0,150.0,66.0,556.0
134,KY_LOUISVILLE,2022-11-18,0.0,219.0,123.0,0.0,342.0
135,KY_LOUISVILLE,2022-11-25,0.0,347.0,149.0,0.0,496.0
136,KY_LOUISVILLE,2022-12-02,0.0,374.0,155.0,0.0,529.0
122,KY_LOUISVILLE,2022-12-09,14.0,297.0,132.0,17.0,460.0
123,KY_LOUISVILLE,2022-12-16,105.0,261.0,176.0,123.0,665.0
124,KY_LOUISVILLE,2022-12-23,92.0,270.0,195.0,74.0,635.0
125,KY_LOUISVILLE,2022-12-30,133.0,338.0,216.0,94.0,781.0
126,KY_LOUISVILLE,2023-01-06,151.0,301.0,136.0,118.0,706.0
127,KY_LOUISVILLE,2023-01-13,94.0,269.0,83.0,81.0,527.0
128,KY_LOUISVILLE,2023-01-20,93.0,233.0,106.0,96.0,542.0
129,KY_LOUISVILLE,2023-01-27,82.0,271.0,112.0,92.0,561.0
130,KY_LOUISVILLE,2023-02-03,117.0,203.0,94.0,91.0,505.0
131,KY_LOUISVILLE,2023-02-10,132.0,242.0,121.0,82.0,577.0
132,KY_LOUISVILLE,2023-02-17,89.0,192.0,113.0,33.0,434.0
133,KY_LOUISVILLE,2023-02-24,18.0,174.0,151.0,0.0,343.0
137,KY_LOUISVILLE,2023-03-03,0.0,102.0,23.0,0.0,125.0
