,loc,datetime,170176,170182,170185,total_cnts
31,KS_OVERLAND PARK,2021-03-05,13.0,12.0,47.0,72.0
32,KS_OVERLAND PARK,2021-03-12,13.0,9.0,35.0,57.0
33,KS_OVERLAND PARK,2021-03-19,14.0,13.0,12.0,39.0
34,KS_OVERLAND PARK,2021-03-26,14.0,13.0,18.0,45.0
35,KS_OVERLAND PARK,2021-04-02,10.0,13.0,15.0,38.0
36,KS_OVERLAND PARK,2021-04-09,11.0,10.0,8.0,29.0
37,KS_OVERLAND PARK,2021-04-16,8.0,5.0,30.0,43.0
38,KS_OVERLAND PARK,2021-04-23,4.0,5.0,40.0,49.0
39,KS_OVERLAND PARK,2021-04-30,17.0,0.0,24.0,41.0
40,KS_OVERLAND PARK,2021-05-07,4.0,13.0,26.0,43.0
135,KS_OVERLAND PARK,2021-05-14,0.0,18.0,31.0,49.0
41,KS_OVERLAND PARK,2021-05-21,11.0,14.0,17.0,42.0
136,KS_OVERLAND PARK,2021-05-28,0.0,15.0,7.0,22.0
137,KS_OVERLAND PARK,2021-06-04,0.0,13.0,14.0,27.0
42,KS_OVERLAND PARK,2021-06-11,9.0,8.0,18.0,35.0
43,KS_OVERLAND PARK,2021-06-18,0.0,12.0,28.0,40.0
138,KS_OVERLAND PARK,2021-06-25,0.0,13.0,25.0,38.0
44,KS_OVERLAND PARK,2021-07-02,9.0,14.0,33.0,56.0
45,KS_OVERLAND PARK,2021-07-09,36.0,20.0,73.0,129.0
46,KS_OVERLAND PARK,2021-07-16,88.0,25.0,108.0,221.0
47,KS_OVERLAND PARK,2021-07-23,94.0,15.0,111.0,220.0
48,KS_OVERLAND PARK,2021-07-30,93.0,26.0,98.0,217.0
49,KS_OVERLAND PARK,2021-08-06,167.0,52.0,114.0,333.0
50,KS_OVERLAND PARK,2021-08-13,172.0,70.0,155.0,397.0
51,KS_OVERLAND PARK,2021-08-20,153.0,65.0,202.0,420.0
52,KS_OVERLAND PARK,2021-08-27,171.0,56.0,156.0,383.0
53,KS_OVERLAND PARK,2021-09-03,128.0,85.0,136.0,349.0
54,KS_OVERLAND PARK,2021-09-10,132.0,90.0,104.0,326.0
55,KS_OVERLAND PARK,2021-09-17,114.0,82.0,84.0,280.0
56,KS_OVERLAND PARK,2021-09-24,74.0,47.0,85.0,206.0
57,KS_OVERLAND PARK,2021-10-01,64.0,53.0,105.0,222.0
58,KS_OVERLAND PARK,2021-10-08,69.0,55.0,72.0,196.0
59,KS_OVERLAND PARK,2021-10-15,58.0,53.0,54.0,165.0
60,KS_OVERLAND PARK,2021-10-22,49.0,48.0,72.0,169.0
61,KS_OVERLAND PARK,2021-10-29,37.0,30.0,28.0,95.0
62,KS_OVERLAND PARK,2021-11-05,61.0,28.0,38.0,127.0
63,KS_OVERLAND PARK,2021-11-12,49.0,57.0,58.0,164.0
64,KS_OVERLAND PARK,2021-11-19,41.0,57.0,52.0,150.0
65,KS_OVERLAND PARK,2021-11-26,75.0,73.0,75.0,223.0
66,KS_OVERLAND PARK,2021-12-03,132.0,59.0,116.0,307.0
67,KS_OVERLAND PARK,2021-12-10,151.0,60.0,141.0,352.0
68,KS_OVERLAND PARK,2021-12-17,160.0,51.0,130.0,341.0
69,KS_OVERLAND PARK,2021-12-24,166.0,81.0,147.0,394.0
70,KS_OVERLAND PARK,2021-12-31,177.0,127.0,149.0,453.0
71,KS_OVERLAND PARK,2022-01-07,206.0,147.0,260.0,613.0
72,KS_OVERLAND PARK,2022-01-14,277.0,167.0,228.0,672.0
73,KS_OVERLAND PARK,2022-01-21,243.0,150.0,228.0,621.0
74,KS_OVERLAND PARK,2022-01-28,221.0,142.0,220.0,583.0
75,KS_OVERLAND PARK,2022-02-04,148.0,145.0,201.0,494.0
76,KS_OVERLAND PARK,2022-02-11,100.0,124.0,115.0,339.0
77,KS_OVERLAND PARK,2022-02-18,100.0,101.0,102.0,303.0
78,KS_OVERLAND PARK,2022-02-25,67.0,81.0,70.0,218.0
79,KS_OVERLAND PARK,2022-03-04,45.0,76.0,39.0,160.0
80,KS_OVERLAND PARK,2022-03-11,29.0,60.0,35.0,124.0
81,KS_OVERLAND PARK,2022-03-18,6.0,44.0,21.0,71.0
82,KS_OVERLAND PARK,2022-03-25,14.0,35.0,13.0,62.0
83,KS_OVERLAND PARK,2022-04-01,16.0,42.0,12.0,70.0
84,KS_OVERLAND PARK,2022-04-08,12.0,34.0,11.0,57.0
85,KS_OVERLAND PARK,2022-04-15,9.0,25.0,17.0,51.0
86,KS_OVERLAND PARK,2022-04-22,8.0,7.0,26.0,41.0
87,KS_OVERLAND PARK,2022-04-29,20.0,10.0,18.0,48.0
88,KS_OVERLAND PARK,2022-05-06,17.0,11.0,29.0,57.0
89,KS_OVERLAND PARK,2022-05-13,30.0,22.0,19.0,71.0
90,KS_OVERLAND PARK,2022-05-20,17.0,25.0,25.0,67.0
91,KS_OVERLAND PARK,2022-05-27,42.0,28.0,24.0,94.0
92,KS_OVERLAND PARK,2022-06-03,31.0,61.0,68.0,160.0
93,KS_OVERLAND PARK,2022-06-10,26.0,27.0,59.0,112.0
94,KS_OVERLAND PARK,2022-06-17,28.0,38.0,66.0,132.0
95,KS_OVERLAND PARK,2022-06-24,24.0,29.0,53.0,106.0
96,KS_OVERLAND PARK,2022-07-01,13.0,45.0,57.0,115.0
97,KS_OVERLAND PARK,2022-07-08,26.0,70.0,81.0,177.0
98,KS_OVERLAND PARK,2022-07-15,46.0,26.0,92.0,164.0
99,KS_OVERLAND PARK,2022-07-22,39.0,62.0,75.0,176.0
100,KS_OVERLAND PARK,2022-07-29,29.0,41.0,74.0,144.0
101,KS_OVERLAND PARK,2022-08-05,18.0,11.0,56.0,85.0
102,KS_OVERLAND PARK,2022-08-12,54.0,44.0,81.0,179.0
103,KS_OVERLAND PARK,2022-08-19,52.0,33.0,58.0,143.0
104,KS_OVERLAND PARK,2022-08-26,26.0,52.0,62.0,140.0
105,KS_OVERLAND PARK,2022-09-02,16.0,59.0,56.0,131.0
106,KS_OVERLAND PARK,2022-09-09,16.0,40.0,48.0,104.0
107,KS_OVERLAND PARK,2022-09-16,24.0,37.0,54.0,115.0
108,KS_OVERLAND PARK,2022-09-23,26.0,40.0,51.0,117.0
109,KS_OVERLAND PARK,2022-09-30,26.0,41.0,26.0,93.0
110,KS_OVERLAND PARK,2022-10-07,16.0,39.0,53.0,108.0
111,KS_OVERLAND PARK,2022-10-14,16.0,35.0,61.0,112.0
112,KS_OVERLAND PARK,2022-10-21,8.0,26.0,40.0,74.0
113,KS_OVERLAND PARK,2022-10-28,30.0,31.0,32.0,93.0
114,KS_OVERLAND PARK,2022-11-04,46.0,33.0,70.0,149.0
115,KS_OVERLAND PARK,2022-11-11,37.0,18.0,62.0,117.0
116,KS_OVERLAND PARK,2022-11-18,24.0,14.0,45.0,83.0
117,KS_OVERLAND PARK,2022-11-25,23.0,26.0,32.0,81.0
118,KS_OVERLAND PARK,2022-12-02,46.0,74.0,44.0,164.0
119,KS_OVERLAND PARK,2022-12-09,24.0,71.0,71.0,166.0
120,KS_OVERLAND PARK,2022-12-16,44.0,64.0,85.0,193.0
121,KS_OVERLAND PARK,2022-12-23,46.0,45.0,96.0,187.0
122,KS_OVERLAND PARK,2022-12-30,53.0,64.0,110.0,227.0
123,KS_OVERLAND PARK,2023-01-06,68.0,46.0,84.0,198.0
124,KS_OVERLAND PARK,2023-01-13,47.0,22.0,65.0,134.0
125,KS_OVERLAND PARK,2023-01-20,32.0,20.0,60.0,112.0
126,KS_OVERLAND PARK,2023-01-27,14.0,16.0,57.0,87.0
127,KS_OVERLAND PARK,2023-02-03,15.0,21.0,35.0,71.0
128,KS_OVERLAND PARK,2023-02-10,37.0,20.0,34.0,91.0
129,KS_OVERLAND PARK,2023-02-17,13.0,21.0,17.0,51.0
130,KS_OVERLAND PARK,2023-02-24,12.0,32.0,32.0,76.0
131,KS_OVERLAND PARK,2023-03-03,14.0,12.0,16.0,42.0
