,loc,datetime,360059,360077,360137,360180,total_cnts
109,OH_CLEVELAND,2022-11-11,75.0,150.0,263.0,260.0,764.0
123,OH_CLEVELAND,2022-11-18,43.0,144.0,292.0,256.0,748.0
124,OH_CLEVELAND,2022-11-25,48.0,160.0,278.0,281.0,787.0
125,OH_CLEVELAND,2022-12-02,66.0,157.0,261.0,297.0,801.0
126,OH_CLEVELAND,2022-12-09,89.0,174.0,331.0,291.0,913.0
127,OH_CLEVELAND,2022-12-16,150.0,186.0,354.0,331.0,1049.0
128,OH_CLEVELAND,2022-12-23,149.0,178.0,368.0,386.0,1116.0
129,OH_CLEVELAND,2022-12-30,149.0,161.0,396.0,319.0,1055.0
130,OH_CLEVELAND,2023-01-06,130.0,182.0,361.0,323.0,1032.0
131,OH_CLEVELAND,2023-01-13,122.0,130.0,257.0,293.0,823.0
132,OH_CLEVELAND,2023-01-20,87.0,138.0,289.0,179.0,714.0
133,OH_CLEVELAND,2023-01-27,57.0,104.0,274.0,146.0,599.0
134,OH_CLEVELAND,2023-02-03,65.0,106.0,227.0,169.0,579.0
135,OH_CLEVELAND,2023-02-10,50.0,152.0,259.0,230.0,708.0
136,OH_CLEVELAND,2023-02-17,85.0,118.0,249.0,278.0,742.0
137,OH_CLEVELAND,2023-02-24,81.0,148.0,257.0,271.0,799.0
138,OH_CLEVELAND,2023-03-03,40.0,53.0,104.0,120.0,338.0
