,state,date,32003,32031,total_cnts
584,NV,2022-03-06,4.0,0.0,4.0
585,NV,2022-03-07,9.0,1.0,10.0
586,NV,2022-03-08,8.0,1.0,9.0
587,NV,2022-03-09,1.0,1.0,2.0
588,NV,2022-03-10,10.0,0.0,10.0
589,NV,2022-03-11,9.0,1.0,10.0
590,NV,2022-03-12,1.0,1.0,3.0
64,NV,2022-03-13,1.0,1.0,3.0
591,NV,2022-03-14,1.0,1.0,2.0
592,NV,2022-03-15,9.0,1.0,10.0
593,NV,2022-03-16,5.0,1.0,7.0
594,NV,2022-03-17,6.0,1.0,7.0
595,NV,2022-03-18,4.0,1.0,5.0
596,NV,2022-03-19,7.0,1.0,9.0
597,NV,2022-03-20,5.0,0.0,5.0
598,NV,2022-03-21,6.0,0.0,7.0
599,NV,2022-03-22,1.0,1.0,3.0
600,NV,2022-03-23,5.0,0.0,5.0
601,NV,2022-03-24,5.0,0.0,5.0
602,NV,2022-03-25,6.0,1.0,7.0
603,NV,2022-03-26,4.0,0.0,4.0
604,NV,2022-03-27,5.0,0.0,5.0
605,NV,2022-03-28,5.0,0.0,5.0
606,NV,2022-03-29,9.0,1.0,10.0
607,NV,2022-03-30,5.0,1.0,6.0
608,NV,2022-03-31,1.0,1.0,2.0
609,NV,2022-04-01,1.0,0.0,1.0
610,NV,2022-04-02,5.0,1.0,6.0
611,NV,2022-04-03,6.0,0.0,7.0
612,NV,2022-04-04,6.0,0.0,6.0
613,NV,2022-04-05,1.0,0.0,1.0
614,NV,2022-04-06,1.0,0.0,1.0
615,NV,2022-04-07,1.0,1.0,2.0
616,NV,2022-04-08,5.0,0.0,5.0
617,NV,2022-04-10,1.0,0.0,1.0
618,NV,2022-04-12,1.0,0.0,1.0
722,NV,2022-04-13,0.0,1.0,1.0
619,NV,2022-04-14,1.0,1.0,2.0
723,NV,2022-04-15,0.0,1.0,1.0
620,NV,2022-04-16,5.0,1.0,6.0
621,NV,2022-04-18,1.0,1.0,2.0
622,NV,2022-04-19,4.0,0.0,5.0
623,NV,2022-04-20,5.0,0.0,5.0
624,NV,2022-04-21,1.0,0.0,1.0
625,NV,2022-04-22,4.0,0.0,4.0
626,NV,2022-04-23,1.0,0.0,1.0
627,NV,2022-04-24,1.0,0.0,1.0
628,NV,2022-04-25,5.0,1.0,6.0
629,NV,2022-04-26,5.0,1.0,6.0
630,NV,2022-04-27,1.0,1.0,2.0
631,NV,2022-04-28,1.0,1.0,2.0
632,NV,2022-04-29,4.0,0.0,5.0
724,NV,2022-04-30,0.0,1.0,1.0
633,NV,2022-05-01,1.0,1.0,2.0
721,NV,2022-05-02,0.0,1.0,2.0
634,NV,2022-05-03,1.0,1.0,2.0
635,NV,2022-05-04,1.0,0.0,1.0
636,NV,2022-05-05,1.0,0.0,1.0
637,NV,2022-05-06,1.0,0.0,1.0
638,NV,2022-05-07,1.0,0.0,1.0
639,NV,2022-05-08,1.0,0.0,1.0
640,NV,2022-05-09,4.0,0.0,4.0
641,NV,2022-05-10,5.0,0.0,5.0
642,NV,2022-05-11,1.0,0.0,2.0
643,NV,2022-05-12,4.0,0.0,4.0
644,NV,2022-05-13,1.0,1.0,2.0
645,NV,2022-05-14,6.0,1.0,7.0
646,NV,2022-05-15,1.0,0.0,1.0
647,NV,2022-05-16,1.0,0.0,1.0
648,NV,2022-05-17,1.0,0.0,1.0
725,NV,2022-05-18,0.0,1.0,1.0
649,NV,2022-05-19,1.0,1.0,3.0
650,NV,2022-05-20,1.0,0.0,1.0
651,NV,2022-05-21,1.0,0.0,1.0
652,NV,2022-05-22,8.0,0.0,8.0
653,NV,2022-05-23,4.0,0.0,5.0
654,NV,2022-05-24,1.0,1.0,2.0
655,NV,2022-05-25,9.0,0.0,9.0
656,NV,2022-05-26,8.0,0.0,9.0
657,NV,2022-05-27,5.0,0.0,6.0
658,NV,2022-05-28,1.0,0.0,3.0
659,NV,2022-05-29,1.0,0.0,2.0
660,NV,2022-05-30,1.0,0.0,2.0
661,NV,2022-05-31,5.0,1.0,6.0
662,NV,2022-06-01,10.0,4.0,14.0
663,NV,2022-06-02,6.0,1.0,8.0
664,NV,2022-06-03,10.0,1.0,12.0
665,NV,2022-06-04,11.0,1.0,12.0
666,NV,2022-06-05,8.0,1.0,9.0
667,NV,2022-06-06,13.0,1.0,14.0
668,NV,2022-06-07,9.0,1.0,10.0
669,NV,2022-06-08,12.0,0.0,12.0
670,NV,2022-06-09,6.0,1.0,7.0
671,NV,2022-06-10,12.0,0.0,12.0
672,NV,2022-06-11,9.0,0.0,9.0
673,NV,2022-06-12,16.0,1.0,17.0
65,NV,2022-06-13,5.0,0.0,6.0
674,NV,2022-06-14,8.0,1.0,9.0
675,NV,2022-06-15,8.0,1.0,10.0
676,NV,2022-06-16,9.0,1.0,11.0
677,NV,2022-06-17,8.0,1.0,9.0
678,NV,2022-06-18,7.0,0.0,8.0
679,NV,2022-06-19,13.0,0.0,13.0
680,NV,2022-06-20,9.0,1.0,11.0
681,NV,2022-06-21,9.0,1.0,11.0
682,NV,2022-06-22,4.0,1.0,6.0
683,NV,2022-06-23,7.0,1.0,11.0
684,NV,2022-06-24,6.0,4.0,12.0
685,NV,2022-06-25,7.0,1.0,10.0
686,NV,2022-06-26,10.0,1.0,12.0
687,NV,2022-06-27,5.0,1.0,6.0
688,NV,2022-06-28,6.0,1.0,7.0
689,NV,2022-06-29,6.0,1.0,8.0
690,NV,2022-06-30,9.0,4.0,13.0
691,NV,2022-07-01,7.0,1.0,8.0
692,NV,2022-07-02,7.0,1.0,8.0
693,NV,2022-07-03,9.0,0.0,9.0
694,NV,2022-07-04,1.0,1.0,2.0
695,NV,2022-07-05,6.0,1.0,9.0
696,NV,2022-07-06,7.0,1.0,10.0
697,NV,2022-07-07,5.0,1.0,6.0
698,NV,2022-07-08,4.0,0.0,4.0
66,NV,2022-07-09,1.0,1.0,4.0
699,NV,2022-07-10,5.0,0.0,6.0
700,NV,2022-07-11,5.0,0.0,6.0
701,NV,2022-07-12,8.0,1.0,10.0
702,NV,2022-07-13,8.0,0.0,8.0
703,NV,2022-07-14,8.0,0.0,10.0
704,NV,2022-07-15,12.0,1.0,14.0
705,NV,2022-07-16,14.0,1.0,16.0
706,NV,2022-07-17,10.0,1.0,12.0
707,NV,2022-07-18,4.0,1.0,5.0
708,NV,2022-07-19,1.0,1.0,2.0
709,NV,2022-07-20,1.0,0.0,1.0
710,NV,2022-07-21,1.0,1.0,2.0
711,NV,2022-07-22,9.0,1.0,10.0
712,NV,2022-07-23,8.0,0.0,8.0
713,NV,2022-07-24,5.0,1.0,6.0
714,NV,2022-07-25,4.0,1.0,8.0
715,NV,2022-07-26,8.0,1.0,9.0
716,NV,2022-07-27,5.0,1.0,8.0
717,NV,2022-07-28,5.0,1.0,6.0
718,NV,2022-07-29,5.0,1.0,6.0
719,NV,2022-07-30,1.0,1.0,3.0
720,NV,2022-07-31,1.0,1.0,2.0
