,state,date,12001,12005,12009,12011,12015,12017,12019,12021,12023,12031,12033,12035,12053,12055,12057,12061,12069,12071,12073,12081,12083,12085,12086,12091,12095,12097,12099,12101,12103,12105,12109,12111,12115,12117,12119,12127,total_cnts
54,FL,2020-10-25,1.0,0.0,1.0,15.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,9.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,33,0.0,5.0,1.0,12.0,7.0,5.0,6.0,0.0,8.0,1.0,0.0,1.0,0.0,139.0
55,FL,2020-10-26,1.0,1.0,1.0,15.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,26,1.0,6.0,4.0,14.0,11.0,8.0,1.0,1.0,8.0,1.0,1.0,1.0,4.0,161.0
448,FL,2020-10-27,0.0,1.0,7.0,12.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,34,0.0,8.0,8.0,13.0,5.0,4.0,5.0,1.0,8.0,1.0,1.0,1.0,5.0,163.0
56,FL,2020-10-28,1.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,10.0,10.0,1.0,6.0,4.0,1.0,1.0,0.0,24,1.0,4.0,1.0,11.0,6.0,9.0,1.0,1.0,7.0,1.0,1.0,1.0,5.0,144.0
57,FL,2020-10-29,1.0,0.0,6.0,22.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,1.0,20.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,31,0.0,4.0,5.0,12.0,8.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1.0,172.0
58,FL,2020-10-30,1.0,1.0,6.0,13.0,0.0,5.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,28,0.0,8.0,1.0,9.0,10.0,6.0,4.0,0.0,5.0,1.0,1.0,1.0,7.0,160.0
59,FL,2020-10-31,1.0,1.0,1.0,23.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,18.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,21,1.0,1.0,1.0,9.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,125.0
409,FL,2020-11-01,0.0,0.0,5.0,18.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,18.0,8.0,1.0,7.0,0.0,1.0,1.0,0.0,31,1.0,10.0,5.0,8.0,6.0,8.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,163.0
60,FL,2020-11-02,1.0,0.0,1.0,21.0,1.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,20.0,11.0,0.0,1.0,1.0,4.0,1.0,1.0,39,1.0,4.0,5.0,17.0,6.0,7.0,1.0,0.0,9.0,4.0,1.0,1.0,1.0,179.0
587,FL,2020-11-03,0.0,0.0,7.0,23.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,14.0,11.0,1.0,5.0,0.0,6.0,1.0,0.0,24,0.0,9.0,0.0,14.0,10.0,10.0,7.0,1.0,9.0,4.0,0.0,1.0,1.0,169.0
61,FL,2020-11-04,1.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,18.0,14.0,1.0,1.0,4.0,1.0,1.0,0.0,45,0.0,1.0,5.0,12.0,5.0,7.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,174.0
62,FL,2020-11-05,1.0,0.0,7.0,18.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,13.0,14.0,1.0,1.0,1.0,4.0,1.0,0.0,34,1.0,9.0,1.0,14.0,12.0,8.0,10.0,1.0,6.0,0.0,1.0,1.0,4.0,178.0
63,FL,2020-11-06,1.0,0.0,8.0,18.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,4.0,19.0,15.0,1.0,5.0,1.0,1.0,1.0,0.0,37,1.0,6.0,1.0,12.0,8.0,9.0,4.0,0.0,6.0,1.0,1.0,0.0,5.0,187.0
64,FL,2020-11-07,1.0,0.0,4.0,19.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,31.0,13.0,4.0,1.0,4.0,1.0,1.0,0.0,34,1.0,4.0,1.0,11.0,13.0,1.0,1.0,0.0,13.0,1.0,1.0,1.0,5.0,187.0
65,FL,2020-11-08,1.0,0.0,5.0,20.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,18.0,17.0,0.0,8.0,1.0,1.0,1.0,0.0,20,1.0,1.0,1.0,8.0,8.0,11.0,6.0,1.0,11.0,1.0,1.0,1.0,7.0,172.0
66,FL,2020-11-09,1.0,0.0,9.0,22.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,17.0,18.0,1.0,5.0,1.0,1.0,1.0,0.0,22,4.0,4.0,6.0,15.0,9.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0,5.0,175.0
67,FL,2020-11-10,1.0,0.0,1.0,25.0,0.0,5.0,4.0,5.0,0.0,9.0,1.0,1.0,1.0,1.0,28.0,13.0,1.0,8.0,1.0,4.0,1.0,1.0,44,1.0,5.0,1.0,19.0,10.0,15.0,8.0,1.0,5.0,1.0,0.0,1.0,1.0,224.0
449,FL,2020-11-11,0.0,1.0,10.0,20.0,1.0,4.0,1.0,1.0,0.0,10.0,1.0,0.0,1.0,6.0,18.0,15.0,1.0,1.0,0.0,1.0,4.0,1.0,46,0.0,6.0,1.0,13.0,5.0,7.0,15.0,1.0,6.0,6.0,1.0,1.0,5.0,217.0
68,FL,2020-11-12,1.0,0.0,5.0,24.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,5.0,1.0,20.0,15.0,1.0,1.0,0.0,1.0,1.0,1.0,42,1.0,11.0,11.0,16.0,7.0,11.0,13.0,1.0,5.0,1.0,5.0,0.0,5.0,223.0
69,FL,2020-11-13,4.0,1.0,9.0,14.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,5.0,5.0,23.0,14.0,1.0,1.0,1.0,4.0,6.0,0.0,53,0.0,5.0,9.0,11.0,11.0,14.0,10.0,0.0,11.0,8.0,4.0,1.0,6.0,255.0
450,FL,2020-11-14,0.0,1.0,6.0,19.0,0.0,4.0,1.0,4.0,1.0,10.0,0.0,1.0,4.0,4.0,22.0,13.0,1.0,4.0,4.0,1.0,5.0,0.0,44,1.0,10.0,7.0,11.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,200.0
451,FL,2020-11-15,0.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,21.0,13.0,1.0,6.0,1.0,0.0,1.0,1.0,26,1.0,13.0,8.0,9.0,5.0,7.0,4.0,1.0,1.0,1.0,4.0,1.0,5.0,173.0
70,FL,2020-11-16,1.0,1.0,1.0,14.0,1.0,1.0,1.0,4.0,1.0,10.0,1.0,0.0,5.0,1.0,23.0,12.0,1.0,1.0,1.0,5.0,4.0,1.0,45,5.0,13.0,8.0,18.0,7.0,11.0,12.0,0.0,6.0,4.0,0.0,0.0,7.0,237.0
71,FL,2020-11-17,1.0,1.0,4.0,24.0,1.0,5.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,23.0,11.0,1.0,0.0,1.0,1.0,4.0,0.0,47,0.0,5.0,6.0,10.0,16.0,7.0,10.0,0.0,4.0,7.0,1.0,0.0,6.0,219.0
72,FL,2020-11-18,1.0,0.0,1.0,23.0,1.0,1.0,1.0,0.0,1.0,13.0,0.0,1.0,5.0,1.0,31.0,11.0,1.0,4.0,1.0,1.0,1.0,1.0,51,0.0,16.0,5.0,12.0,13.0,6.0,9.0,0.0,8.0,1.0,1.0,1.0,7.0,236.0
73,FL,2020-11-19,1.0,0.0,8.0,31.0,0.0,5.0,1.0,0.0,1.0,13.0,0.0,1.0,1.0,1.0,32.0,12.0,5.0,7.0,1.0,1.0,1.0,1.0,52,5.0,11.0,6.0,17.0,22.0,8.0,6.0,1.0,10.0,1.0,1.0,1.0,7.0,277.0
452,FL,2020-11-20,0.0,1.0,5.0,23.0,1.0,1.0,1.0,0.0,4.0,12.0,1.0,1.0,4.0,1.0,23.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,47,1.0,8.0,6.0,19.0,16.0,7.0,10.0,0.0,6.0,1.0,4.0,1.0,5.0,233.0
74,FL,2020-11-21,1.0,1.0,9.0,25.0,1.0,1.0,1.0,1.0,0.0,11.0,1.0,1.0,5.0,1.0,23.0,11.0,9.0,5.0,0.0,1.0,6.0,1.0,40,1.0,7.0,1.0,11.0,14.0,9.0,1.0,0.0,6.0,6.0,1.0,4.0,1.0,224.0
75,FL,2020-11-22,1.0,0.0,10.0,17.0,1.0,4.0,1.0,1.0,1.0,6.0,0.0,0.0,4.0,4.0,22.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,41,1.0,6.0,1.0,20.0,14.0,5.0,4.0,0.0,4.0,1.0,1.0,1.0,6.0,203.0
76,FL,2020-11-23,1.0,1.0,5.0,36.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,9.0,1.0,25.0,10.0,1.0,1.0,0.0,1.0,8.0,1.0,58,1.0,9.0,5.0,17.0,19.0,6.0,4.0,1.0,8.0,4.0,1.0,1.0,5.0,260.0
453,FL,2020-11-24,0.0,1.0,10.0,27.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,4.0,1.0,28.0,11.0,1.0,8.0,1.0,1.0,1.0,1.0,62,1.0,12.0,4.0,26.0,12.0,6.0,5.0,0.0,5.0,1.0,0.0,1.0,13.0,262.0
77,FL,2020-11-25,1.0,0.0,6.0,28.0,1.0,4.0,1.0,1.0,5.0,12.0,0.0,1.0,6.0,1.0,25.0,10.0,1.0,1.0,1.0,0.0,4.0,6.0,59,1.0,4.0,10.0,20.0,16.0,9.0,7.0,1.0,10.0,4.0,1.0,1.0,9.0,278.0
78,FL,2020-11-26,1.0,1.0,5.0,25.0,1.0,6.0,1.0,1.0,0.0,12.0,1.0,0.0,5.0,0.0,21.0,12.0,7.0,1.0,1.0,4.0,5.0,1.0,37,1.0,6.0,5.0,13.0,15.0,7.0,6.0,1.0,1.0,4.0,5.0,1.0,4.0,225.0
454,FL,2020-11-27,0.0,1.0,5.0,27.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,1.0,1.0,30.0,12.0,1.0,4.0,1.0,1.0,1.0,1.0,52,1.0,18.0,7.0,14.0,14.0,12.0,8.0,0.0,4.0,6.0,6.0,1.0,6.0,255.0
79,FL,2020-11-28,1.0,0.0,6.0,35.0,1.0,8.0,1.0,0.0,1.0,7.0,1.0,0.0,4.0,4.0,32.0,17.0,5.0,5.0,4.0,1.0,1.0,1.0,56,1.0,13.0,1.0,13.0,14.0,8.0,6.0,1.0,7.0,1.0,0.0,1.0,5.0,272.0
80,FL,2020-11-29,1.0,1.0,6.0,32.0,1.0,4.0,1.0,0.0,1.0,8.0,0.0,1.0,6.0,4.0,19.0,16.0,1.0,6.0,6.0,1.0,1.0,1.0,49,1.0,14.0,4.0,11.0,14.0,7.0,5.0,4.0,5.0,6.0,7.0,1.0,4.0,254.0
81,FL,2020-11-30,1.0,1.0,13.0,42.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,33.0,21.0,1.0,6.0,4.0,1.0,1.0,1.0,74,1.0,10.0,1.0,14.0,19.0,8.0,7.0,1.0,7.0,8.0,0.0,4.0,5.0,320.0
82,FL,2020-12-01,4.0,0.0,1.0,29.0,1.0,1.0,1.0,4.0,6.0,15.0,0.0,1.0,6.0,5.0,33.0,17.0,1.0,10.0,1.0,4.0,1.0,1.0,69,1.0,4.0,4.0,19.0,16.0,12.0,7.0,0.0,6.0,6.0,5.0,1.0,5.0,307.0
83,FL,2020-12-02,1.0,1.0,7.0,20.0,1.0,6.0,4.0,1.0,0.0,9.0,1.0,0.0,8.0,1.0,18.0,14.0,1.0,10.0,4.0,1.0,5.0,1.0,55,1.0,11.0,1.0,15.0,22.0,13.0,13.0,1.0,6.0,1.0,1.0,1.0,8.0,275.0
84,FL,2020-12-03,1.0,1.0,9.0,26.0,0.0,1.0,7.0,1.0,0.0,9.0,0.0,0.0,1.0,5.0,27.0,13.0,1.0,9.0,1.0,1.0,5.0,1.0,67,1.0,10.0,5.0,20.0,17.0,8.0,9.0,1.0,4.0,6.0,1.0,1.0,8.0,289.0
85,FL,2020-12-04,1.0,1.0,10.0,30.0,4.0,5.0,7.0,1.0,0.0,9.0,1.0,0.0,4.0,1.0,23.0,14.0,1.0,5.0,1.0,1.0,1.0,1.0,50,1.0,9.0,9.0,22.0,12.0,10.0,7.0,1.0,15.0,8.0,1.0,1.0,6.0,283.0
86,FL,2020-12-05,1.0,4.0,7.0,23.0,5.0,1.0,6.0,7.0,1.0,8.0,0.0,1.0,7.0,1.0,24.0,14.0,1.0,8.0,1.0,5.0,6.0,1.0,59,1.0,14.0,1.0,17.0,21.0,10.0,6.0,1.0,12.0,1.0,1.0,1.0,8.0,293.0
455,FL,2020-12-06,0.0,1.0,6.0,24.0,1.0,5.0,9.0,5.0,0.0,8.0,1.0,0.0,7.0,1.0,30.0,9.0,1.0,8.0,1.0,0.0,1.0,1.0,68,1.0,12.0,4.0,19.0,13.0,12.0,1.0,1.0,9.0,1.0,1.0,1.0,7.0,280.0
87,FL,2020-12-07,1.0,1.0,8.0,33.0,5.0,1.0,4.0,0.0,1.0,8.0,1.0,1.0,6.0,0.0,15.0,12.0,9.0,4.0,4.0,1.0,1.0,5.0,88,4.0,1.0,5.0,29.0,13.0,12.0,7.0,1.0,8.0,7.0,1.0,0.0,7.0,314.0
88,FL,2020-12-08,1.0,0.0,5.0,32.0,1.0,9.0,1.0,4.0,1.0,8.0,0.0,1.0,5.0,4.0,30.0,15.0,5.0,5.0,1.0,1.0,7.0,1.0,69,1.0,19.0,5.0,21.0,13.0,6.0,9.0,1.0,9.0,9.0,1.0,1.0,7.0,321.0
89,FL,2020-12-09,1.0,1.0,10.0,25.0,9.0,8.0,4.0,0.0,1.0,12.0,1.0,1.0,5.0,1.0,26.0,13.0,9.0,13.0,1.0,1.0,11.0,1.0,67,1.0,13.0,5.0,17.0,19.0,13.0,9.0,0.0,8.0,6.0,4.0,5.0,7.0,342.0
90,FL,2020-12-10,1.0,5.0,15.0,27.0,5.0,4.0,1.0,4.0,1.0,13.0,1.0,0.0,6.0,1.0,34.0,12.0,9.0,5.0,1.0,1.0,8.0,1.0,72,1.0,13.0,4.0,20.0,22.0,8.0,8.0,1.0,14.0,1.0,1.0,0.0,11.0,345.0
91,FL,2020-12-11,1.0,1.0,6.0,35.0,10.0,1.0,1.0,1.0,4.0,11.0,1.0,0.0,7.0,1.0,34.0,11.0,4.0,6.0,1.0,1.0,5.0,1.0,98,1.0,14.0,6.0,21.0,17.0,12.0,9.0,1.0,10.0,4.0,6.0,1.0,5.0,363.0
456,FL,2020-12-12,0.0,1.0,8.0,27.0,7.0,1.0,1.0,1.0,1.0,11.0,1.0,0.0,1.0,5.0,28.0,13.0,4.0,7.0,1.0,4.0,1.0,1.0,91,1.0,10.0,7.0,17.0,11.0,8.0,15.0,0.0,7.0,6.0,1.0,1.0,5.0,315.0
92,FL,2020-12-13,1.0,4.0,5.0,27.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,0.0,7.0,1.0,27.0,13.0,7.0,4.0,1.0,1.0,6.0,1.0,64,4.0,15.0,5.0,16.0,9.0,10.0,11.0,1.0,10.0,8.0,4.0,1.0,4.0,296.0
93,FL,2020-12-14,1.0,1.0,8.0,39.0,8.0,4.0,1.0,1.0,8.0,9.0,1.0,1.0,10.0,7.0,32.0,13.0,9.0,8.0,7.0,1.0,1.0,1.0,86,4.0,7.0,8.0,24.0,17.0,11.0,13.0,7.0,11.0,6.0,1.0,1.0,10.0,384.0
94,FL,2020-12-15,1.0,1.0,7.0,32.0,5.0,4.0,1.0,5.0,1.0,22.0,1.0,1.0,5.0,1.0,36.0,13.0,9.0,15.0,1.0,1.0,7.0,1.0,91,5.0,12.0,6.0,15.0,16.0,5.0,10.0,1.0,10.0,5.0,4.0,1.0,9.0,382.0
457,FL,2020-12-16,0.0,1.0,10.0,29.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,6.0,1.0,34.0,15.0,7.0,9.0,1.0,1.0,5.0,1.0,100,1.0,23.0,5.0,23.0,16.0,14.0,10.0,5.0,11.0,4.0,4.0,1.0,7.0,374.0
95,FL,2020-12-17,1.0,6.0,7.0,49.0,5.0,7.0,6.0,5.0,4.0,7.0,1.0,1.0,6.0,1.0,33.0,13.0,7.0,13.0,6.0,5.0,5.0,1.0,85,1.0,13.0,1.0,28.0,17.0,10.0,5.0,1.0,7.0,1.0,4.0,1.0,8.0,385.0
96,FL,2020-12-18,1.0,1.0,9.0,29.0,6.0,6.0,5.0,4.0,1.0,10.0,1.0,1.0,8.0,1.0,32.0,17.0,1.0,10.0,8.0,4.0,5.0,1.0,77,4.0,10.0,7.0,21.0,14.0,10.0,9.0,1.0,8.0,1.0,1.0,1.0,8.0,346.0
97,FL,2020-12-19,1.0,0.0,6.0,20.0,7.0,4.0,6.0,4.0,1.0,11.0,0.0,0.0,5.0,1.0,28.0,19.0,10.0,5.0,6.0,8.0,8.0,1.0,81,4.0,11.0,5.0,22.0,21.0,13.0,9.0,4.0,5.0,1.0,1.0,1.0,6.0,352.0
98,FL,2020-12-20,1.0,1.0,7.0,30.0,8.0,1.0,7.0,1.0,1.0,12.0,1.0,0.0,12.0,1.0,27.0,17.0,1.0,6.0,6.0,4.0,10.0,1.0,67,1.0,14.0,13.0,21.0,12.0,12.0,7.0,1.0,5.0,1.0,1.0,1.0,6.0,327.0
99,FL,2020-12-21,6.0,1.0,6.0,35.0,6.0,6.0,5.0,1.0,1.0,12.0,1.0,1.0,7.0,6.0,35.0,17.0,7.0,1.0,4.0,7.0,8.0,4.0,95,1.0,10.0,5.0,26.0,14.0,12.0,14.0,4.0,5.0,6.0,4.0,6.0,10.0,398.0
100,FL,2020-12-22,6.0,6.0,6.0,32.0,8.0,0.0,1.0,1.0,1.0,15.0,1.0,0.0,6.0,6.0,30.0,16.0,5.0,11.0,6.0,1.0,6.0,1.0,91,4.0,7.0,8.0,15.0,17.0,11.0,9.0,4.0,8.0,4.0,1.0,1.0,8.0,367.0
101,FL,2020-12-23,1.0,8.0,8.0,32.0,8.0,4.0,1.0,1.0,1.0,18.0,1.0,1.0,7.0,1.0,46.0,21.0,12.0,4.0,1.0,6.0,11.0,1.0,102,1.0,15.0,6.0,23.0,16.0,10.0,12.0,5.0,8.0,4.0,6.0,5.0,8.0,429.0
458,FL,2020-12-24,0.0,4.0,11.0,32.0,5.0,1.0,7.0,1.0,1.0,19.0,0.0,0.0,10.0,1.0,41.0,19.0,7.0,5.0,4.0,1.0,9.0,1.0,93,0.0,11.0,8.0,23.0,15.0,14.0,14.0,5.0,11.0,5.0,4.0,6.0,1.0,402.0
102,FL,2020-12-25,1.0,4.0,6.0,33.0,4.0,1.0,4.0,1.0,1.0,13.0,1.0,0.0,1.0,0.0,42.0,20.0,8.0,5.0,1.0,1.0,13.0,1.0,70,1.0,17.0,7.0,12.0,17.0,8.0,14.0,1.0,13.0,1.0,6.0,6.0,1.0,348.0
410,FL,2020-12-26,0.0,1.0,13.0,26.0,6.0,5.0,4.0,1.0,1.0,20.0,1.0,0.0,5.0,1.0,37.0,21.0,6.0,6.0,1.0,5.0,10.0,1.0,98,1.0,11.0,10.0,16.0,22.0,12.0,14.0,5.0,14.0,5.0,4.0,7.0,7.0,413.0
411,FL,2020-12-27,0.0,1.0,8.0,31.0,5.0,1.0,0.0,5.0,1.0,8.0,1.0,1.0,6.0,1.0,32.0,15.0,6.0,4.0,1.0,4.0,8.0,1.0,84,1.0,14.0,7.0,26.0,18.0,13.0,13.0,4.0,12.0,1.0,1.0,5.0,4.0,360.0
103,FL,2020-12-28,1.0,1.0,9.0,43.0,5.0,11.0,5.0,1.0,1.0,9.0,6.0,1.0,10.0,1.0,40.0,22.0,9.0,5.0,1.0,6.0,17.0,0.0,104,4.0,22.0,9.0,24.0,19.0,19.0,8.0,1.0,16.0,7.0,5.0,1.0,7.0,463.0
104,FL,2020-12-29,1.0,1.0,4.0,45.0,5.0,5.0,1.0,1.0,7.0,20.0,1.0,0.0,9.0,1.0,34.0,27.0,7.0,1.0,8.0,1.0,9.0,1.0,111,4.0,20.0,14.0,31.0,15.0,14.0,23.0,4.0,16.0,1.0,6.0,7.0,12.0,491.0
105,FL,2020-12-30,1.0,1.0,8.0,38.0,6.0,8.0,4.0,1.0,1.0,13.0,1.0,1.0,9.0,1.0,34.0,33.0,7.0,6.0,6.0,1.0,20.0,1.0,98,0.0,27.0,1.0,25.0,31.0,21.0,21.0,1.0,13.0,4.0,12.0,4.0,9.0,490.0
106,FL,2020-12-31,1.0,1.0,16.0,43.0,7.0,4.0,5.0,4.0,1.0,20.0,1.0,0.0,9.0,1.0,40.0,31.0,10.0,8.0,6.0,7.0,23.0,1.0,86,0.0,19.0,11.0,22.0,16.0,15.0,19.0,5.0,14.0,5.0,1.0,5.0,7.0,482.0
107,FL,2021-01-01,1.0,1.0,11.0,36.0,7.0,8.0,103.0,6.0,6.0,185.0,4.0,1.0,10.0,5.0,55.0,31.0,12.0,1.0,6.0,16.0,21.0,0.0,101,1.0,17.0,8.0,30.0,19.0,14.0,30.0,9.0,14.0,1.0,7.0,8.0,8.0,830.0
108,FL,2021-01-02,1.0,1.0,13.0,42.0,5.0,5.0,5.0,1.0,6.0,15.0,1.0,1.0,10.0,5.0,41.0,29.0,5.0,1.0,10.0,1.0,10.0,0.0,91,0.0,9.0,6.0,13.0,28.0,21.0,16.0,1.0,14.0,5.0,5.0,9.0,4.0,443.0
459,FL,2021-01-03,0.0,4.0,10.0,26.0,7.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,5.0,5.0,44.0,28.0,5.0,4.0,5.0,6.0,11.0,1.0,80,1.0,24.0,6.0,21.0,13.0,9.0,20.0,4.0,15.0,1.0,7.0,1.0,11.0,411.0
109,FL,2021-01-04,1.0,1.0,16.0,47.0,9.0,1.0,1.0,5.0,1.0,18.0,5.0,1.0,9.0,4.0,50.0,29.0,8.0,7.0,10.0,8.0,24.0,1.0,108,1.0,31.0,8.0,38.0,29.0,22.0,19.0,1.0,13.0,1.0,12.0,8.0,19.0,588.0
110,FL,2021-01-05,1.0,4.0,10.0,43.0,7.0,10.0,4.0,1.0,1.0,25.0,0.0,0.0,10.0,1.0,37.0,29.0,11.0,5.0,1.0,5.0,10.0,1.0,103,1.0,21.0,18.0,34.0,26.0,23.0,17.0,1.0,12.0,1.0,6.0,1.0,11.0,516.0
111,FL,2021-01-06,4.0,6.0,13.0,37.0,9.0,8.0,4.0,1.0,4.0,20.0,4.0,1.0,12.0,9.0,37.0,28.0,16.0,5.0,4.0,1.0,13.0,1.0,108,5.0,17.0,11.0,28.0,14.0,19.0,15.0,8.0,10.0,8.0,15.0,1.0,11.0,521.0
112,FL,2021-01-07,8.0,5.0,9.0,47.0,4.0,10.0,1.0,1.0,1.0,20.0,5.0,1.0,8.0,1.0,47.0,27.0,11.0,7.0,7.0,6.0,15.0,0.0,108,1.0,16.0,9.0,28.0,31.0,29.0,23.0,4.0,11.0,5.0,7.0,1.0,5.0,537.0
113,FL,2021-01-08,4.0,1.0,5.0,48.0,1.0,5.0,5.0,7.0,1.0,22.0,1.0,1.0,9.0,1.0,52.0,37.0,11.0,7.0,0.0,1.0,17.0,0.0,88,4.0,19.0,12.0,32.0,19.0,23.0,22.0,5.0,14.0,11.0,6.0,4.0,16.0,531.0
114,FL,2021-01-09,1.0,4.0,8.0,45.0,4.0,4.0,9.0,1.0,1.0,35.0,1.0,0.0,7.0,1.0,40.0,37.0,12.0,5.0,6.0,4.0,10.0,0.0,79,1.0,19.0,9.0,23.0,21.0,11.0,22.0,1.0,16.0,1.0,7.0,11.0,9.0,477.0
115,FL,2021-01-10,1.0,1.0,14.0,34.0,1.0,1.0,5.0,4.0,1.0,23.0,5.0,1.0,6.0,4.0,37.0,35.0,8.0,4.0,10.0,1.0,11.0,1.0,72,4.0,22.0,5.0,19.0,19.0,15.0,23.0,5.0,13.0,1.0,4.0,1.0,11.0,434.0
116,FL,2021-01-11,5.0,4.0,10.0,36.0,4.0,6.0,1.0,1.0,1.0,23.0,6.0,1.0,7.0,1.0,43.0,36.0,8.0,6.0,6.0,5.0,19.0,0.0,96,7.0,27.0,18.0,29.0,31.0,21.0,20.0,1.0,18.0,5.0,9.0,6.0,14.0,548.0
117,FL,2021-01-12,1.0,1.0,17.0,42.0,1.0,1.0,5.0,1.0,4.0,19.0,1.0,4.0,12.0,1.0,49.0,31.0,13.0,5.0,8.0,1.0,16.0,1.0,87,1.0,26.0,10.0,31.0,14.0,16.0,23.0,1.0,18.0,7.0,9.0,5.0,20.0,514.0
118,FL,2021-01-13,5.0,1.0,13.0,45.0,1.0,10.0,10.0,1.0,1.0,28.0,4.0,4.0,7.0,1.0,38.0,38.0,11.0,4.0,10.0,5.0,11.0,1.0,119,1.0,21.0,12.0,26.0,18.0,16.0,13.0,5.0,12.0,6.0,9.0,1.0,11.0,547.0
119,FL,2021-01-14,4.0,0.0,11.0,34.0,1.0,1.0,5.0,1.0,4.0,20.0,5.0,4.0,6.0,5.0,43.0,38.0,16.0,4.0,9.0,5.0,5.0,1.0,105,1.0,26.0,9.0,29.0,21.0,16.0,17.0,0.0,7.0,6.0,7.0,1.0,9.0,506.0
120,FL,2021-01-15,8.0,1.0,9.0,60.0,0.0,5.0,1.0,1.0,1.0,19.0,6.0,1.0,7.0,1.0,34.0,33.0,14.0,5.0,11.0,6.0,13.0,1.0,101,1.0,26.0,14.0,27.0,23.0,11.0,18.0,4.0,11.0,8.0,9.0,4.0,16.0,527.0
121,FL,2021-01-16,9.0,0.0,11.0,25.0,1.0,4.0,10.0,0.0,1.0,12.0,1.0,1.0,13.0,1.0,31.0,26.0,8.0,9.0,8.0,5.0,8.0,0.0,113,1.0,10.0,8.0,31.0,14.0,14.0,20.0,5.0,7.0,4.0,6.0,6.0,9.0,454.0
122,FL,2021-01-17,1.0,0.0,10.0,45.0,1.0,4.0,1.0,1.0,1.0,18.0,0.0,1.0,5.0,4.0,27.0,27.0,6.0,13.0,5.0,4.0,8.0,4.0,81,1.0,23.0,9.0,19.0,19.0,14.0,14.0,1.0,11.0,6.0,1.0,5.0,6.0,414.0
123,FL,2021-01-18,1.0,1.0,16.0,45.0,5.0,4.0,1.0,6.0,0.0,18.0,4.0,7.0,6.0,1.0,29.0,32.0,12.0,12.0,10.0,6.0,10.0,1.0,85,1.0,22.0,7.0,27.0,16.0,19.0,26.0,4.0,11.0,4.0,6.0,4.0,10.0,482.0
124,FL,2021-01-19,1.0,4.0,11.0,44.0,1.0,1.0,4.0,1.0,1.0,10.0,5.0,1.0,7.0,1.0,30.0,35.0,6.0,9.0,5.0,1.0,11.0,4.0,97,1.0,25.0,8.0,21.0,21.0,15.0,19.0,5.0,12.0,5.0,1.0,4.0,8.0,448.0
