,state,date,55009,55025,55027,55059,55079,55087,55101,55131,55133,55139,total_cnts
258,WI,2021-04-07,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,14.0
259,WI,2021-04-08,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,18.0
687,WI,2021-04-09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0
260,WI,2021-04-10,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0
471,WI,2021-04-11,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0
564,WI,2021-04-12,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,16.0
261,WI,2021-04-13,1.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,18.0
262,WI,2021-04-14,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,18.0
263,WI,2021-04-15,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,1.0,25.0
472,WI,2021-04-16,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,16.0
458,WI,2021-04-17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0
473,WI,2021-04-18,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,14.0
565,WI,2021-04-19,0.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,16.0
264,WI,2021-04-20,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,21.0
533,WI,2021-04-21,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,17.0
502,WI,2021-04-22,0.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,25.0
474,WI,2021-04-23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0
566,WI,2021-04-24,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0
567,WI,2021-04-25,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0
644,WI,2021-04-26,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,20.0
568,WI,2021-04-27,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0
569,WI,2021-04-28,0.0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,14.0
265,WI,2021-04-29,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,18.0
266,WI,2021-04-30,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0
267,WI,2021-05-01,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,19.0
268,WI,2021-05-02,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,14.0
570,WI,2021-05-03,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,14.0
269,WI,2021-05-04,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0
571,WI,2021-05-05,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,18.0
270,WI,2021-05-06,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,13.0
572,WI,2021-05-07,0.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,19.0
271,WI,2021-05-08,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,14.0
272,WI,2021-05-09,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0
273,WI,2021-05-10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0
459,WI,2021-05-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0
573,WI,2021-05-12,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,12.0
574,WI,2021-05-13,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,17.0
503,WI,2021-05-14,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0
694,WI,2021-05-15,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0
534,WI,2021-05-16,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0
274,WI,2021-05-17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0
575,WI,2021-05-18,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
275,WI,2021-05-19,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0
276,WI,2021-05-20,1.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,19.0
645,WI,2021-05-21,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
576,WI,2021-05-22,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0
577,WI,2021-05-23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
277,WI,2021-05-24,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0
475,WI,2021-05-25,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,15.0
460,WI,2021-05-26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
688,WI,2021-05-27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0
278,WI,2021-05-28,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0
279,WI,2021-05-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
535,WI,2021-05-30,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0
476,WI,2021-05-31,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
536,WI,2021-06-01,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,12.0
695,WI,2021-06-02,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,9.0
280,WI,2021-06-03,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0
281,WI,2021-06-04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
282,WI,2021-06-05,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0
646,WI,2021-06-06,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0
283,WI,2021-06-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
647,WI,2021-06-08,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0
715,WI,2021-06-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
83,WI,2021-06-10,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
284,WI,2021-06-11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0
648,WI,2021-06-12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
716,WI,2021-06-13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
517,WI,2021-06-14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
285,WI,2021-06-15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
578,WI,2021-06-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
717,WI,2021-06-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
286,WI,2021-06-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
679,WI,2021-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
727,WI,2021-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
725,WI,2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
706,WI,2021-06-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0
709,WI,2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
726,WI,2021-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
287,WI,2021-06-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
696,WI,2021-06-26,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
724,WI,2021-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
697,WI,2021-06-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
718,WI,2021-06-29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
719,WI,2021-06-30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
288,WI,2021-07-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
649,WI,2021-07-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
661,WI,2021-07-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
289,WI,2021-07-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
662,WI,2021-07-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0
720,WI,2021-07-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
672,WI,2021-07-08,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
650,WI,2021-07-09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
651,WI,2021-07-10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
290,WI,2021-07-11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
721,WI,2021-07-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
291,WI,2021-07-13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
689,WI,2021-07-14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
722,WI,2021-07-15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0
683,WI,2021-07-16,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0
669,WI,2021-07-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
456,WI,2021-07-18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
292,WI,2021-07-19,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
680,WI,2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
681,WI,2021-07-21,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0
579,WI,2021-07-22,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0
293,WI,2021-07-23,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,13.0
294,WI,2021-07-24,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0
295,WI,2021-07-25,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,9.0
580,WI,2021-07-26,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0
690,WI,2021-07-27,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,9.0
296,WI,2021-07-28,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,11.0
297,WI,2021-07-29,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0
682,WI,2021-07-30,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,4.0,0.0,17.0
581,WI,2021-07-31,0.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,16.0
504,WI,2021-08-01,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0,16.0
582,WI,2021-08-02,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,14.0
298,WI,2021-08-03,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,5.0,1.0,23.0
299,WI,2021-08-04,1.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,21.0
300,WI,2021-08-05,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,20.0
301,WI,2021-08-06,1.0,1.0,1.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,23.0
505,WI,2021-08-07,0.0,1.0,1.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,24.0
84,WI,2021-08-08,1.0,0.0,1.0,0.0,9.0,1.0,1.0,1.0,4.0,1.0,27.0
302,WI,2021-08-09,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,6.0,1.0,33.0
303,WI,2021-08-10,1.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0,1.0,25.0
304,WI,2021-08-11,1.0,0.0,0.0,1.0,9.0,4.0,6.0,1.0,1.0,1.0,36.0
305,WI,2021-08-12,1.0,0.0,1.0,0.0,13.0,1.0,1.0,1.0,6.0,1.0,36.0
461,WI,2021-08-13,0.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,23.0
306,WI,2021-08-14,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,23.0
307,WI,2021-08-15,1.0,0.0,0.0,1.0,9.0,1.0,4.0,0.0,4.0,1.0,30.0
308,WI,2021-08-16,1.0,1.0,1.0,1.0,14.0,1.0,1.0,0.0,7.0,1.0,38.0
309,WI,2021-08-17,1.0,0.0,1.0,1.0,9.0,1.0,1.0,0.0,4.0,0.0,34.0
477,WI,2021-08-18,0.0,0.0,1.0,1.0,12.0,4.0,1.0,0.0,5.0,0.0,37.0
310,WI,2021-08-19,1.0,0.0,4.0,0.0,9.0,1.0,6.0,1.0,9.0,1.0,42.0
478,WI,2021-08-20,0.0,1.0,6.0,1.0,10.0,1.0,5.0,1.0,7.0,1.0,40.0
85,WI,2021-08-21,1.0,1.0,1.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,37.0
86,WI,2021-08-22,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,28.0
87,WI,2021-08-23,1.0,0.0,1.0,1.0,11.0,4.0,4.0,1.0,5.0,1.0,45.0
311,WI,2021-08-24,1.0,1.0,4.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,29.0
88,WI,2021-08-25,1.0,0.0,0.0,4.0,10.0,1.0,4.0,0.0,1.0,1.0,39.0
312,WI,2021-08-26,1.0,1.0,1.0,1.0,11.0,1.0,6.0,1.0,4.0,1.0,37.0
89,WI,2021-08-27,1.0,0.0,1.0,1.0,10.0,0.0,5.0,1.0,1.0,1.0,36.0
90,WI,2021-08-28,1.0,4.0,1.0,1.0,11.0,1.0,1.0,1.0,5.0,6.0,46.0
91,WI,2021-08-29,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,4.0,1.0,38.0
313,WI,2021-08-30,1.0,0.0,6.0,0.0,14.0,1.0,1.0,1.0,6.0,4.0,52.0
314,WI,2021-08-31,1.0,1.0,1.0,5.0,11.0,1.0,1.0,1.0,1.0,4.0,34.0
315,WI,2021-09-01,1.0,1.0,1.0,1.0,10.0,1.0,1.0,4.0,6.0,6.0,49.0
479,WI,2021-09-02,0.0,0.0,4.0,1.0,5.0,1.0,1.0,1.0,0.0,6.0,43.0
316,WI,2021-09-03,1.0,0.0,1.0,5.0,9.0,1.0,1.0,1.0,9.0,1.0,46.0
9,WI,2021-09-04,1.0,1.0,1.0,4.0,5.0,4.0,0.0,1.0,4.0,4.0,37.0
317,WI,2021-09-05,5.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,5.0,1.0,32.0
92,WI,2021-09-06,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,42.0
93,WI,2021-09-07,1.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,7.0,1.0,38.0
318,WI,2021-09-08,1.0,0.0,1.0,5.0,9.0,1.0,1.0,1.0,5.0,4.0,41.0
319,WI,2021-09-09,4.0,1.0,1.0,5.0,13.0,0.0,1.0,5.0,4.0,1.0,49.0
94,WI,2021-09-10,1.0,1.0,4.0,5.0,6.0,1.0,1.0,1.0,5.0,1.0,42.0
320,WI,2021-09-11,1.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,28.0
95,WI,2021-09-12,1.0,0.0,0.0,4.0,10.0,0.0,1.0,1.0,1.0,1.0,34.0
96,WI,2021-09-13,6.0,0.0,1.0,4.0,11.0,0.0,1.0,1.0,5.0,1.0,52.0
321,WI,2021-09-14,1.0,0.0,1.0,1.0,11.0,1.0,1.0,1.0,8.0,1.0,41.0
322,WI,2021-09-15,4.0,1.0,0.0,0.0,17.0,1.0,6.0,5.0,6.0,1.0,53.0
323,WI,2021-09-16,1.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,37.0
324,WI,2021-09-17,7.0,1.0,1.0,4.0,13.0,1.0,0.0,1.0,5.0,4.0,55.0
31,WI,2021-09-18,0.0,1.0,1.0,4.0,6.0,1.0,1.0,0.0,4.0,0.0,32.0
32,WI,2021-09-19,5.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,4.0,1.0,36.0
97,WI,2021-09-20,4.0,4.0,4.0,1.0,14.0,1.0,1.0,1.0,4.0,1.0,56.0
98,WI,2021-09-21,1.0,0.0,1.0,0.0,20.0,4.0,1.0,1.0,1.0,4.0,50.0
99,WI,2021-09-22,1.0,0.0,1.0,1.0,13.0,1.0,0.0,5.0,5.0,1.0,48.0
325,WI,2021-09-23,4.0,1.0,1.0,1.0,12.0,1.0,1.0,5.0,7.0,0.0,48.0
326,WI,2021-09-24,9.0,1.0,4.0,0.0,8.0,1.0,1.0,5.0,6.0,1.0,50.0
33,WI,2021-09-25,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,4.0,1.0,36.0
327,WI,2021-09-26,1.0,0.0,6.0,1.0,7.0,1.0,1.0,4.0,4.0,7.0,46.0
328,WI,2021-09-27,1.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,6.0,4.0,41.0
329,WI,2021-09-28,4.0,0.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,48.0
100,WI,2021-09-29,1.0,0.0,1.0,1.0,15.0,1.0,0.0,4.0,6.0,1.0,48.0
330,WI,2021-09-30,1.0,0.0,1.0,1.0,15.0,1.0,1.0,7.0,1.0,1.0,43.0
34,WI,2021-10-01,1.0,0.0,1.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,31.0
101,WI,2021-10-02,1.0,0.0,1.0,1.0,16.0,1.0,1.0,0.0,1.0,0.0,38.0
102,WI,2021-10-03,1.0,0.0,1.0,5.0,10.0,1.0,0.0,1.0,1.0,1.0,41.0
331,WI,2021-10-04,1.0,1.0,5.0,1.0,10.0,1.0,1.0,5.0,5.0,1.0,44.0
332,WI,2021-10-05,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,6.0,1.0,38.0
333,WI,2021-10-06,1.0,1.0,4.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,38.0
334,WI,2021-10-07,1.0,1.0,4.0,1.0,7.0,1.0,1.0,6.0,5.0,4.0,45.0
335,WI,2021-10-08,1.0,0.0,1.0,1.0,9.0,1.0,1.0,4.0,4.0,5.0,54.0
103,WI,2021-10-09,1.0,0.0,4.0,1.0,6.0,1.0,1.0,5.0,4.0,1.0,40.0
336,WI,2021-10-10,1.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,32.0
337,WI,2021-10-11,1.0,1.0,7.0,1.0,7.0,5.0,1.0,4.0,4.0,1.0,49.0
338,WI,2021-10-12,1.0,1.0,5.0,0.0,6.0,1.0,1.0,1.0,4.0,1.0,34.0
339,WI,2021-10-13,1.0,1.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,37.0
104,WI,2021-10-14,4.0,0.0,1.0,1.0,8.0,1.0,1.0,6.0,1.0,1.0,47.0
340,WI,2021-10-15,1.0,0.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,34.0
341,WI,2021-10-16,5.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,30.0
342,WI,2021-10-17,5.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,4.0,1.0,33.0
343,WI,2021-10-18,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,37.0
35,WI,2021-10-19,4.0,0.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,48.0
105,WI,2021-10-20,0.0,1.0,1.0,0.0,8.0,4.0,1.0,4.0,6.0,1.0,41.0
344,WI,2021-10-21,1.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,5.0,1.0,43.0
106,WI,2021-10-22,5.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,41.0
345,WI,2021-10-23,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0
346,WI,2021-10-24,1.0,1.0,1.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,33.0
347,WI,2021-10-25,4.0,1.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,39.0
348,WI,2021-10-26,5.0,0.0,1.0,1.0,7.0,5.0,1.0,1.0,1.0,4.0,45.0
349,WI,2021-10-27,1.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,38.0
350,WI,2021-10-28,1.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,1.0,5.0,31.0
351,WI,2021-10-29,4.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,36.0
352,WI,2021-10-30,1.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,4.0,30.0
353,WI,2021-10-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0
354,WI,2021-11-01,1.0,1.0,1.0,0.0,10.0,1.0,1.0,1.0,6.0,4.0,42.0
355,WI,2021-11-02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0
356,WI,2021-11-03,1.0,1.0,1.0,1.0,9.0,4.0,0.0,1.0,1.0,5.0,39.0
357,WI,2021-11-04,1.0,1.0,1.0,1.0,13.0,1.0,0.0,1.0,5.0,1.0,38.0
358,WI,2021-11-05,5.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,34.0
359,WI,2021-11-06,1.0,1.0,1.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,39.0
10,WI,2021-11-07,1.0,0.0,1.0,4.0,8.0,1.0,0.0,1.0,1.0,1.0,30.0
360,WI,2021-11-08,1.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,5.0,1.0,42.0
361,WI,2021-11-09,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,9.0,5.0,44.0
36,WI,2021-11-10,1.0,1.0,0.0,1.0,7.0,1.0,5.0,4.0,6.0,4.0,55.0
362,WI,2021-11-11,1.0,1.0,5.0,7.0,8.0,1.0,4.0,1.0,5.0,4.0,63.0
363,WI,2021-11-12,5.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,5.0,40.0
480,WI,2021-11-13,0.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,6.0,4.0,36.0
107,WI,2021-11-14,1.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,34.0
364,WI,2021-11-15,6.0,0.0,1.0,6.0,6.0,1.0,4.0,5.0,7.0,7.0,62.0
37,WI,2021-11-16,4.0,0.0,1.0,5.0,9.0,1.0,1.0,1.0,4.0,4.0,55.0
365,WI,2021-11-17,4.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,8.0,61.0
366,WI,2021-11-18,1.0,1.0,5.0,1.0,11.0,4.0,1.0,1.0,1.0,7.0,56.0
108,WI,2021-11-19,1.0,0.0,1.0,1.0,11.0,4.0,4.0,0.0,4.0,4.0,43.0
367,WI,2021-11-20,1.0,1.0,0.0,1.0,5.0,1.0,4.0,0.0,4.0,1.0,34.0
481,WI,2021-11-21,0.0,1.0,6.0,1.0,4.0,0.0,0.0,1.0,5.0,5.0,38.0
368,WI,2021-11-22,1.0,1.0,4.0,4.0,7.0,4.0,5.0,1.0,7.0,1.0,56.0
136,WI,2021-11-23,1.0,1.0,1.0,1.0,8.0,1.0,4.0,7.0,8.0,7.0,58.0
11,WI,2021-11-24,9.0,1.0,5.0,5.0,8.0,1.0,10.0,1.0,8.0,4.0,67.0
369,WI,2021-11-25,1.0,1.0,1.0,4.0,6.0,5.0,1.0,0.0,1.0,1.0,35.0
370,WI,2021-11-26,4.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,48.0
109,WI,2021-11-27,1.0,1.0,4.0,5.0,6.0,1.0,1.0,4.0,1.0,1.0,46.0
371,WI,2021-11-28,1.0,1.0,1.0,1.0,7.0,1.0,5.0,6.0,1.0,1.0,46.0
372,WI,2021-11-29,4.0,0.0,0.0,1.0,5.0,1.0,6.0,1.0,6.0,1.0,47.0
373,WI,2021-11-30,1.0,1.0,1.0,1.0,10.0,1.0,4.0,1.0,6.0,1.0,48.0
374,WI,2021-12-01,1.0,1.0,1.0,4.0,8.0,1.0,1.0,7.0,1.0,4.0,46.0
375,WI,2021-12-02,1.0,0.0,1.0,10.0,11.0,5.0,1.0,1.0,6.0,1.0,57.0
137,WI,2021-12-03,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,5.0,1.0,56.0
110,WI,2021-12-04,1.0,1.0,0.0,6.0,10.0,1.0,1.0,1.0,4.0,4.0,44.0
376,WI,2021-12-05,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,6.0,48.0
111,WI,2021-12-06,1.0,0.0,1.0,5.0,12.0,6.0,4.0,1.0,10.0,5.0,65.0
112,WI,2021-12-07,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,7.0,6.0,54.0
377,WI,2021-12-08,1.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,5.0,1.0,49.0
113,WI,2021-12-09,4.0,1.0,8.0,1.0,12.0,1.0,4.0,4.0,7.0,1.0,62.0
38,WI,2021-12-10,0.0,4.0,4.0,5.0,9.0,1.0,4.0,5.0,1.0,8.0,72.0
114,WI,2021-12-11,1.0,1.0,8.0,4.0,8.0,1.0,5.0,1.0,1.0,1.0,50.0
378,WI,2021-12-12,1.0,1.0,5.0,6.0,5.0,1.0,4.0,1.0,4.0,4.0,64.0
