208,PA,2020-10-10,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9,1.0,1.0,4.0,1.0,25.0
209,PA,2020-10-11,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,14,0.0,0.0,0.0,0.0,34.0
210,PA,2020-10-12,1.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12,0.0,1.0,1.0,1.0,46.0
211,PA,2020-10-13,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15,1.0,1.0,5.0,1.0,42.0
212,PA,2020-10-14,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9,0.0,1.0,11.0,0.0,46.0
213,PA,2020-10-15,4.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1.0,1.0,1.0,1.0,45.0
214,PA,2020-10-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,10,0.0,1.0,5.0,0.0,35.0
215,PA,2020-10-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4.0,0.0,1.0,1.0,29.0
216,PA,2020-10-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,15,0.0,0.0,1.0,0.0,29.0
217,PA,2020-10-19,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,18,1.0,1.0,1.0,1.0,53.0
218,PA,2020-10-20,6.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,15,1.0,1.0,6.0,0.0,60.0
219,PA,2020-10-21,8.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,26,1.0,1.0,5.0,1.0,66.0
220,PA,2020-10-22,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21,1.0,1.0,5.0,0.0,56.0
221,PA,2020-10-23,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17,4.0,0.0,7.0,0.0,56.0
222,PA,2020-10-24,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,15,0.0,0.0,1.0,1.0,33.0
223,PA,2020-10-25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,1.0,0.0,7.0,0.0,37.0
224,PA,2020-10-26,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,0.0,1.0,4.0,0.0,58.0
225,PA,2020-10-27,4.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,11,1.0,1.0,4.0,1.0,50.0
226,PA,2020-10-28,5.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,29,1.0,0.0,4.0,1.0,78.0
227,PA,2020-10-29,4.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,24,1.0,4.0,4.0,1.0,82.0
228,PA,2020-10-30,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,23,1.0,1.0,4.0,0.0,61.0
229,PA,2020-10-31,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,17,4.0,1.0,5.0,0.0,52.0
4,PA,2020-11-01,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,20,1.0,0.0,5.0,0.0,48.0
5,PA,2020-11-02,0.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,23,1.0,0.0,6.0,1.0,80.0
6,PA,2020-11-03,6.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,18,1.0,0.0,1.0,1.0,67.0
230,PA,2020-11-04,5.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,35,1.0,1.0,1.0,0.0,78.0
231,PA,2020-11-05,7.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,34,1.0,4.0,5.0,0.0,110.0
232,PA,2020-11-06,6.0,6.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,9.0,1.0,41,1.0,1.0,7.0,0.0,129.0
233,PA,2020-11-07,6.0,1.0,7.0,0.0,4.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,28,1.0,1.0,1.0,0.0,73.0
7,PA,2020-11-08,4.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,22,1.0,1.0,4.0,1.0,66.0
234,PA,2020-11-09,7.0,5.0,8.0,4.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,4.0,39,7.0,5.0,8.0,1.0,133.0
8,PA,2020-11-10,8.0,4.0,7.0,5.0,1.0,0.0,0.0,1.0,1.0,8.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,8.0,1.0,39,1.0,4.0,1.0,1.0,122.0
235,PA,2020-11-11,7.0,1.0,13.0,4.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,40,9.0,1.0,17.0,0.0,149.0
9,PA,2020-11-12,1.0,5.0,10.0,5.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,7.0,4.0,4.0,1.0,1.0,4.0,48,4.0,1.0,12.0,1.0,144.0
10,PA,2020-11-13,13.0,8.0,10.0,5.0,1.0,5.0,4.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,46,5.0,4.0,8.0,1.0,157.0
236,PA,2020-11-14,4.0,1.0,6.0,5.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,45,1.0,5.0,1.0,0.0,102.0
237,PA,2020-11-15,4.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,4.0,7.0,34,0.0,1.0,1.0,0.0,91.0
238,PA,2020-11-16,12.0,1.0,15.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,7.0,43,5.0,4.0,14.0,1.0,162.0
239,PA,2020-11-17,18.0,1.0,15.0,1.0,1.0,1.0,1.0,5.0,0.0,8.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,41,1.0,5.0,5.0,0.0,141.0
240,PA,2020-11-18,11.0,1.0,12.0,4.0,1.0,7.0,1.0,5.0,1.0,10.0,1.0,4.0,1.0,6.0,7.0,4.0,0.0,1.0,1.0,54,1.0,1.0,13.0,1.0,201.0
241,PA,2020-11-19,16.0,1.0,7.0,4.0,1.0,1.0,4.0,1.0,1.0,14.0,1.0,4.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,52,1.0,4.0,8.0,1.0,161.0
242,PA,2020-11-20,6.0,4.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,1.0,8.0,8.0,1.0,1.0,7.0,1.0,45,1.0,4.0,18.0,4.0,156.0
11,PA,2020-11-21,13.0,7.0,6.0,6.0,0.0,4.0,1.0,6.0,1.0,12.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,39,1.0,1.0,6.0,1.0,140.0
243,PA,2020-11-22,9.0,0.0,8.0,1.0,1.0,4.0,1.0,4.0,1.0,6.0,1.0,1.0,0.0,6.0,1.0,7.0,1.0,4.0,4.0,47,0.0,5.0,5.0,1.0,146.0
244,PA,2020-11-23,13.0,1.0,11.0,6.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,0.0,6.0,1.0,4.0,0.0,9.0,1.0,49,4.0,1.0,14.0,1.0,162.0
245,PA,2020-11-24,18.0,1.0,12.0,9.0,1.0,5.0,1.0,4.0,0.0,11.0,1.0,1.0,1.0,5.0,7.0,5.0,1.0,1.0,4.0,55,1.0,8.0,12.0,1.0,203.0
246,PA,2020-11-25,12.0,6.0,12.0,10.0,1.0,1.0,4.0,4.0,0.0,5.0,0.0,1.0,1.0,5.0,1.0,5.0,0.0,6.0,1.0,64,1.0,6.0,11.0,1.0,190.0
247,PA,2020-11-26,12.0,4.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,7.0,1.0,44,1.0,1.0,6.0,1.0,129.0
12,PA,2020-11-27,9.0,1.0,1.0,7.0,6.0,4.0,5.0,1.0,1.0,13.0,4.0,1.0,1.0,7.0,5.0,4.0,1.0,6.0,1.0,55,4.0,1.0,11.0,6.0,188.0
248,PA,2020-11-28,15.0,1.0,6.0,4.0,7.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,0.0,4.0,6.0,1.0,1.0,7.0,1.0,43,1.0,1.0,8.0,1.0,149.0
13,PA,2020-11-29,16.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,11.0,1.0,6.0,5.0,4.0,1.0,1.0,1.0,8.0,4.0,41,1.0,0.0,12.0,0.0,150.0
249,PA,2020-11-30,14.0,5.0,15.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,4.0,5.0,6.0,5.0,1.0,1.0,8.0,5.0,66,4.0,6.0,12.0,4.0,220.0
250,PA,2020-12-01,19.0,8.0,18.0,11.0,1.0,4.0,0.0,4.0,5.0,15.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,10.0,4.0,63,1.0,5.0,10.0,1.0,232.0
14,PA,2020-12-02,16.0,6.0,22.0,4.0,6.0,7.0,5.0,7.0,1.0,9.0,1.0,5.0,1.0,11.0,5.0,1.0,4.0,10.0,1.0,63,1.0,8.0,10.0,1.0,240.0
251,PA,2020-12-03,22.0,7.0,10.0,8.0,4.0,5.0,6.0,5.0,1.0,9.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,14.0,7.0,67,1.0,1.0,7.0,5.0,224.0
15,PA,2020-12-04,14.0,8.0,9.0,5.0,1.0,4.0,5.0,4.0,1.0,11.0,1.0,13.0,1.0,6.0,11.0,4.0,1.0,12.0,1.0,59,7.0,1.0,10.0,6.0,229.0
252,PA,2020-12-05,8.0,5.0,11.0,5.0,5.0,5.0,4.0,1.0,0.0,10.0,1.0,6.0,0.0,8.0,1.0,6.0,0.0,12.0,1.0,55,5.0,1.0,12.0,0.0,192.0
