,state,date,20091,20173,20209,total_cnts
50,KS,2021-12-14,0.0,1.0,1.0,12.0
51,KS,2021-12-15,1.0,5.0,1.0,18.0
52,KS,2021-12-16,1.0,1.0,1.0,16.0
286,KS,2021-12-17,1.0,4.0,1.0,16.0
153,KS,2021-12-18,0.0,5.0,1.0,14.0
287,KS,2021-12-19,1.0,5.0,0.0,14.0
130,KS,2021-12-20,1.0,1.0,1.0,14.0
190,KS,2021-12-21,1.0,5.0,0.0,17.0
131,KS,2021-12-22,1.0,1.0,0.0,12.0
288,KS,2021-12-23,1.0,4.0,0.0,14.0
219,KS,2021-12-24,4.0,8.0,1.0,19.0
289,KS,2021-12-25,1.0,4.0,1.0,13.0
154,KS,2021-12-26,1.0,5.0,1.0,17.0
91,KS,2021-12-27,1.0,4.0,1.0,18.0
92,KS,2021-12-28,1.0,6.0,0.0,11.0
53,KS,2021-12-29,5.0,1.0,1.0,21.0
413,KS,2021-12-30,1.0,4.0,1.0,15.0
54,KS,2021-12-31,1.0,4.0,1.0,19.0
381,KS,2022-01-01,1.0,6.0,1.0,17.0
93,KS,2022-01-02,4.0,1.0,0.0,15.0
132,KS,2022-01-03,15.0,18.0,1.0,48.0
220,KS,2022-01-04,1.0,6.0,0.0,17.0
234,KS,2022-01-05,5.0,8.0,1.0,26.0
94,KS,2022-01-06,5.0,15.0,0.0,32.0
375,KS,2022-01-07,4.0,10.0,1.0,23.0
290,KS,2022-01-08,1.0,10.0,0.0,17.0
55,KS,2022-01-09,10.0,1.0,1.0,20.0
291,KS,2022-01-10,4.0,8.0,1.0,22.0
459,KS,2022-01-11,1.0,9.0,4.0,23.0
390,KS,2022-01-12,7.0,4.0,1.0,20.0
358,KS,2022-01-13,10.0,6.0,4.0,30.0
155,KS,2022-01-14,10.0,7.0,1.0,30.0
56,KS,2022-01-15,10.0,1.0,1.0,22.0
359,KS,2022-01-16,7.0,1.0,1.0,17.0
57,KS,2022-01-17,10.0,6.0,1.0,31.0
191,KS,2022-01-18,10.0,4.0,1.0,25.0
192,KS,2022-01-19,12.0,4.0,4.0,34.0
314,KS,2022-01-20,8.0,6.0,4.0,35.0
292,KS,2022-01-21,6.0,4.0,5.0,33.0
221,KS,2022-01-22,1.0,10.0,1.0,21.0
193,KS,2022-01-23,6.0,4.0,1.0,17.0
133,KS,2022-01-24,10.0,9.0,1.0,33.0
293,KS,2022-01-25,8.0,8.0,1.0,26.0
360,KS,2022-01-26,6.0,1.0,4.0,22.0
194,KS,2022-01-27,6.0,14.0,1.0,28.0
222,KS,2022-01-28,5.0,7.0,1.0,19.0
460,KS,2022-01-29,6.0,1.0,1.0,15.0
134,KS,2022-01-30,9.0,1.0,1.0,17.0
223,KS,2022-01-31,6.0,5.0,1.0,24.0
294,KS,2022-02-01,7.0,7.0,1.0,24.0
135,KS,2022-02-02,1.0,5.0,1.0,16.0
95,KS,2022-02-03,1.0,6.0,1.0,18.0
224,KS,2022-02-04,4.0,1.0,1.0,14.0
295,KS,2022-02-05,4.0,4.0,1.0,22.0
376,KS,2022-02-06,4.0,1.0,1.0,14.0
296,KS,2022-02-07,4.0,9.0,1.0,21.0
225,KS,2022-02-08,8.0,4.0,1.0,26.0
136,KS,2022-02-09,4.0,1.0,1.0,14.0
297,KS,2022-02-10,1.0,1.0,1.0,13.0
298,KS,2022-02-11,1.0,4.0,1.0,11.0
475,KS,2022-02-12,4.0,1.0,1.0,8.0
58,KS,2022-02-13,4.0,0.0,1.0,9.0
361,KS,2022-02-14,1.0,0.0,1.0,6.0
299,KS,2022-02-15,5.0,0.0,0.0,16.0
461,KS,2022-02-16,6.0,1.0,0.0,12.0
484,KS,2022-02-17,7.0,0.0,0.0,10.0
300,KS,2022-02-18,4.0,1.0,0.0,9.0
531,KS,2022-02-19,1.0,1.0,0.0,5.0
137,KS,2022-02-20,1.0,1.0,0.0,7.0
382,KS,2022-02-21,5.0,0.0,1.0,11.0
414,KS,2022-02-22,6.0,1.0,0.0,12.0
616,KS,2022-02-23,1.0,1.0,1.0,4.0
617,KS,2022-02-24,1.0,1.0,0.0,3.0
301,KS,2022-02-25,1.0,1.0,0.0,5.0
315,KS,2022-02-26,1.0,0.0,0.0,9.0
462,KS,2022-02-27,4.0,1.0,0.0,7.0
362,KS,2022-02-28,1.0,1.0,1.0,10.0
302,KS,2022-03-01,4.0,1.0,0.0,9.0
226,KS,2022-03-02,1.0,0.0,1.0,7.0
383,KS,2022-03-03,1.0,0.0,1.0,5.0
384,KS,2022-03-04,1.0,1.0,1.0,5.0
385,KS,2022-03-05,1.0,0.0,0.0,3.0
618,KS,2022-03-06,1.0,1.0,0.0,2.0
235,KS,2022-03-07,1.0,1.0,1.0,6.0
516,KS,2022-03-08,1.0,0.0,1.0,4.0
386,KS,2022-03-09,1.0,1.0,0.0,6.0
387,KS,2022-03-10,1.0,0.0,0.0,3.0
388,KS,2022-03-11,1.0,0.0,0.0,4.0
415,KS,2022-03-12,1.0,0.0,0.0,2.0
619,KS,2022-03-13,1.0,0.0,0.0,2.0
463,KS,2022-03-14,4.0,0.0,0.0,6.0
620,KS,2022-03-15,1.0,0.0,0.0,2.0
621,KS,2022-03-16,1.0,0.0,0.0,1.0
622,KS,2022-03-17,1.0,0.0,0.0,2.0
623,KS,2022-03-18,1.0,0.0,0.0,1.0
517,KS,2022-03-19,4.0,0.0,0.0,5.0
518,KS,2022-03-20,1.0,0.0,0.0,2.0
519,KS,2022-03-21,1.0,0.0,0.0,3.0
520,KS,2022-03-22,1.0,0.0,0.0,3.0
532,KS,2022-03-23,1.0,0.0,0.0,2.0
715,KS,2022-03-24,0.0,0.0,1.0,1.0
624,KS,2022-03-25,1.0,0.0,0.0,2.0
625,KS,2022-03-26,1.0,0.0,0.0,1.0
626,KS,2022-03-27,1.0,0.0,0.0,1.0
627,KS,2022-03-28,1.0,0.0,0.0,2.0
628,KS,2022-03-29,1.0,1.0,0.0,4.0
629,KS,2022-03-30,1.0,0.0,0.0,2.0
549,KS,2022-03-31,1.0,0.0,0.0,4.0
630,KS,2022-04-01,1.0,0.0,0.0,2.0
631,KS,2022-04-02,1.0,0.0,0.0,1.0
632,KS,2022-04-03,1.0,1.0,0.0,2.0
464,KS,2022-04-04,1.0,0.0,0.0,2.0
633,KS,2022-04-05,1.0,0.0,0.0,2.0
634,KS,2022-04-06,1.0,0.0,0.0,2.0
712,KS,2022-04-07,0.0,0.0,0.0,1.0
635,KS,2022-04-08,1.0,0.0,0.0,1.0
636,KS,2022-04-09,1.0,1.0,0.0,2.0
637,KS,2022-04-10,1.0,0.0,0.0,1.0
638,KS,2022-04-11,1.0,0.0,0.0,3.0
639,KS,2022-04-12,1.0,1.0,0.0,3.0
640,KS,2022-04-13,1.0,0.0,0.0,3.0
641,KS,2022-04-14,1.0,0.0,0.0,1.0
642,KS,2022-04-15,1.0,0.0,0.0,1.0
643,KS,2022-04-16,1.0,0.0,0.0,1.0
644,KS,2022-04-17,1.0,0.0,0.0,1.0
645,KS,2022-04-18,1.0,0.0,0.0,1.0
646,KS,2022-04-19,1.0,0.0,0.0,1.0
647,KS,2022-04-20,1.0,1.0,0.0,2.0
702,KS,2022-04-21,0.0,1.0,0.0,2.0
686,KS,2022-04-22,0.0,0.0,0.0,1.0
703,KS,2022-04-23,0.0,1.0,1.0,2.0
648,KS,2022-04-24,1.0,0.0,0.0,1.0
649,KS,2022-04-25,1.0,0.0,0.0,1.0
650,KS,2022-04-26,1.0,0.0,0.0,1.0
651,KS,2022-04-27,1.0,0.0,0.0,1.0
485,KS,2022-04-28,0.0,1.0,1.0,5.0
687,KS,2022-04-29,0.0,0.0,0.0,1.0
704,KS,2022-05-02,0.0,1.0,0.0,1.0
652,KS,2022-05-04,1.0,0.0,0.0,1.0
653,KS,2022-05-05,1.0,0.0,0.0,1.0
654,KS,2022-05-06,1.0,0.0,0.0,1.0
655,KS,2022-05-07,1.0,0.0,0.0,1.0
656,KS,2022-05-09,1.0,0.0,0.0,1.0
657,KS,2022-05-11,1.0,1.0,0.0,2.0
416,KS,2022-05-12,0.0,0.0,0.0,2.0
682,KS,2022-05-14,0.0,1.0,0.0,4.0
658,KS,2022-05-16,1.0,0.0,0.0,2.0
490,KS,2022-05-17,0.0,1.0,0.0,2.0
659,KS,2022-05-18,1.0,0.0,0.0,1.0
363,KS,2022-05-19,0.0,0.0,0.0,3.0
364,KS,2022-05-20,0.0,0.0,0.0,2.0
660,KS,2022-05-23,1.0,0.0,0.0,1.0
96,KS,2022-05-24,0.0,0.0,0.0,2.0
303,KS,2022-05-25,0.0,0.0,0.0,1.0
661,KS,2022-05-26,1.0,0.0,0.0,1.0
662,KS,2022-05-27,1.0,1.0,0.0,3.0
663,KS,2022-05-28,1.0,0.0,0.0,1.0
316,KS,2022-05-29,0.0,1.0,0.0,4.0
476,KS,2022-05-30,1.0,1.0,0.0,4.0
664,KS,2022-05-31,1.0,1.0,0.0,2.0
665,KS,2022-06-01,1.0,0.0,0.0,1.0
666,KS,2022-06-02,1.0,0.0,0.0,1.0
667,KS,2022-06-03,1.0,1.0,0.0,2.0
304,KS,2022-06-04,1.0,1.0,0.0,3.0
668,KS,2022-06-05,1.0,0.0,0.0,1.0
705,KS,2022-06-06,0.0,1.0,0.0,1.0
305,KS,2022-06-07,1.0,0.0,0.0,4.0
417,KS,2022-06-08,0.0,0.0,0.0,2.0
669,KS,2022-06-10,1.0,0.0,0.0,1.0
365,KS,2022-06-11,0.0,0.0,0.0,3.0
670,KS,2022-06-12,1.0,1.0,0.0,2.0
706,KS,2022-06-13,0.0,1.0,0.0,1.0
366,KS,2022-06-14,0.0,0.0,0.0,2.0
671,KS,2022-06-15,1.0,1.0,1.0,5.0
418,KS,2022-06-16,0.0,1.0,0.0,3.0
306,KS,2022-06-17,0.0,1.0,0.0,2.0
707,KS,2022-06-18,0.0,1.0,0.0,1.0
708,KS,2022-06-19,0.0,1.0,0.0,1.0
709,KS,2022-06-20,0.0,1.0,1.0,2.0
672,KS,2022-06-21,1.0,0.0,0.0,1.0
465,KS,2022-06-22,0.0,4.0,0.0,6.0
690,KS,2022-06-23,0.0,1.0,0.0,2.0
710,KS,2022-06-24,0.0,1.0,0.0,1.0
419,KS,2022-06-25,1.0,0.0,0.0,2.0
317,KS,2022-06-26,1.0,0.0,0.0,2.0
673,KS,2022-06-27,1.0,1.0,0.0,4.0
59,KS,2022-06-28,0.0,1.0,0.0,5.0
674,KS,2022-06-29,1.0,1.0,0.0,2.0
675,KS,2022-06-30,1.0,1.0,1.0,6.0
307,KS,2022-07-01,0.0,0.0,0.0,3.0
689,KS,2022-07-02,0.0,1.0,0.0,2.0
676,KS,2022-07-03,1.0,1.0,0.0,3.0
156,KS,2022-07-04,1.0,0.0,0.0,2.0
677,KS,2022-07-05,1.0,0.0,0.0,2.0
466,KS,2022-07-06,1.0,1.0,0.0,4.0
367,KS,2022-07-07,1.0,1.0,0.0,3.0
491,KS,2022-07-08,1.0,1.0,0.0,4.0
678,KS,2022-07-10,1.0,1.0,0.0,2.0
695,KS,2022-07-11,0.0,1.0,0.0,2.0
318,KS,2022-07-12,1.0,1.0,0.0,3.0
679,KS,2022-07-13,1.0,0.0,0.0,1.0
680,KS,2022-07-14,1.0,0.0,0.0,1.0
467,KS,2022-07-15,1.0,1.0,0.0,3.0
368,KS,2022-07-16,0.0,0.0,0.0,2.0
697,KS,2022-07-17,0.0,1.0,0.0,2.0
681,KS,2022-07-18,1.0,1.0,0.0,2.0
308,KS,2022-07-19,1.0,0.0,0.0,2.0
711,KS,2022-07-20,0.0,1.0,0.0,1.0
420,KS,2022-07-21,1.0,0.0,0.0,2.0
309,KS,2022-07-22,0.0,0.0,0.0,1.0
227,KS,2022-07-23,1.0,0.0,0.0,3.0
468,KS,2022-07-24,1.0,0.0,0.0,3.0
683,KS,2022-07-25,0.0,0.0,0.0,2.0
60,KS,2022-07-26,1.0,0.0,0.0,2.0
507,KS,2022-07-28,0.0,1.0,1.0,3.0
486,KS,2022-07-29,0.0,1.0,0.0,4.0
157,KS,2022-07-30,1.0,0.0,0.0,3.0
319,KS,2022-07-31,0.0,1.0,0.0,3.0
