,state,date,01015,01033,01043,01071,01073,01077,01083,01089,01097,01101,01103,01117,01121,01125,01127,total_cnts
299,AL,2021-08-02,6.0,5.0,1.0,1.0,8.0,5.0,5.0,21.0,11.0,0.0,1.0,8.0,5.0,1.0,4.0,98.0
300,AL,2021-08-03,4.0,1.0,1.0,1.0,7.0,0.0,7.0,16.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0
301,AL,2021-08-04,8.0,1.0,0.0,1.0,4.0,1.0,5.0,15.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,72.0
302,AL,2021-08-05,6.0,5.0,1.0,1.0,9.0,1.0,7.0,21.0,8.0,1.0,1.0,1.0,1.0,4.0,1.0,89.0
100,AL,2021-08-06,7.0,1.0,1.0,6.0,11.0,1.0,7.0,16.0,6.0,0.0,1.0,4.0,4.0,0.0,1.0,109.0
303,AL,2021-08-07,5.0,1.0,4.0,5.0,5.0,0.0,9.0,14.0,8.0,1.0,1.0,1.0,0.0,5.0,1.0,86.0
304,AL,2021-08-08,8.0,1.0,1.0,1.0,15.0,1.0,10.0,20.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,91.0
101,AL,2021-08-09,8.0,1.0,5.0,1.0,5.0,0.0,4.0,22.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,80.0
305,AL,2021-08-10,8.0,1.0,5.0,4.0,15.0,0.0,7.0,29.0,5.0,0.0,6.0,4.0,1.0,5.0,1.0,111.0
306,AL,2021-08-11,11.0,5.0,5.0,1.0,13.0,4.0,1.0,28.0,9.0,0.0,1.0,5.0,4.0,1.0,4.0,115.0
102,AL,2021-08-12,16.0,1.0,5.0,1.0,11.0,1.0,6.0,17.0,9.0,1.0,6.0,1.0,1.0,1.0,5.0,113.0
307,AL,2021-08-13,8.0,1.0,4.0,5.0,12.0,1.0,5.0,19.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,100.0
103,AL,2021-08-14,4.0,5.0,6.0,1.0,7.0,1.0,6.0,20.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,90.0
308,AL,2021-08-15,5.0,1.0,4.0,0.0,8.0,1.0,9.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
104,AL,2021-08-16,10.0,1.0,1.0,1.0,12.0,1.0,10.0,24.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,115.0
309,AL,2021-08-17,8.0,5.0,4.0,1.0,16.0,0.0,11.0,18.0,6.0,0.0,4.0,7.0,1.0,5.0,1.0,115.0
105,AL,2021-08-18,12.0,7.0,4.0,5.0,9.0,1.0,6.0,23.0,4.0,4.0,1.0,4.0,5.0,1.0,1.0,109.0
106,AL,2021-08-19,5.0,1.0,4.0,4.0,13.0,1.0,1.0,17.0,7.0,0.0,1.0,1.0,1.0,4.0,5.0,108.0
310,AL,2021-08-20,12.0,1.0,1.0,8.0,12.0,1.0,5.0,32.0,8.0,1.0,6.0,4.0,1.0,5.0,4.0,134.0
107,AL,2021-08-21,7.0,1.0,1.0,1.0,13.0,1.0,5.0,16.0,8.0,0.0,4.0,4.0,5.0,1.0,4.0,86.0
311,AL,2021-08-22,7.0,0.0,6.0,1.0,6.0,1.0,10.0,21.0,6.0,0.0,4.0,0.0,0.0,1.0,5.0,93.0
312,AL,2021-08-23,11.0,1.0,6.0,1.0,17.0,1.0,12.0,17.0,5.0,1.0,7.0,5.0,5.0,1.0,0.0,120.0
313,AL,2021-08-24,16.0,6.0,4.0,5.0,19.0,1.0,9.0,19.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,129.0
314,AL,2021-08-25,10.0,1.0,4.0,6.0,21.0,1.0,6.0,28.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,127.0
108,AL,2021-08-26,6.0,1.0,5.0,6.0,16.0,6.0,4.0,20.0,8.0,4.0,6.0,1.0,5.0,1.0,4.0,121.0
109,AL,2021-08-27,9.0,1.0,1.0,0.0,10.0,1.0,7.0,33.0,7.0,5.0,1.0,4.0,7.0,1.0,1.0,115.0
110,AL,2021-08-28,10.0,1.0,1.0,1.0,22.0,5.0,8.0,30.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,126.0
111,AL,2021-08-29,9.0,5.0,1.0,5.0,16.0,1.0,5.0,20.0,6.0,4.0,4.0,1.0,1.0,4.0,1.0,106.0
315,AL,2021-08-30,18.0,1.0,7.0,6.0,14.0,0.0,6.0,31.0,5.0,6.0,5.0,4.0,6.0,5.0,4.0,148.0
112,AL,2021-08-31,9.0,1.0,4.0,4.0,13.0,5.0,7.0,31.0,4.0,4.0,4.0,1.0,8.0,4.0,5.0,132.0
113,AL,2021-09-01,15.0,4.0,4.0,6.0,17.0,4.0,10.0,25.0,9.0,1.0,10.0,5.0,6.0,7.0,5.0,160.0
114,AL,2021-09-02,12.0,0.0,1.0,10.0,18.0,0.0,10.0,33.0,8.0,0.0,6.0,1.0,1.0,5.0,1.0,137.0
115,AL,2021-09-03,15.0,1.0,6.0,8.0,14.0,0.0,14.0,26.0,6.0,1.0,1.0,8.0,4.0,1.0,6.0,138.0
316,AL,2021-09-04,17.0,1.0,7.0,4.0,10.0,1.0,10.0,21.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,119.0
317,AL,2021-09-05,9.0,1.0,4.0,7.0,5.0,4.0,12.0,19.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
318,AL,2021-09-06,12.0,1.0,1.0,5.0,9.0,1.0,7.0,29.0,1.0,4.0,6.0,5.0,1.0,1.0,1.0,96.0
319,AL,2021-09-07,17.0,5.0,9.0,6.0,12.0,1.0,13.0,27.0,4.0,1.0,4.0,8.0,5.0,7.0,1.0,141.0
116,AL,2021-09-08,13.0,1.0,5.0,1.0,10.0,1.0,5.0,28.0,6.0,0.0,1.0,6.0,4.0,1.0,0.0,102.0
117,AL,2021-09-09,13.0,1.0,1.0,6.0,15.0,1.0,8.0,24.0,4.0,0.0,4.0,8.0,5.0,1.0,1.0,110.0
118,AL,2021-09-10,11.0,1.0,1.0,5.0,14.0,1.0,7.0,30.0,4.0,1.0,9.0,1.0,1.0,6.0,0.0,109.0
320,AL,2021-09-11,13.0,1.0,1.0,1.0,7.0,1.0,6.0,20.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,83.0
321,AL,2021-09-12,11.0,1.0,6.0,5.0,7.0,1.0,7.0,12.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,73.0
322,AL,2021-09-13,21.0,1.0,1.0,1.0,12.0,1.0,4.0,19.0,8.0,1.0,1.0,1.0,5.0,1.0,5.0,102.0
323,AL,2021-09-14,13.0,1.0,1.0,4.0,14.0,1.0,7.0,15.0,4.0,1.0,7.0,1.0,7.0,1.0,1.0,112.0
545,AL,2021-09-15,9.0,1.0,1.0,4.0,16.0,4.0,5.0,13.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,86.0
119,AL,2021-09-16,10.0,1.0,1.0,1.0,13.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,72.0
324,AL,2021-09-17,11.0,0.0,1.0,1.0,12.0,1.0,7.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.0
325,AL,2021-09-18,1.0,1.0,7.0,4.0,5.0,1.0,9.0,12.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,73.0
326,AL,2021-09-19,6.0,0.0,1.0,1.0,4.0,0.0,8.0,15.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,47.0
327,AL,2021-09-20,9.0,1.0,4.0,1.0,19.0,1.0,7.0,13.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,87.0
328,AL,2021-09-21,8.0,1.0,1.0,7.0,8.0,1.0,5.0,16.0,4.0,1.0,1.0,0.0,5.0,1.0,0.0,72.0
546,AL,2021-09-22,11.0,1.0,1.0,1.0,12.0,4.0,7.0,13.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,72.0
120,AL,2021-09-23,6.0,0.0,1.0,0.0,12.0,1.0,5.0,16.0,0.0,1.0,4.0,1.0,5.0,1.0,1.0,70.0
121,AL,2021-09-24,4.0,1.0,1.0,1.0,11.0,4.0,8.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,62.0
329,AL,2021-09-25,5.0,1.0,4.0,1.0,1.0,1.0,7.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,43.0
547,AL,2021-09-26,5.0,0.0,1.0,5.0,7.0,1.0,4.0,9.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,52.0
472,AL,2021-09-27,10.0,1.0,1.0,1.0,8.0,1.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,58.0
122,AL,2021-09-28,11.0,0.0,1.0,5.0,11.0,1.0,1.0,13.0,0.0,1.0,1.0,5.0,1.0,5.0,0.0,70.0
409,AL,2021-09-29,4.0,0.0,0.0,1.0,5.0,1.0,5.0,16.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,57.0
467,AL,2021-09-30,6.0,1.0,1.0,1.0,9.0,1.0,5.0,9.0,0.0,1.0,5.0,4.0,1.0,1.0,1.0,54.0
330,AL,2021-10-01,8.0,1.0,5.0,0.0,5.0,1.0,8.0,9.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,53.0
439,AL,2021-10-02,5.0,1.0,1.0,1.0,6.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,32.0
548,AL,2021-10-03,4.0,0.0,1.0,1.0,5.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0
549,AL,2021-10-04,6.0,1.0,1.0,1.0,9.0,1.0,4.0,13.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,55.0
331,AL,2021-10-05,6.0,0.0,1.0,1.0,6.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,45.0
550,AL,2021-10-06,4.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,37.0
332,AL,2021-10-07,1.0,1.0,1.0,1.0,9.0,1.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,40.0
440,AL,2021-10-08,1.0,0.0,1.0,1.0,9.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0
333,AL,2021-10-09,5.0,1.0,1.0,1.0,1.0,0.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,29.0
551,AL,2021-10-10,1.0,0.0,0.0,1.0,4.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
410,AL,2021-10-11,7.0,0.0,1.0,1.0,5.0,1.0,4.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,41.0
441,AL,2021-10-12,1.0,1.0,1.0,1.0,4.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,32.0
334,AL,2021-10-13,0.0,0.0,1.0,0.0,8.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0
335,AL,2021-10-14,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,25.0
123,AL,2021-10-15,4.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,27.0
336,AL,2021-10-16,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,22.0
337,AL,2021-10-17,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0
338,AL,2021-10-18,10.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0
442,AL,2021-10-19,5.0,0.0,0.0,1.0,6.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0
339,AL,2021-10-20,1.0,0.0,0.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0
124,AL,2021-10-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,21.0
443,AL,2021-10-22,1.0,0.0,0.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,24.0
552,AL,2021-10-23,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
444,AL,2021-10-24,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,18.0
445,AL,2021-10-25,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
340,AL,2021-10-26,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,27.0
553,AL,2021-10-27,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0
446,AL,2021-10-28,1.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0
341,AL,2021-10-29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0
125,AL,2021-10-30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
697,AL,2021-10-31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0
447,AL,2021-11-01,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,14.0
342,AL,2021-11-02,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0
554,AL,2021-11-03,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0
448,AL,2021-11-04,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0
449,AL,2021-11-05,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
632,AL,2021-11-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0
450,AL,2021-11-07,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0
411,AL,2021-11-08,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16.0
451,AL,2021-11-09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0
555,AL,2021-11-10,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
452,AL,2021-11-11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0
556,AL,2021-11-12,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0
343,AL,2021-11-13,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
344,AL,2021-11-14,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
557,AL,2021-11-15,1.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0
558,AL,2021-11-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
345,AL,2021-11-17,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0
645,AL,2021-11-18,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,19.0
660,AL,2021-11-19,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0
559,AL,2021-11-20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,13.0
560,AL,2021-11-21,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
126,AL,2021-11-22,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0
698,AL,2021-11-23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
561,AL,2021-11-24,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
633,AL,2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0
668,AL,2021-11-26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0
562,AL,2021-11-27,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0
615,AL,2021-11-28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0
127,AL,2021-11-29,0.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,22.0
346,AL,2021-11-30,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0
347,AL,2021-12-01,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0
393,AL,2021-12-02,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0
348,AL,2021-12-03,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0
637,AL,2021-12-04,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
661,AL,2021-12-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
646,AL,2021-12-06,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.0
453,AL,2021-12-07,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0
349,AL,2021-12-08,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,22.0
662,AL,2021-12-09,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0
350,AL,2021-12-10,1.0,0.0,0.0,1.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0
663,AL,2021-12-11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0
620,AL,2021-12-12,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
563,AL,2021-12-13,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,19.0
564,AL,2021-12-14,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0
565,AL,2021-12-15,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
566,AL,2021-12-16,1.0,1.0,1.0,1.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0
351,AL,2021-12-17,1.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0
567,AL,2021-12-18,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
454,AL,2021-12-19,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0
638,AL,2021-12-20,0.0,0.0,1.0,4.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0
568,AL,2021-12-21,4.0,1.0,5.0,6.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,38.0
569,AL,2021-12-22,1.0,1.0,1.0,1.0,6.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,28.0
570,AL,2021-12-23,1.0,1.0,0.0,7.0,5.0,1.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0
571,AL,2021-12-24,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0
455,AL,2021-12-25,1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27.0
352,AL,2021-12-26,4.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,27.0
128,AL,2021-12-27,1.0,1.0,1.0,5.0,5.0,0.0,4.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0
353,AL,2021-12-28,4.0,5.0,1.0,1.0,8.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,56.0
129,AL,2021-12-29,0.0,1.0,1.0,1.0,5.0,1.0,7.0,16.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,47.0
354,AL,2021-12-30,4.0,0.0,1.0,1.0,4.0,1.0,5.0,15.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0
130,AL,2021-12-31,5.0,1.0,4.0,1.0,8.0,1.0,1.0,18.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,65.0
355,AL,2022-01-01,7.0,4.0,1.0,4.0,6.0,1.0,1.0,22.0,1.0,10.0,4.0,0.0,1.0,1.0,1.0,77.0
412,AL,2022-01-02,6.0,1.0,4.0,0.0,6.0,1.0,7.0,12.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,56.0
131,AL,2022-01-03,10.0,5.0,5.0,1.0,6.0,4.0,1.0,20.0,5.0,7.0,6.0,1.0,1.0,0.0,1.0,94.0
132,AL,2022-01-04,6.0,0.0,1.0,0.0,6.0,1.0,9.0,19.0,1.0,8.0,5.0,1.0,1.0,1.0,1.0,73.0
133,AL,2022-01-05,7.0,1.0,0.0,1.0,15.0,4.0,8.0,26.0,1.0,9.0,6.0,1.0,1.0,1.0,6.0,107.0
134,AL,2022-01-06,5.0,1.0,1.0,6.0,11.0,1.0,1.0,23.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,74.0
135,AL,2022-01-07,6.0,5.0,1.0,1.0,13.0,1.0,7.0,22.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,93.0
356,AL,2022-01-08,4.0,1.0,1.0,1.0,12.0,5.0,9.0,17.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,76.0
357,AL,2022-01-09,6.0,0.0,1.0,1.0,9.0,1.0,9.0,19.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,81.0
358,AL,2022-01-10,16.0,1.0,1.0,1.0,15.0,1.0,6.0,30.0,6.0,1.0,5.0,1.0,4.0,1.0,1.0,105.0
136,AL,2022-01-11,6.0,1.0,0.0,1.0,10.0,5.0,8.0,21.0,1.0,7.0,1.0,1.0,6.0,4.0,0.0,97.0
137,AL,2022-01-12,9.0,0.0,4.0,5.0,11.0,1.0,1.0,33.0,4.0,7.0,4.0,1.0,1.0,5.0,1.0,113.0
138,AL,2022-01-13,12.0,4.0,1.0,4.0,16.0,1.0,6.0,40.0,1.0,10.0,9.0,1.0,4.0,1.0,0.0,133.0
139,AL,2022-01-14,5.0,1.0,1.0,1.0,10.0,1.0,8.0,32.0,6.0,7.0,1.0,1.0,1.0,4.0,1.0,103.0
140,AL,2022-01-15,6.0,5.0,5.0,1.0,16.0,1.0,10.0,18.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,90.0
141,AL,2022-01-16,4.0,1.0,1.0,1.0,9.0,1.0,8.0,18.0,6.0,0.0,5.0,1.0,5.0,4.0,1.0,82.0
142,AL,2022-01-17,8.0,5.0,6.0,5.0,16.0,4.0,8.0,28.0,4.0,5.0,4.0,1.0,4.0,5.0,1.0,129.0
143,AL,2022-01-18,7.0,6.0,1.0,6.0,14.0,6.0,9.0,34.0,1.0,12.0,4.0,1.0,1.0,0.0,1.0,143.0
144,AL,2022-01-19,12.0,5.0,6.0,5.0,16.0,4.0,11.0,30.0,9.0,5.0,8.0,1.0,1.0,4.0,1.0,151.0
359,AL,2022-01-20,7.0,4.0,1.0,6.0,20.0,4.0,9.0,27.0,5.0,6.0,7.0,1.0,6.0,5.0,1.0,142.0
360,AL,2022-01-21,5.0,1.0,0.0,1.0,15.0,4.0,7.0,21.0,7.0,8.0,1.0,4.0,1.0,4.0,1.0,107.0
145,AL,2022-01-22,8.0,8.0,1.0,8.0,7.0,1.0,6.0,16.0,7.0,5.0,1.0,4.0,1.0,1.0,1.0,99.0
146,AL,2022-01-23,6.0,7.0,1.0,1.0,10.0,1.0,11.0,26.0,7.0,7.0,6.0,1.0,1.0,1.0,0.0,114.0
147,AL,2022-01-24,13.0,7.0,1.0,1.0,15.0,8.0,11.0,35.0,9.0,7.0,8.0,5.0,1.0,14.0,4.0,175.0
148,AL,2022-01-25,8.0,7.0,6.0,8.0,10.0,5.0,6.0,30.0,8.0,6.0,8.0,5.0,9.0,6.0,1.0,154.0
149,AL,2022-01-26,12.0,5.0,1.0,7.0,13.0,8.0,8.0,22.0,1.0,6.0,1.0,1.0,1.0,6.0,1.0,132.0
361,AL,2022-01-27,6.0,4.0,6.0,8.0,19.0,1.0,9.0,23.0,6.0,4.0,7.0,0.0,1.0,8.0,1.0,132.0
150,AL,2022-01-28,10.0,1.0,7.0,4.0,8.0,7.0,8.0,19.0,6.0,1.0,10.0,4.0,4.0,4.0,1.0,116.0
151,AL,2022-01-29,1.0,6.0,1.0,8.0,15.0,5.0,7.0,14.0,9.0,1.0,7.0,4.0,1.0,1.0,1.0,97.0
152,AL,2022-01-30,4.0,4.0,5.0,4.0,14.0,1.0,7.0,18.0,9.0,4.0,1.0,4.0,1.0,1.0,0.0,95.0
456,AL,2022-01-31,11.0,1.0,5.0,6.0,15.0,4.0,8.0,28.0,4.0,1.0,5.0,6.0,4.0,6.0,1.0,137.0
