,state,date,04013,04015,04017,04019,04021,04025,04027,total_cnts
697,AZ,2022-05-12,9,0.0,0.0,1.0,1.0,0.0,0.0,12.0
497,AZ,2022-05-13,5,1.0,0.0,1.0,1.0,0.0,0.0,9.0
541,AZ,2022-05-14,10,0.0,0.0,0.0,0.0,0.0,0.0,11.0
409,AZ,2022-05-15,10,0.0,1.0,1.0,1.0,0.0,1.0,15.0
263,AZ,2022-05-16,8,1.0,0.0,0.0,1.0,1.0,0.0,12.0
698,AZ,2022-05-17,12,0.0,0.0,1.0,0.0,1.0,0.0,14.0
542,AZ,2022-05-18,11,1.0,0.0,1.0,0.0,0.0,0.0,14.0
410,AZ,2022-05-19,10,1.0,0.0,1.0,1.0,1.0,0.0,15.0
699,AZ,2022-05-20,7,0.0,0.0,5.0,0.0,0.0,0.0,12.0
700,AZ,2022-05-21,5,0.0,0.0,1.0,1.0,1.0,0.0,8.0
701,AZ,2022-05-22,13,1.0,0.0,0.0,1.0,0.0,0.0,15.0
543,AZ,2022-05-23,7,0.0,0.0,1.0,1.0,0.0,0.0,11.0
544,AZ,2022-05-24,8,1.0,1.0,1.0,0.0,0.0,1.0,13.0
560,AZ,2022-05-25,11,1.0,0.0,1.0,0.0,1.0,1.0,16.0
702,AZ,2022-05-26,10,0.0,0.0,1.0,0.0,1.0,0.0,12.0
703,AZ,2022-05-27,15,0.0,0.0,1.0,1.0,1.0,1.0,19.0
704,AZ,2022-05-28,14,1.0,0.0,1.0,1.0,1.0,0.0,18.0
545,AZ,2022-05-29,10,0.0,0.0,4.0,1.0,1.0,0.0,17.0
705,AZ,2022-05-30,11,0.0,0.0,6.0,1.0,0.0,0.0,18.0
264,AZ,2022-05-31,16,1.0,0.0,4.0,1.0,0.0,0.0,23.0
411,AZ,2022-06-01,14,0.0,0.0,1.0,1.0,0.0,0.0,17.0
498,AZ,2022-06-02,17,1.0,1.0,1.0,0.0,0.0,0.0,22.0
546,AZ,2022-06-03,13,1.0,0.0,1.0,0.0,0.0,0.0,16.0
412,AZ,2022-06-04,13,1.0,0.0,1.0,0.0,0.0,0.0,18.0
547,AZ,2022-06-05,17,0.0,0.0,1.0,1.0,1.0,0.0,21.0
413,AZ,2022-06-06,20,1.0,0.0,1.0,1.0,0.0,0.0,26.0
706,AZ,2022-06-07,15,1.0,0.0,1.0,0.0,0.0,1.0,18.0
499,AZ,2022-06-08,12,1.0,0.0,1.0,1.0,0.0,0.0,16.0
548,AZ,2022-06-09,19,1.0,0.0,1.0,1.0,0.0,0.0,23.0
265,AZ,2022-06-10,14,1.0,0.0,1.0,1.0,1.0,0.0,19.0
414,AZ,2022-06-11,17,1.0,0.0,1.0,1.0,0.0,0.0,22.0
707,AZ,2022-06-12,12,1.0,0.0,1.0,1.0,0.0,0.0,15.0
708,AZ,2022-06-13,12,1.0,1.0,4.0,0.0,1.0,0.0,19.0
549,AZ,2022-06-14,20,1.0,0.0,4.0,1.0,0.0,1.0,29.0
415,AZ,2022-06-15,12,4.0,0.0,1.0,1.0,1.0,0.0,21.0
709,AZ,2022-06-16,17,0.0,0.0,4.0,1.0,0.0,0.0,22.0
571,AZ,2022-06-17,11,1.0,0.0,1.0,1.0,0.0,0.0,15.0
710,AZ,2022-06-18,15,1.0,0.0,4.0,0.0,1.0,0.0,21.0
266,AZ,2022-06-19,8,0.0,1.0,1.0,1.0,1.0,0.0,13.0
267,AZ,2022-06-20,14,1.0,0.0,1.0,1.0,0.0,1.0,21.0
416,AZ,2022-06-21,14,1.0,1.0,4.0,5.0,0.0,0.0,26.0
550,AZ,2022-06-22,15,1.0,0.0,1.0,1.0,1.0,0.0,20.0
551,AZ,2022-06-23,20,1.0,0.0,1.0,1.0,0.0,1.0,25.0
417,AZ,2022-06-24,20,6.0,1.0,1.0,1.0,0.0,0.0,31.0
711,AZ,2022-06-25,11,0.0,0.0,4.0,1.0,1.0,0.0,17.0
712,AZ,2022-06-26,12,4.0,0.0,1.0,1.0,0.0,0.0,18.0
268,AZ,2022-06-27,11,1.0,0.0,1.0,1.0,0.0,0.0,16.0
713,AZ,2022-06-28,14,0.0,1.0,0.0,1.0,0.0,1.0,17.0
418,AZ,2022-06-29,20,4.0,0.0,1.0,1.0,0.0,1.0,28.0
714,AZ,2022-06-30,17,1.0,1.0,1.0,1.0,0.0,0.0,21.0
419,AZ,2022-07-01,16,1.0,0.0,0.0,1.0,0.0,0.0,20.0
420,AZ,2022-07-02,14,4.0,1.0,1.0,1.0,0.0,0.0,22.0
715,AZ,2022-07-03,8,0.0,0.0,1.0,0.0,0.0,0.0,9.0
421,AZ,2022-07-04,4,4.0,1.0,1.0,1.0,1.0,0.0,13.0
422,AZ,2022-07-05,11,1.0,0.0,1.0,0.0,1.0,0.0,15.0
500,AZ,2022-07-06,14,1.0,0.0,1.0,1.0,0.0,0.0,19.0
423,AZ,2022-07-07,10,1.0,0.0,1.0,5.0,1.0,1.0,21.0
424,AZ,2022-07-08,15,1.0,0.0,1.0,1.0,1.0,1.0,21.0
716,AZ,2022-07-09,7,1.0,0.0,1.0,0.0,0.0,0.0,9.0
717,AZ,2022-07-10,11,0.0,0.0,0.0,1.0,4.0,1.0,17.0
718,AZ,2022-07-11,14,5.0,1.0,1.0,1.0,0.0,0.0,22.0
425,AZ,2022-07-12,12,1.0,0.0,1.0,0.0,1.0,1.0,18.0
719,AZ,2022-07-13,17,1.0,0.0,4.0,0.0,0.0,1.0,24.0
501,AZ,2022-07-14,18,1.0,0.0,1.0,0.0,0.0,0.0,21.0
720,AZ,2022-07-15,17,4.0,1.0,4.0,1.0,1.0,0.0,28.0
502,AZ,2022-07-16,12,1.0,1.0,0.0,1.0,1.0,0.0,17.0
721,AZ,2022-07-17,17,1.0,0.0,1.0,1.0,1.0,0.0,21.0
426,AZ,2022-07-18,9,1.0,1.0,1.0,1.0,0.0,1.0,15.0
722,AZ,2022-07-19,24,5.0,0.0,1.0,1.0,0.0,0.0,31.0
503,AZ,2022-07-20,15,4.0,0.0,1.0,1.0,1.0,1.0,25.0
504,AZ,2022-07-21,13,1.0,0.0,1.0,1.0,1.0,0.0,18.0
723,AZ,2022-07-22,14,0.0,1.0,0.0,1.0,1.0,1.0,18.0
724,AZ,2022-07-23,9,1.0,0.0,1.0,1.0,1.0,0.0,13.0
725,AZ,2022-07-24,10,0.0,0.0,1.0,0.0,0.0,1.0,12.0
552,AZ,2022-07-25,10,0.0,1.0,1.0,1.0,0.0,0.0,14.0
269,AZ,2022-07-26,9,1.0,1.0,0.0,1.0,0.0,0.0,14.0
505,AZ,2022-07-27,11,0.0,0.0,4.0,0.0,1.0,1.0,18.0
506,AZ,2022-07-28,13,1.0,0.0,0.0,0.0,0.0,1.0,16.0
726,AZ,2022-07-29,19,1.0,0.0,1.0,1.0,1.0,0.0,23.0
727,AZ,2022-07-30,13,0.0,0.0,1.0,1.0,0.0,0.0,15.0
728,AZ,2022-07-31,10,1.0,0.0,0.0,1.0,0.0,0.0,13.0
