,state,date,33011,33015,total_cnts
198,NH,2022-06-01,0.0,1.0,3.0
595,NH,2022-06-02,0.0,1.0,2.0
474,NH,2022-06-03,1.0,0.0,1.0
61,NH,2022-06-04,0.0,0.0,1.0
625,NH,2022-06-05,0.0,0.0,1.0
596,NH,2022-06-06,0.0,1.0,2.0
199,NH,2022-06-07,1.0,1.0,3.0
597,NH,2022-06-08,0.0,1.0,1.0
598,NH,2022-06-09,0.0,1.0,1.0
349,NH,2022-06-10,0.0,1.0,2.0
475,NH,2022-06-11,1.0,1.0,3.0
476,NH,2022-06-12,1.0,0.0,1.0
350,NH,2022-06-13,0.0,0.0,1.0
351,NH,2022-06-14,0.0,0.0,3.0
477,NH,2022-06-15,1.0,1.0,3.0
478,NH,2022-06-16,1.0,1.0,3.0
200,NH,2022-06-17,0.0,0.0,1.0
599,NH,2022-06-18,0.0,1.0,1.0
479,NH,2022-06-19,1.0,0.0,2.0
480,NH,2022-06-20,1.0,1.0,3.0
481,NH,2022-06-21,1.0,1.0,2.0
258,NH,2022-06-22,1.0,0.0,3.0
482,NH,2022-06-23,1.0,0.0,1.0
352,NH,2022-06-24,0.0,1.0,2.0
201,NH,2022-06-25,0.0,1.0,2.0
600,NH,2022-06-27,0.0,1.0,1.0
202,NH,2022-06-28,1.0,1.0,3.0
203,NH,2022-06-29,1.0,0.0,4.0
483,NH,2022-06-30,1.0,0.0,1.0
204,NH,2022-07-01,0.0,0.0,2.0
259,NH,2022-07-02,0.0,0.0,1.0
294,NH,2022-07-04,0.0,1.0,2.0
626,NH,2022-07-06,0.0,0.0,1.0
504,NH,2022-07-09,0.0,0.0,1.0
627,NH,2022-07-10,0.0,0.0,1.0
484,NH,2022-07-11,1.0,1.0,2.0
628,NH,2022-07-12,0.0,0.0,1.0
601,NH,2022-07-13,0.0,1.0,1.0
353,NH,2022-07-14,0.0,1.0,2.0
485,NH,2022-07-15,1.0,0.0,1.0
486,NH,2022-07-16,1.0,0.0,1.0
205,NH,2022-07-17,1.0,0.0,2.0
629,NH,2022-07-19,0.0,0.0,1.0
62,NH,2022-07-20,1.0,0.0,4.0
63,NH,2022-07-21,0.0,0.0,2.0
487,NH,2022-07-22,1.0,1.0,2.0
488,NH,2022-07-24,1.0,0.0,1.0
489,NH,2022-07-25,1.0,0.0,1.0
206,NH,2022-07-26,0.0,1.0,2.0
490,NH,2022-07-28,1.0,1.0,2.0
491,NH,2022-07-29,1.0,0.0,1.0
492,NH,2022-07-30,1.0,0.0,2.0
295,NH,2022-07-31,0.0,4.0,6.0
