,state,date,28047,28067,total_cnts
488,MS,2022-03-08,0.0,0.0,1.0
489,MS,2022-03-09,1.0,1.0,4.0
320,MS,2022-03-10,0.0,0.0,2.0
490,MS,2022-03-11,1.0,0.0,3.0
669,MS,2022-03-12,0.0,0.0,2.0
633,MS,2022-03-14,0.0,0.0,2.0
684,MS,2022-03-15,0.0,0.0,1.0
491,MS,2022-03-16,1.0,0.0,3.0
68,MS,2022-03-18,0.0,0.0,1.0
628,MS,2022-03-19,0.0,0.0,2.0
685,MS,2022-03-20,0.0,0.0,1.0
543,MS,2022-03-21,0.0,1.0,2.0
613,MS,2022-03-23,0.0,0.0,1.0
591,MS,2022-03-24,1.0,0.0,1.0
592,MS,2022-03-26,1.0,0.0,1.0
321,MS,2022-03-27,0.0,0.0,1.0
544,MS,2022-03-28,0.0,0.0,3.0
649,MS,2022-03-29,0.0,1.0,1.0
671,MS,2022-03-30,0.0,0.0,1.0
650,MS,2022-04-06,0.0,1.0,2.0
688,MS,2022-04-07,0.0,0.0,1.0
593,MS,2022-04-09,1.0,0.0,2.0
689,MS,2022-04-10,0.0,0.0,1.0
651,MS,2022-04-13,0.0,1.0,1.0
652,MS,2022-04-16,0.0,1.0,1.0
594,MS,2022-04-19,1.0,0.0,1.0
681,MS,2022-04-20,0.0,0.0,1.0
595,MS,2022-04-24,1.0,0.0,1.0
686,MS,2022-04-25,0.0,0.0,1.0
596,MS,2022-04-30,1.0,0.0,2.0
653,MS,2022-05-06,0.0,1.0,3.0
662,MS,2022-05-08,0.0,0.0,2.0
654,MS,2022-05-12,0.0,1.0,1.0
322,MS,2022-05-13,0.0,0.0,2.0
655,MS,2022-05-14,0.0,1.0,1.0
531,MS,2022-05-16,0.0,0.0,1.0
634,MS,2022-05-17,0.0,0.0,3.0
656,MS,2022-05-18,0.0,1.0,2.0
323,MS,2022-05-19,0.0,0.0,2.0
545,MS,2022-05-20,0.0,0.0,3.0
687,MS,2022-05-21,0.0,0.0,1.0
657,MS,2022-05-23,0.0,1.0,4.0
619,MS,2022-05-24,0.0,0.0,3.0
673,MS,2022-05-25,0.0,0.0,2.0
635,MS,2022-05-26,0.0,0.0,3.0
324,MS,2022-05-27,0.0,0.0,3.0
197,MS,2022-05-28,0.0,0.0,4.0
614,MS,2022-05-29,0.0,0.0,1.0
325,MS,2022-05-30,0.0,0.0,1.0
674,MS,2022-05-31,0.0,0.0,1.0
326,MS,2022-06-01,1.0,1.0,4.0
597,MS,2022-06-02,1.0,1.0,3.0
532,MS,2022-06-03,1.0,0.0,2.0
680,MS,2022-06-04,0.0,0.0,1.0
675,MS,2022-06-05,0.0,0.0,3.0
682,MS,2022-06-06,0.0,0.0,3.0
658,MS,2022-06-07,0.0,1.0,2.0
598,MS,2022-06-08,1.0,0.0,4.0
69,MS,2022-06-09,0.0,1.0,6.0
424,MS,2022-06-10,0.0,0.0,3.0
70,MS,2022-06-11,0.0,0.0,2.0
327,MS,2022-06-13,1.0,0.0,4.0
71,MS,2022-06-14,1.0,0.0,8.0
629,MS,2022-06-15,0.0,0.0,3.0
328,MS,2022-06-16,1.0,0.0,4.0
659,MS,2022-06-17,0.0,1.0,4.0
329,MS,2022-06-18,0.0,0.0,3.0
513,MS,2022-06-19,1.0,0.0,4.0
546,MS,2022-06-20,0.0,0.0,3.0
599,MS,2022-06-21,1.0,0.0,4.0
667,MS,2022-06-22,0.0,0.0,1.0
72,MS,2022-06-23,0.0,0.0,4.0
492,MS,2022-06-24,0.0,0.0,5.0
493,MS,2022-06-25,0.0,0.0,4.0
330,MS,2022-06-26,1.0,0.0,7.0
600,MS,2022-06-27,1.0,0.0,2.0
436,MS,2022-06-28,0.0,1.0,6.0
660,MS,2022-06-29,0.0,4.0,5.0
630,MS,2022-06-30,0.0,1.0,5.0
359,MS,2022-07-01,0.0,0.0,5.0
547,MS,2022-07-02,0.0,1.0,5.0
73,MS,2022-07-03,0.0,1.0,3.0
494,MS,2022-07-04,1.0,0.0,4.0
407,MS,2022-07-05,1.0,1.0,6.0
331,MS,2022-07-06,1.0,0.0,4.0
174,MS,2022-07-07,1.0,1.0,9.0
175,MS,2022-07-08,1.0,1.0,7.0
548,MS,2022-07-09,0.0,1.0,3.0
549,MS,2022-07-10,0.0,0.0,3.0
601,MS,2022-07-11,4.0,1.0,9.0
514,MS,2022-07-12,0.0,0.0,4.0
602,MS,2022-07-13,1.0,0.0,6.0
603,MS,2022-07-14,1.0,0.0,3.0
360,MS,2022-07-15,0.0,1.0,7.0
425,MS,2022-07-16,1.0,0.0,5.0
523,MS,2022-07-17,1.0,0.0,3.0
176,MS,2022-07-18,1.0,0.0,4.0
74,MS,2022-07-19,1.0,0.0,4.0
515,MS,2022-07-20,0.0,0.0,6.0
188,MS,2022-07-21,1.0,1.0,5.0
332,MS,2022-07-22,1.0,1.0,15.0
426,MS,2022-07-23,1.0,1.0,9.0
495,MS,2022-07-24,1.0,0.0,4.0
604,MS,2022-07-25,1.0,1.0,2.0
605,MS,2022-07-26,1.0,1.0,6.0
496,MS,2022-07-27,0.0,0.0,2.0
516,MS,2022-07-28,1.0,1.0,8.0
606,MS,2022-07-29,1.0,1.0,5.0
631,MS,2022-07-30,0.0,1.0,5.0
177,MS,2022-07-31,0.0,0.0,1.0
