,state,date,22017,22019,22033,22051,22055,22071,22073,22079,22103,22105,total_cnts
573,LA,2021-04-07,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
444,LA,2021-04-08,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0
615,LA,2021-04-09,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
359,LA,2021-04-10,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0
507,LA,2021-04-11,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0
508,LA,2021-04-12,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0
509,LA,2021-04-13,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0
510,LA,2021-04-14,0.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,23.0
445,LA,2021-04-15,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16.0
360,LA,2021-04-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0
276,LA,2021-04-17,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0
660,LA,2021-04-18,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0
616,LA,2021-04-19,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0
99,LA,2021-04-20,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0
511,LA,2021-04-21,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
574,LA,2021-04-22,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0
548,LA,2021-04-23,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,17.0
100,LA,2021-04-24,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0
651,LA,2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,8.0
549,LA,2021-04-26,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,14.0
575,LA,2021-04-27,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0
576,LA,2021-04-28,1.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0
617,LA,2021-04-29,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0
550,LA,2021-04-30,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.0
688,LA,2021-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0
101,LA,2021-05-02,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0
102,LA,2021-05-03,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0
361,LA,2021-05-04,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0
657,LA,2021-05-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0
551,LA,2021-05-06,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,20.0
103,LA,2021-05-07,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0
362,LA,2021-05-08,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0
363,LA,2021-05-09,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0
512,LA,2021-05-10,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0
618,LA,2021-05-11,0.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0
364,LA,2021-05-12,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0
104,LA,2021-05-13,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0
661,LA,2021-05-14,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,15.0
105,LA,2021-05-15,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0
106,LA,2021-05-16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0
107,LA,2021-05-17,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,18.0
277,LA,2021-05-18,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0
278,LA,2021-05-19,1.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,19.0
577,LA,2021-05-20,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
108,LA,2021-05-21,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
109,LA,2021-05-22,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0
279,LA,2021-05-23,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,19.0
365,LA,2021-05-24,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0
578,LA,2021-05-25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0
662,LA,2021-05-26,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0
513,LA,2021-05-27,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0
552,LA,2021-05-28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
514,LA,2021-05-29,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
663,LA,2021-05-30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
280,LA,2021-05-31,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0
281,LA,2021-06-01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
664,LA,2021-06-02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
282,LA,2021-06-03,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0
110,LA,2021-06-04,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0
366,LA,2021-06-05,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0
665,LA,2021-06-06,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0
367,LA,2021-06-07,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0
579,LA,2021-06-08,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,13.0
580,LA,2021-06-09,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
446,LA,2021-06-10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0
111,LA,2021-06-11,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0
553,LA,2021-06-12,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0
619,LA,2021-06-13,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
283,LA,2021-06-14,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0
620,LA,2021-06-15,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0
284,LA,2021-06-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0
285,LA,2021-06-17,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
515,LA,2021-06-18,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
286,LA,2021-06-19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
516,LA,2021-06-20,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0
368,LA,2021-06-21,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0
112,LA,2021-06-22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0
621,LA,2021-06-23,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0
369,LA,2021-06-24,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0
287,LA,2021-06-25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0
622,LA,2021-06-26,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
656,LA,2021-06-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
370,LA,2021-06-28,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
581,LA,2021-06-29,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0
517,LA,2021-06-30,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
113,LA,2021-07-01,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0
288,LA,2021-07-02,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0
371,LA,2021-07-03,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0
289,LA,2021-07-04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0
372,LA,2021-07-05,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0
290,LA,2021-07-06,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0
291,LA,2021-07-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,22.0
292,LA,2021-07-08,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21.0
293,LA,2021-07-09,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0
294,LA,2021-07-10,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0
295,LA,2021-07-11,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0
447,LA,2021-07-12,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0
114,LA,2021-07-13,0.0,0.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0
373,LA,2021-07-14,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,23.0
296,LA,2021-07-15,1.0,1.0,9.0,5.0,1.0,1.0,0.0,1.0,4.0,1.0,36.0
582,LA,2021-07-16,1.0,1.0,5.0,6.0,0.0,1.0,1.0,1.0,1.0,4.0,35.0
115,LA,2021-07-17,0.0,1.0,7.0,4.0,5.0,0.0,0.0,1.0,1.0,1.0,35.0
518,LA,2021-07-18,0.0,0.0,1.0,6.0,1.0,5.0,0.0,1.0,5.0,1.0,36.0
116,LA,2021-07-19,1.0,1.0,13.0,7.0,1.0,5.0,0.0,1.0,1.0,6.0,55.0
297,LA,2021-07-20,1.0,1.0,4.0,5.0,6.0,7.0,1.0,1.0,1.0,4.0,45.0
117,LA,2021-07-21,0.0,1.0,8.0,6.0,1.0,7.0,1.0,1.0,6.0,1.0,47.0
427,LA,2021-07-22,0.0,4.0,10.0,7.0,1.0,1.0,1.0,1.0,6.0,0.0,54.0
374,LA,2021-07-23,1.0,4.0,1.0,6.0,1.0,6.0,1.0,1.0,5.0,4.0,61.0
118,LA,2021-07-24,1.0,5.0,5.0,9.0,1.0,6.0,1.0,1.0,1.0,5.0,62.0
119,LA,2021-07-25,1.0,1.0,11.0,9.0,5.0,5.0,1.0,1.0,4.0,1.0,67.0
120,LA,2021-07-26,1.0,4.0,15.0,17.0,4.0,8.0,1.0,4.0,4.0,5.0,101.0
121,LA,2021-07-27,1.0,1.0,6.0,11.0,4.0,8.0,4.0,1.0,11.0,1.0,76.0
375,LA,2021-07-28,1.0,1.0,11.0,13.0,1.0,7.0,6.0,1.0,13.0,1.0,79.0
122,LA,2021-07-29,4.0,1.0,10.0,14.0,8.0,8.0,4.0,1.0,6.0,1.0,89.0
376,LA,2021-07-30,1.0,1.0,10.0,13.0,7.0,6.0,5.0,1.0,5.0,1.0,84.0
377,LA,2021-07-31,0.0,4.0,10.0,12.0,1.0,5.0,7.0,1.0,5.0,4.0,96.0
123,LA,2021-08-01,1.0,1.0,17.0,17.0,5.0,1.0,6.0,1.0,9.0,1.0,113.0
124,LA,2021-08-02,1.0,8.0,20.0,9.0,1.0,9.0,5.0,1.0,10.0,4.0,108.0
125,LA,2021-08-03,6.0,5.0,12.0,15.0,10.0,9.0,1.0,5.0,12.0,5.0,121.0
126,LA,2021-08-04,1.0,6.0,16.0,17.0,4.0,6.0,1.0,1.0,6.0,6.0,107.0
298,LA,2021-08-05,1.0,10.0,16.0,16.0,9.0,7.0,8.0,5.0,10.0,7.0,132.0
127,LA,2021-08-06,5.0,6.0,13.0,16.0,8.0,6.0,9.0,5.0,10.0,6.0,132.0
128,LA,2021-08-07,1.0,6.0,11.0,10.0,5.0,6.0,6.0,6.0,7.0,4.0,121.0
129,LA,2021-08-08,1.0,9.0,9.0,24.0,13.0,6.0,6.0,4.0,13.0,1.0,120.0
130,LA,2021-08-09,1.0,6.0,20.0,20.0,6.0,8.0,1.0,10.0,16.0,0.0,142.0
131,LA,2021-08-10,4.0,7.0,15.0,16.0,15.0,11.0,1.0,11.0,13.0,5.0,150.0
132,LA,2021-08-11,8.0,1.0,11.0,15.0,10.0,1.0,5.0,8.0,13.0,5.0,142.0
133,LA,2021-08-12,1.0,1.0,10.0,10.0,16.0,10.0,1.0,10.0,9.0,1.0,134.0
134,LA,2021-08-13,1.0,4.0,13.0,15.0,5.0,10.0,8.0,8.0,9.0,0.0,132.0
135,LA,2021-08-14,4.0,5.0,12.0,14.0,5.0,10.0,10.0,5.0,1.0,1.0,113.0
299,LA,2021-08-15,1.0,4.0,8.0,15.0,1.0,5.0,12.0,6.0,9.0,6.0,99.0
136,LA,2021-08-16,9.0,7.0,15.0,20.0,5.0,7.0,9.0,1.0,8.0,1.0,161.0
137,LA,2021-08-17,5.0,10.0,12.0,19.0,12.0,9.0,7.0,4.0,5.0,1.0,143.0
300,LA,2021-08-18,1.0,1.0,10.0,25.0,10.0,8.0,9.0,5.0,8.0,1.0,126.0
138,LA,2021-08-19,1.0,9.0,17.0,21.0,10.0,6.0,14.0,5.0,16.0,1.0,139.0
139,LA,2021-08-20,4.0,1.0,17.0,16.0,13.0,11.0,11.0,6.0,8.0,7.0,141.0
140,LA,2021-08-21,6.0,6.0,9.0,5.0,13.0,1.0,5.0,4.0,10.0,0.0,97.0
141,LA,2021-08-22,0.0,1.0,9.0,11.0,1.0,7.0,6.0,6.0,8.0,0.0,78.0
142,LA,2021-08-23,4.0,6.0,11.0,11.0,1.0,4.0,7.0,10.0,16.0,4.0,138.0
143,LA,2021-08-24,1.0,7.0,12.0,15.0,5.0,11.0,9.0,10.0,8.0,1.0,128.0
144,LA,2021-08-25,1.0,5.0,11.0,21.0,1.0,8.0,8.0,12.0,6.0,1.0,116.0
145,LA,2021-08-26,5.0,4.0,14.0,13.0,5.0,8.0,8.0,8.0,13.0,1.0,130.0
146,LA,2021-08-27,1.0,1.0,9.0,14.0,10.0,10.0,5.0,9.0,9.0,6.0,109.0
147,LA,2021-08-28,4.0,5.0,4.0,12.0,4.0,8.0,5.0,15.0,10.0,1.0,105.0
148,LA,2021-08-29,6.0,4.0,4.0,6.0,1.0,4.0,6.0,8.0,5.0,1.0,73.0
149,LA,2021-08-30,7.0,9.0,11.0,6.0,1.0,1.0,10.0,7.0,6.0,1.0,107.0
448,LA,2021-08-31,1.0,4.0,7.0,9.0,1.0,7.0,6.0,10.0,6.0,0.0,87.0
150,LA,2021-09-01,5.0,8.0,4.0,18.0,1.0,9.0,4.0,10.0,6.0,1.0,102.0
151,LA,2021-09-02,1.0,10.0,14.0,17.0,4.0,10.0,6.0,1.0,5.0,1.0,106.0
301,LA,2021-09-03,1.0,5.0,4.0,14.0,1.0,9.0,7.0,11.0,7.0,4.0,93.0
302,LA,2021-09-04,1.0,1.0,6.0,14.0,0.0,8.0,7.0,10.0,5.0,1.0,85.0
303,LA,2021-09-05,1.0,1.0,5.0,8.0,6.0,9.0,7.0,5.0,6.0,1.0,70.0
152,LA,2021-09-06,4.0,1.0,8.0,9.0,1.0,1.0,7.0,1.0,10.0,1.0,65.0
153,LA,2021-09-07,8.0,4.0,7.0,10.0,1.0,6.0,5.0,6.0,1.0,1.0,74.0
378,LA,2021-09-08,1.0,4.0,8.0,10.0,1.0,8.0,4.0,1.0,5.0,4.0,68.0
154,LA,2021-09-09,5.0,4.0,1.0,10.0,1.0,6.0,1.0,6.0,5.0,1.0,68.0
155,LA,2021-09-10,1.0,1.0,1.0,8.0,6.0,7.0,8.0,4.0,6.0,5.0,77.0
379,LA,2021-09-11,1.0,6.0,7.0,5.0,1.0,1.0,5.0,8.0,1.0,5.0,72.0
156,LA,2021-09-12,0.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,6.0,1.0,47.0
157,LA,2021-09-13,1.0,1.0,1.0,8.0,1.0,6.0,1.0,1.0,10.0,1.0,49.0
304,LA,2021-09-14,1.0,1.0,1.0,15.0,1.0,4.0,4.0,1.0,5.0,1.0,60.0
158,LA,2021-09-15,0.0,4.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,5.0,55.0
159,LA,2021-09-16,1.0,5.0,4.0,6.0,1.0,6.0,1.0,1.0,4.0,1.0,60.0
160,LA,2021-09-17,1.0,6.0,5.0,6.0,1.0,8.0,1.0,1.0,7.0,1.0,68.0
161,LA,2021-09-18,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,4.0,1.0,37.0
305,LA,2021-09-19,1.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,30.0
162,LA,2021-09-20,0.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,6.0,1.0,50.0
163,LA,2021-09-21,1.0,1.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,0.0,42.0
164,LA,2021-09-22,1.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,4.0,0.0,34.0
306,LA,2021-09-23,1.0,1.0,4.0,7.0,0.0,1.0,1.0,1.0,7.0,0.0,43.0
165,LA,2021-09-24,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,5.0,1.0,33.0
449,LA,2021-09-25,1.0,5.0,1.0,4.0,1.0,1.0,0.0,1.0,4.0,1.0,33.0
166,LA,2021-09-26,0.0,0.0,1.0,6.0,1.0,4.0,0.0,1.0,1.0,1.0,26.0
450,LA,2021-09-27,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,27.0
380,LA,2021-09-28,1.0,1.0,4.0,5.0,0.0,6.0,0.0,1.0,1.0,0.0,34.0
451,LA,2021-09-29,1.0,1.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,32.0
381,LA,2021-09-30,1.0,1.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,30.0
307,LA,2021-10-01,1.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,31.0
167,LA,2021-10-02,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,20.0
452,LA,2021-10-03,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,14.0
453,LA,2021-10-04,0.0,6.0,1.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,27.0
308,LA,2021-10-05,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,26.0
454,LA,2021-10-06,0.0,1.0,4.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,27.0
583,LA,2021-10-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0
519,LA,2021-10-08,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,23.0
382,LA,2021-10-09,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0
168,LA,2021-10-10,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0
455,LA,2021-10-11,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,18.0
456,LA,2021-10-12,0.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,24.0
383,LA,2021-10-13,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,23.0
623,LA,2021-10-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0
457,LA,2021-10-15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0
554,LA,2021-10-16,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,14.0
624,LA,2021-10-17,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0
555,LA,2021-10-18,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,21.0
458,LA,2021-10-19,0.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,22.0
459,LA,2021-10-20,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
460,LA,2021-10-21,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0
461,LA,2021-10-22,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,14.0
462,LA,2021-10-23,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0
652,LA,2021-10-24,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0
625,LA,2021-10-25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0
463,LA,2021-10-26,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0
384,LA,2021-10-27,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0
464,LA,2021-10-28,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0
465,LA,2021-10-29,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0
309,LA,2021-10-30,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0
466,LA,2021-10-31,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0
310,LA,2021-11-01,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0
385,LA,2021-11-02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
520,LA,2021-11-03,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0
521,LA,2021-11-04,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0
169,LA,2021-11-05,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0
467,LA,2021-11-06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0
711,LA,2021-11-07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0
696,LA,2021-11-08,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0
556,LA,2021-11-09,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0
689,LA,2021-11-10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0
643,LA,2021-11-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0
522,LA,2021-11-12,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0
386,LA,2021-11-13,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
170,LA,2021-11-14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
468,LA,2021-11-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,12.0
469,LA,2021-11-16,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0
470,LA,2021-11-17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0
171,LA,2021-11-18,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0
471,LA,2021-11-19,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0
472,LA,2021-11-20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
172,LA,2021-11-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0
173,LA,2021-11-22,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0
473,LA,2021-11-23,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
311,LA,2021-11-24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0
174,LA,2021-11-25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
175,LA,2021-11-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
312,LA,2021-11-27,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0
313,LA,2021-11-28,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0
314,LA,2021-11-29,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,17.0
315,LA,2021-11-30,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0
316,LA,2021-12-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
523,LA,2021-12-02,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0
317,LA,2021-12-03,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
584,LA,2021-12-04,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
318,LA,2021-12-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
176,LA,2021-12-06,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
387,LA,2021-12-07,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0
585,LA,2021-12-08,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0
557,LA,2021-12-09,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0
474,LA,2021-12-10,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0
319,LA,2021-12-11,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
