,state,date,37025,37051,37057,37067,37097,37119,37159,37183,total_cnts
715,NC,2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
288,NC,2022-06-25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
705,NC,2022-06-26,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
710,NC,2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
706,NC,2022-06-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
727,NC,2022-06-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
468,NC,2022-06-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
656,NC,2022-07-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
724,NC,2022-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
605,NC,2022-07-03,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0
722,NC,2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
153,NC,2022-07-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
154,NC,2022-07-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
606,NC,2022-07-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
607,NC,2022-07-08,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
469,NC,2022-07-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
630,NC,2022-07-10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0
534,NC,2022-07-11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
155,NC,2022-07-12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
413,NC,2022-07-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
156,NC,2022-07-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
631,NC,2022-07-15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0
535,NC,2022-07-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
608,NC,2022-07-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
515,NC,2022-07-18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0
536,NC,2022-07-19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
609,NC,2022-07-20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
610,NC,2022-07-21,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0
611,NC,2022-07-22,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,13.0
470,NC,2022-07-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
269,NC,2022-07-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
707,NC,2022-07-25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
516,NC,2022-07-26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0
612,NC,2022-07-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
414,NC,2022-07-28,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,18.0
517,NC,2022-07-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
518,NC,2022-07-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
624,NC,2022-07-31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
