,state,date,25005,25009,25013,25017,25021,25023,25025,25027,total_cnts
380,MA,2021-05-20,5.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0
381,MA,2021-05-21,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0
382,MA,2021-05-22,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0
383,MA,2021-05-23,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
384,MA,2021-05-24,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0
385,MA,2021-05-25,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0
685,MA,2021-05-26,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.0
386,MA,2021-05-27,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,9.0
387,MA,2021-05-28,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0
567,MA,2021-05-29,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,7.0
388,MA,2021-05-30,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,8.0
389,MA,2021-05-31,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0
568,MA,2021-06-01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
569,MA,2021-06-02,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0
686,MA,2021-06-03,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,9.0
390,MA,2021-06-04,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0
706,MA,2021-06-05,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
718,MA,2021-06-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
391,MA,2021-06-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
392,MA,2021-06-08,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0
393,MA,2021-06-09,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
170,MA,2021-06-10,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0
570,MA,2021-06-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
571,MA,2021-06-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
394,MA,2021-06-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
572,MA,2021-06-14,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0
573,MA,2021-06-15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
574,MA,2021-06-16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
395,MA,2021-06-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
575,MA,2021-06-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
396,MA,2021-06-19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
576,MA,2021-06-20,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0
687,MA,2021-06-21,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
577,MA,2021-06-22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
578,MA,2021-06-23,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
397,MA,2021-06-24,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
398,MA,2021-06-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
579,MA,2021-06-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
580,MA,2021-06-27,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
581,MA,2021-06-28,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0
707,MA,2021-06-29,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
723,MA,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
714,MA,2021-07-01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
722,MA,2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
582,MA,2021-07-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
724,MA,2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
399,MA,2021-07-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
708,MA,2021-07-06,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
688,MA,2021-07-07,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0
171,MA,2021-07-08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
400,MA,2021-07-09,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0
709,MA,2021-07-10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
725,MA,2021-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
710,MA,2021-07-12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
583,MA,2021-07-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
584,MA,2021-07-14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
65,MA,2021-07-15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
711,MA,2021-07-16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
689,MA,2021-07-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
715,MA,2021-07-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
690,MA,2021-07-19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
585,MA,2021-07-20,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0
586,MA,2021-07-21,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
719,MA,2021-07-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
401,MA,2021-07-23,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0
716,MA,2021-07-24,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0
691,MA,2021-07-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
587,MA,2021-07-26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
692,MA,2021-07-27,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
588,MA,2021-07-28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
172,MA,2021-07-29,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
173,MA,2021-07-30,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0
693,MA,2021-07-31,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,9.0
174,MA,2021-08-01,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0
66,MA,2021-08-02,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0
67,MA,2021-08-03,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,12.0
589,MA,2021-08-04,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0
590,MA,2021-08-05,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,8.0
591,MA,2021-08-06,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0
694,MA,2021-08-07,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0
592,MA,2021-08-08,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,9.0
402,MA,2021-08-09,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0
403,MA,2021-08-10,1.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,12.0
404,MA,2021-08-11,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0
405,MA,2021-08-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
406,MA,2021-08-13,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,9.0
407,MA,2021-08-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,13.0
593,MA,2021-08-15,0.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0,16.0
408,MA,2021-08-16,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0
409,MA,2021-08-17,1.0,6.0,1.0,4.0,0.0,1.0,1.0,1.0,16.0
68,MA,2021-08-18,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0
410,MA,2021-08-19,4.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,13.0
411,MA,2021-08-20,4.0,4.0,7.0,1.0,1.0,1.0,0.0,1.0,20.0
412,MA,2021-08-21,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,9.0
413,MA,2021-08-22,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0
414,MA,2021-08-23,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,13.0
69,MA,2021-08-24,1.0,1.0,1.0,5.0,0.0,1.0,4.0,1.0,16.0
175,MA,2021-08-25,1.0,4.0,8.0,1.0,1.0,6.0,1.0,1.0,24.0
415,MA,2021-08-26,1.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,14.0
416,MA,2021-08-27,1.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,16.0
176,MA,2021-08-28,0.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,14.0
417,MA,2021-08-29,1.0,4.0,4.0,5.0,1.0,1.0,0.0,1.0,17.0
418,MA,2021-08-30,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,14.0
70,MA,2021-08-31,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0
71,MA,2021-09-01,1.0,6.0,7.0,1.0,1.0,8.0,1.0,5.0,31.0
419,MA,2021-09-02,1.0,5.0,1.0,1.0,5.0,4.0,0.0,1.0,18.0
177,MA,2021-09-03,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,11.0
420,MA,2021-09-04,1.0,5.0,9.0,4.0,1.0,1.0,1.0,1.0,23.0
178,MA,2021-09-05,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0
421,MA,2021-09-06,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0
179,MA,2021-09-07,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,16.0
422,MA,2021-09-08,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,16.0
72,MA,2021-09-09,1.0,5.0,1.0,5.0,1.0,4.0,1.0,6.0,27.0
73,MA,2021-09-10,1.0,1.0,6.0,4.0,1.0,1.0,7.0,5.0,28.0
180,MA,2021-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0
181,MA,2021-09-12,1.0,6.0,1.0,0.0,1.0,1.0,1.0,4.0,16.0
423,MA,2021-09-13,5.0,6.0,5.0,5.0,1.0,1.0,1.0,4.0,30.0
182,MA,2021-09-14,1.0,6.0,4.0,1.0,1.0,1.0,1.0,5.0,22.0
424,MA,2021-09-15,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,11.0
183,MA,2021-09-16,1.0,5.0,8.0,1.0,1.0,1.0,0.0,5.0,23.0
425,MA,2021-09-17,5.0,7.0,4.0,1.0,1.0,0.0,1.0,7.0,26.0
184,MA,2021-09-18,1.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0,20.0
426,MA,2021-09-19,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,10.0
427,MA,2021-09-20,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0
428,MA,2021-09-21,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,12.0
185,MA,2021-09-22,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,13.0
74,MA,2021-09-23,1.0,4.0,6.0,7.0,1.0,1.0,1.0,5.0,28.0
429,MA,2021-09-24,1.0,9.0,4.0,1.0,1.0,1.0,1.0,7.0,25.0
75,MA,2021-09-25,1.0,1.0,4.0,5.0,1.0,1.0,1.0,6.0,21.0
594,MA,2021-09-26,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,11.0
186,MA,2021-09-27,1.0,1.0,1.0,6.0,1.0,1.0,5.0,7.0,24.0
430,MA,2021-09-28,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,15.0
431,MA,2021-09-29,1.0,0.0,4.0,1.0,4.0,1.0,0.0,10.0,21.0
432,MA,2021-09-30,1.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,14.0
187,MA,2021-10-01,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,15.0
433,MA,2021-10-02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,12.0
76,MA,2021-10-03,1.0,4.0,4.0,0.0,1.0,1.0,1.0,5.0,19.0
595,MA,2021-10-04,0.0,4.0,4.0,4.0,1.0,0.0,1.0,10.0,24.0
434,MA,2021-10-05,1.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,20.0
77,MA,2021-10-06,1.0,5.0,1.0,1.0,1.0,1.0,0.0,8.0,20.0
435,MA,2021-10-07,1.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,19.0
436,MA,2021-10-08,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,9.0
437,MA,2021-10-09,1.0,0.0,5.0,1.0,1.0,0.0,1.0,9.0,18.0
438,MA,2021-10-10,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,17.0
439,MA,2021-10-11,4.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,18.0
440,MA,2021-10-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,14.0
441,MA,2021-10-13,1.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,13.0
442,MA,2021-10-14,1.0,6.0,1.0,4.0,1.0,1.0,0.0,7.0,21.0
443,MA,2021-10-15,1.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,14.0
78,MA,2021-10-16,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,9.0
596,MA,2021-10-17,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,9.0
188,MA,2021-10-18,1.0,1.0,1.0,6.0,1.0,1.0,0.0,4.0,16.0
189,MA,2021-10-19,1.0,5.0,4.0,1.0,1.0,1.0,0.0,8.0,22.0
444,MA,2021-10-20,1.0,1.0,1.0,5.0,1.0,1.0,1.0,10.0,21.0
190,MA,2021-10-21,1.0,0.0,5.0,1.0,0.0,1.0,1.0,6.0,16.0
445,MA,2021-10-22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,10.0
446,MA,2021-10-23,1.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,12.0
79,MA,2021-10-24,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0
191,MA,2021-10-25,1.0,5.0,1.0,1.0,0.0,4.0,1.0,1.0,15.0
192,MA,2021-10-26,1.0,5.0,1.0,4.0,1.0,1.0,0.0,4.0,19.0
193,MA,2021-10-27,0.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,14.0
194,MA,2021-10-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
447,MA,2021-10-29,1.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,13.0
448,MA,2021-10-30,1.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,13.0
449,MA,2021-10-31,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,10.0
450,MA,2021-11-01,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,15.0
80,MA,2021-11-02,5.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,21.0
195,MA,2021-11-03,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0
196,MA,2021-11-04,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,15.0
597,MA,2021-11-05,0.0,1.0,0.0,4.0,1.0,1.0,1.0,5.0,14.0
598,MA,2021-11-06,0.0,4.0,1.0,6.0,0.0,1.0,0.0,4.0,16.0
81,MA,2021-11-07,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,14.0
451,MA,2021-11-08,1.0,1.0,0.0,5.0,0.0,5.0,1.0,4.0,17.0
82,MA,2021-11-09,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,16.0
83,MA,2021-11-10,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,10.0
599,MA,2021-11-11,0.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,14.0
452,MA,2021-11-12,1.0,5.0,4.0,1.0,0.0,1.0,1.0,4.0,18.0
600,MA,2021-11-13,0.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0
197,MA,2021-11-14,1.0,8.0,1.0,4.0,0.0,1.0,1.0,5.0,22.0
84,MA,2021-11-15,4.0,5.0,6.0,6.0,0.0,1.0,1.0,6.0,31.0
198,MA,2021-11-16,1.0,10.0,0.0,1.0,1.0,0.0,1.0,8.0,23.0
199,MA,2021-11-17,0.0,8.0,1.0,4.0,1.0,0.0,1.0,7.0,23.0
453,MA,2021-11-18,4.0,5.0,4.0,6.0,1.0,0.0,6.0,11.0,37.0
454,MA,2021-11-19,1.0,4.0,6.0,8.0,1.0,1.0,1.0,7.0,29.0
200,MA,2021-11-20,1.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,23.0
85,MA,2021-11-21,1.0,1.0,7.0,1.0,1.0,1.0,1.0,8.0,23.0
86,MA,2021-11-22,1.0,13.0,9.0,1.0,1.0,1.0,1.0,8.0,37.0
201,MA,2021-11-23,0.0,9.0,8.0,7.0,1.0,1.0,0.0,4.0,32.0
202,MA,2021-11-24,1.0,11.0,1.0,1.0,1.0,1.0,4.0,5.0,27.0
455,MA,2021-11-25,1.0,1.0,6.0,1.0,1.0,1.0,0.0,6.0,18.0
456,MA,2021-11-26,1.0,6.0,1.0,8.0,0.0,0.0,1.0,4.0,23.0
87,MA,2021-11-27,1.0,6.0,1.0,4.0,1.0,6.0,1.0,10.0,31.0
457,MA,2021-11-28,5.0,5.0,6.0,1.0,0.0,1.0,1.0,4.0,23.0
88,MA,2021-11-29,4.0,6.0,1.0,9.0,1.0,1.0,1.0,5.0,29.0
89,MA,2021-11-30,1.0,5.0,1.0,9.0,4.0,1.0,1.0,7.0,33.0
203,MA,2021-12-01,6.0,1.0,4.0,4.0,4.0,6.0,4.0,1.0,35.0
204,MA,2021-12-02,1.0,6.0,1.0,7.0,5.0,8.0,4.0,15.0,49.0
90,MA,2021-12-03,4.0,10.0,1.0,5.0,8.0,7.0,5.0,9.0,50.0
601,MA,2021-12-04,0.0,9.0,4.0,7.0,1.0,6.0,1.0,9.0,38.0
205,MA,2021-12-05,4.0,9.0,1.0,5.0,4.0,6.0,1.0,11.0,42.0
458,MA,2021-12-06,1.0,7.0,5.0,1.0,1.0,8.0,6.0,11.0,40.0
206,MA,2021-12-07,5.0,8.0,6.0,8.0,5.0,8.0,0.0,17.0,58.0
207,MA,2021-12-08,4.0,10.0,12.0,5.0,4.0,6.0,1.0,12.0,55.0
91,MA,2021-12-09,1.0,9.0,6.0,10.0,8.0,8.0,1.0,8.0,54.0
459,MA,2021-12-10,1.0,5.0,4.0,11.0,4.0,4.0,1.0,8.0,38.0
92,MA,2021-12-11,6.0,4.0,8.0,7.0,5.0,7.0,5.0,8.0,52.0
208,MA,2021-12-12,1.0,14.0,7.0,8.0,1.0,6.0,1.0,10.0,50.0
209,MA,2021-12-13,7.0,4.0,5.0,10.0,1.0,5.0,6.0,10.0,50.0
93,MA,2021-12-14,6.0,11.0,9.0,6.0,1.0,7.0,4.0,7.0,53.0
460,MA,2021-12-15,6.0,12.0,9.0,6.0,1.0,8.0,4.0,12.0,59.0
94,MA,2021-12-16,1.0,6.0,10.0,10.0,4.0,7.0,1.0,14.0,56.0
95,MA,2021-12-17,4.0,5.0,4.0,9.0,5.0,10.0,5.0,17.0,62.0
602,MA,2021-12-18,0.0,7.0,7.0,1.0,4.0,6.0,5.0,12.0,43.0
210,MA,2021-12-19,1.0,10.0,5.0,8.0,1.0,5.0,1.0,20.0,53.0
211,MA,2021-12-20,6.0,10.0,8.0,9.0,8.0,7.0,7.0,14.0,71.0
96,MA,2021-12-21,7.0,15.0,7.0,10.0,5.0,8.0,4.0,15.0,73.0
97,MA,2021-12-22,5.0,12.0,7.0,5.0,1.0,7.0,1.0,10.0,50.0
98,MA,2021-12-23,9.0,12.0,4.0,8.0,4.0,6.0,1.0,11.0,56.0
99,MA,2021-12-24,5.0,10.0,10.0,6.0,1.0,6.0,4.0,15.0,59.0
461,MA,2021-12-25,1.0,10.0,5.0,8.0,8.0,4.0,1.0,10.0,47.0
212,MA,2021-12-26,8.0,6.0,5.0,7.0,6.0,4.0,7.0,25.0,69.0
213,MA,2021-12-27,9.0,13.0,9.0,6.0,4.0,5.0,7.0,15.0,70.0
100,MA,2021-12-28,7.0,18.0,10.0,13.0,6.0,10.0,8.0,23.0,96.0
462,MA,2021-12-29,8.0,13.0,13.0,8.0,8.0,8.0,1.0,20.0,81.0
463,MA,2021-12-30,8.0,11.0,12.0,11.0,5.0,8.0,6.0,14.0,75.0
101,MA,2021-12-31,6.0,19.0,11.0,16.0,0.0,7.0,1.0,14.0,76.0
464,MA,2022-01-01,4.0,19.0,12.0,13.0,6.0,1.0,1.0,19.0,77.0
214,MA,2022-01-02,4.0,8.0,7.0,9.0,5.0,6.0,7.0,20.0,68.0
215,MA,2022-01-03,4.0,12.0,13.0,9.0,5.0,8.0,4.0,20.0,78.0
216,MA,2022-01-04,10.0,14.0,11.0,12.0,7.0,11.0,5.0,26.0,97.0
465,MA,2022-01-05,4.0,16.0,16.0,10.0,10.0,10.0,13.0,18.0,97.0
217,MA,2022-01-06,4.0,20.0,20.0,17.0,8.0,6.0,12.0,25.0,117.0
102,MA,2022-01-07,1.0,8.0,9.0,15.0,9.0,10.0,7.0,22.0,84.0
218,MA,2022-01-08,5.0,19.0,12.0,7.0,9.0,5.0,6.0,16.0,82.0
103,MA,2022-01-09,1.0,19.0,11.0,13.0,1.0,5.0,6.0,12.0,70.0
104,MA,2022-01-10,7.0,20.0,20.0,18.0,8.0,11.0,7.0,21.0,116.0
105,MA,2022-01-11,5.0,17.0,14.0,19.0,5.0,5.0,8.0,12.0,88.0
106,MA,2022-01-12,9.0,21.0,10.0,25.0,1.0,5.0,6.0,16.0,96.0
107,MA,2022-01-13,6.0,21.0,20.0,14.0,5.0,7.0,6.0,21.0,103.0
108,MA,2022-01-14,8.0,14.0,20.0,16.0,5.0,10.0,6.0,23.0,105.0
219,MA,2022-01-15,8.0,14.0,9.0,24.0,6.0,7.0,8.0,7.0,85.0
220,MA,2022-01-16,4.0,8.0,13.0,17.0,1.0,9.0,5.0,16.0,74.0
109,MA,2022-01-17,6.0,11.0,19.0,9.0,8.0,10.0,6.0,15.0,88.0
110,MA,2022-01-18,4.0,20.0,23.0,15.0,1.0,9.0,10.0,14.0,98.0
221,MA,2022-01-19,1.0,15.0,23.0,14.0,5.0,5.0,11.0,14.0,90.0
111,MA,2022-01-20,7.0,12.0,18.0,14.0,4.0,7.0,1.0,24.0,90.0
112,MA,2022-01-21,8.0,10.0,15.0,13.0,5.0,6.0,4.0,15.0,78.0
222,MA,2022-01-22,1.0,9.0,16.0,8.0,5.0,5.0,7.0,11.0,64.0
113,MA,2022-01-23,1.0,5.0,7.0,13.0,1.0,9.0,4.0,12.0,54.0
114,MA,2022-01-24,4.0,12.0,8.0,14.0,6.0,7.0,1.0,14.0,67.0
223,MA,2022-01-25,1.0,8.0,11.0,9.0,6.0,11.0,4.0,14.0,65.0
224,MA,2022-01-26,8.0,4.0,9.0,10.0,1.0,10.0,6.0,16.0,66.0
225,MA,2022-01-27,5.0,5.0,8.0,18.0,6.0,8.0,4.0,13.0,69.0
226,MA,2022-01-28,1.0,9.0,9.0,4.0,1.0,8.0,1.0,10.0,45.0
227,MA,2022-01-29,0.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,16.0
228,MA,2022-01-30,1.0,7.0,7.0,1.0,1.0,4.0,1.0,5.0,28.0
115,MA,2022-01-31,1.0,8.0,10.0,5.0,1.0,6.0,4.0,6.0,43.0
116,MA,2022-02-01,1.0,7.0,10.0,5.0,1.0,7.0,1.0,8.0,41.0
117,MA,2022-02-02,1.0,4.0,6.0,7.0,1.0,1.0,0.0,12.0,38.0
118,MA,2022-02-03,1.0,7.0,4.0,5.0,1.0,1.0,1.0,17.0,39.0
466,MA,2022-02-04,1.0,8.0,5.0,1.0,1.0,5.0,1.0,17.0,39.0
603,MA,2022-02-05,0.0,4.0,6.0,4.0,1.0,4.0,1.0,7.0,27.0
467,MA,2022-02-06,5.0,1.0,5.0,7.0,1.0,1.0,1.0,15.0,36.0
229,MA,2022-02-07,1.0,4.0,1.0,1.0,4.0,5.0,1.0,9.0,28.0
230,MA,2022-02-08,0.0,7.0,7.0,1.0,0.0,4.0,1.0,7.0,28.0
468,MA,2022-02-09,1.0,1.0,6.0,4.0,1.0,1.0,6.0,9.0,30.0
119,MA,2022-02-10,1.0,1.0,1.0,7.0,4.0,0.0,1.0,6.0,22.0
469,MA,2022-02-11,1.0,1.0,6.0,1.0,1.0,1.0,0.0,4.0,16.0
231,MA,2022-02-12,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,12.0
470,MA,2022-02-13,1.0,5.0,4.0,4.0,0.0,0.0,0.0,4.0,18.0
604,MA,2022-02-14,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0
232,MA,2022-02-15,0.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,20.0
605,MA,2022-02-16,0.0,1.0,4.0,1.0,0.0,0.0,1.0,6.0,14.0
233,MA,2022-02-17,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,9.0
471,MA,2022-02-18,1.0,4.0,1.0,1.0,0.0,1.0,5.0,1.0,15.0
472,MA,2022-02-19,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,9.0
606,MA,2022-02-20,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0
473,MA,2022-02-21,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0
474,MA,2022-02-22,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0
234,MA,2022-02-23,1.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,14.0
607,MA,2022-02-24,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0
475,MA,2022-02-25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,8.0
608,MA,2022-02-26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
702,MA,2022-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
609,MA,2022-02-28,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,10.0
476,MA,2022-03-01,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0
477,MA,2022-03-02,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0
478,MA,2022-03-03,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0
479,MA,2022-03-04,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
610,MA,2022-03-05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
